"X","hand.label","expert.ind","max.class","verified","username","description","hand.label_simplified"
1168,"media","no","media",FALSE,"953WDAE","Tampa Bay's Best & Only Sports Radio Station | :radio: Flagship @RaysBaseball & @RaysRadio + Best @Buccaneers @TBLightning @USFAthletics Coverage & More!","media"
1170,"media","no","media",FALSE,"SuncoastNews","The Suncoast News is committed to bringing readers up to date on local news and sports impacting Pasco, Pinellas and Hernando counties.","media"
1175,"media","no","media",FALSE,"emilynbradshaw","Digital Content Producer @abcactionnews, @USouthFlorida grad, twin mom","media"
1176,"gov","no","media",FALSE,"Tammy",":speaking head: PR pro
:house: ANC Commish 3C06
:studio microphone: Co-Host @MoveFeastPod 
:wine glass: Advisor, https://t.co/Ppr1xYeCEl, Co-Founder, https://t.co/9Piq9ECvCa #WSET2 
:books: Board, @LoveDCLibrary","gov"
1177,"media","no","media",FALSE,"NKing57","Freelance Journalist, Radio Commentator, Floridian unapologetic liberal. #Resist","media"
1179,"media","no","media",FALSE,"PGuzzoTimes","Tampa Bay Times reporter, author, indie filmmaker, husband of a super hot wife and stressed out father of four.","media"
1180,"other-agg","no","media",FALSE,"flanewsonline","The conservative choice for Florida news & politics.","media"
1181,"media","no","media",FALSE,"C_M_Boyd","Assignment Editor for @BN9, @UofTampa alum, #Film & #Documentaries, #Chicago Native, #Tampa Resident, Occasional #Writer","media"
1182,"tourbiz","no","media",FALSE,"FLBeachInsider","A website devoted to the latest honest news and travel tips for enjoying your Florida beach vacation. Plan your trip with us, or send us your insider info!","tourbiz"
1183,"media","no","media",FALSE,"StefaniaOkolie","|Journalist | Truth Seeker| Designer |Miami Native| USC Alumni | God| Family |Traveler | Foodie |Fluent in Sarcasm/Wit","media"
1184,"media","no","media",FALSE,"JJBurtonTV","Reporter for ABC Action News in Tampa, Fl. Sigma. Human. Opinions are my own, links and retweets are not endorsements. NEWS TIP? Email: jonathan.burton@wfts.com","media"
1185,"gov","no","media",FALSE,"StPetePW","This is the official Twitter account dedicated to news releases and ongoing information from the City of St. Petersburg Public Works Department.","gov"
1186,"media","no","media",FALSE,"tbnwire","Tampa Bay's Business News                                                   Published by KnowHowe • http://t.co/dFEZlvHauN","media"
1187,"media","yes","media",FALSE,"WFLAMaxDefender","WFLA News Channel 8 Emmy Award Winning Broadcast Meteorologists tracking and forecasting Tampa Bay weather.","media"
1188,"media","yes","media",FALSE,"LaurenRainson","Meteorologist at @12news KPNX :sun::cactus::palm tree:@nwas Seal of Approval Holder","media"
1189,"media","no","media",FALSE,"JonathanMNews","Producer @WSVN | @UF Alum @UFJSchool | RT ≠ Endorsement | #SoFla Native | former: @WUFTNews | “There’s always a South Florida connection.”","media"
1191,"media","no","media",FALSE,"MsFrancescaG","Editorial Director | Lapalme Magazine","media"
1194,"media","no","media",FALSE,"crowleyreport","Elections may come and go but politics never stops. Former Florida newspaper political reporter. Now WPTV political analyst.","media"
1195,"gov-media","no","media",FALSE,"MATTSURRENCY","@HawthorneFLGov , Spotter at Gators FB Radio, fmr baseball coach, Financial Advisor, husband, Father of 3 boys 1 with #T1D! Past-Pres @FLCities & @FLMayors","gov"
1196,"media","no","media",FALSE,"KReuschle","News producer","media"
1197,"media","no","media",FALSE,"WesPlattTweets","Executive Editor: @SchoolBusFleet - https://t.co/mZ4di2f5V1 Recovering Floridian. Gamedev: Knee Deep. OtherSpace. Fallen Earth. Member @sfwa.","media"
1198,"media","no","media",FALSE,"MartaLavandier","Associated Press https://t.co/W6Kyui9hKn. Gardener, Mom. We are all in this together.","media"
1199,"media","no","media",FALSE,"TimBoylesPhoto","Photojournalist shooting  weddings, news, headshots, aerials, PR,  events..  Clients include Nik Wallenda, Taylor Swift, Macho Man Randy Savage, Gwen Stefani.","media"
1205,"media","no","media",FALSE,"PhotosByClaude","Award Winning  Photographer, Articles and Photos Published regularly in Celebrity News & Magazines. #DefendedDemocracy in 2020","media"
1209,"media","no","media",FALSE,"heyladysf","home editor at sunset magazine","media"
1211,"media","no","media",FALSE,"troysride","Creative Concept developer behind """"Tooning Out the News"""" now on CBS and Host - Real Politics of Orange County
Coming Soon! Stay Tuned!","media"
1215,"media","no","media",FALSE,"KristaRBrewer","Atlanta born. Rural roots. Bi-weekly truth in Political Peach News. Election protection warrior. Lover of policy. Tweeting for the revolution.","media"
1217,"media","no","media",FALSE,"MajorMassSpec","My last word will probably be """"OOPS."""" Journalist/Fact Checker. Fan of Blackpink @ygofficialblink & @LindseyStirling & 4th Impact @4thImpactMusic & Cowboy Bebop.","media"
1235,"media","no","media",FALSE,"craigmatsuda","Journalist, Teacher, Administrator, Mischief Maker. Opinions mine; retweets aren't an endorsement of others' views.","media"
1238,"bot","no","media",FALSE,"MostRetweetBot","I retweet the most retweeted news links (without regard to content)","bot"
1244,"media","no","media",FALSE,"Thinkn2015","Advocacy Journalism. Career & Relationship counseling. News monitoring. B.A., Journalism #NoNazis #Resist #WhereAreTheChildren :flag: United States: #NoBanNoWall","media"
1246,"media","no","media",FALSE,"SupermanHopkins","Admin, reporter, graphic designer, story editor and statistician extraordinaire. My tweets don't necessarily reflect the views of my employer.","media"
1256,"other-agg","no","media",FALSE,"The_News_DIVA","NYC :Statue of Liberty: 
Curator of #News :newspaper:
Followed by @BarackObama, @BritneySpears, @MorgFair, @Barbi_Twins, @DEADLINE  
:flag: United States: :flag: United Kingdom::flag: France: 
Member #TheResistance :water wave:","media"
1257,"acad","yes","media",FALSE,"Suncat4","Cynically optimistic & in search of new challenges. 
Limnologist, Marine Biologist, Registered Nurse & EMT, CPT US Army SC (ret.), Amateur Radio Operator, INFJ","acad"
1259,"media","no","media",FALSE,"DBoss117","I'm a HAPPILY MARRIED journalist. I love hosting social gatherings for family and friends, reading, playing card games, listening to jazz, and travelling.","media"
1278,"media","no","media",FALSE,"leoniehaimson","Exec Director of Class Size Matters, co-chair Parent Coalition for Student Privacy, & host of podcast & WBAI show, """"Talk out of School""""","media"
1282,"gov","no","media",FALSE,"skjupnorthski","court reporter, lover of the Twins, married to an amazing pipe fitter for 30 yrs. I don’t vote against my interests","gov"
1284,"media","no","media",FALSE,"HMSullivan","Writer - journalism, technology and random stuff. https://t.co/B5TpV7CGaL","media"
1286,"media","no","media",FALSE,"jacobogles","Journalist, blogger and all-around nice guy. Read me at https://t.co/idjVkGRDwH, https://t.co/xEm2Jixwuz, https://t.co/KiwfVXafUO, https://t.co/HpkdWGwYde and so much more.","media"
1292,"media","no","media",FALSE,"jamesrivas","radio is not just a hobby its in my blood being on stage doesn't scare me,its what makes me come https://t.co/0ufUKczvBq by day https://t.co/DoGefOK413","media"
1296,"other-agg","yes","media",FALSE,"EcoNews2021","#environment #animalrights #news #climate #wildlife #conservation #science #reason","media"
1318,"media","no","media",FALSE,"CHeathWFTV","Investigative & Political Reporter @WFTV; hockey player, umpire, runner, husband, father of 2 boys, & 2 dogs. Tweet me your story! Orlando, FL · https://t.co/0gvfPgDeXT","media"
1323,"media","no","media",FALSE,"megnelsonart","Artist, chemist, grant writer, newspaper editor and lifelong liberal #resist #grandmaforguncontrol","media"
1324,"media","no","media",FALSE,"aric_chokey","Wrangling data @OpenSecretsDC. Former data reporter @SunSentinel and its 2019 Pulitzer Prize team. Raised @BSUCCIM and @AP. He/Him.","media"
1325,"acad-media","no","media",FALSE,"newsense","Professor & Director of TV/Digital Video, coordinator for Multimedia Journalism at Curry College (@curryedu and @currycollegecom), Milton, MA","acad"
1326,"acad","no","media",FALSE,"MoBarbieri1","Editor @StenhousePub, Literacy Instructor @UofNH, Reader, Author, Learner","acad"
1327,"media","yes","media",FALSE,"johnrplatt","Environmental journalist covering endangered species, climate, pollution & related topics. Editor, @Revelator_News. Tips, pitches: jplatt @ https://t.co/x2qXq8uD6x","media"
1328,"media","no","media",FALSE,"lovecelebsblog","#ATX blogger covering politics, festivals, film premieres & celebrity news in Austin, Texas (& around the world!) 

Soon to be at #SXSW","media"
1332,"media","no","media",FALSE,"megansmolenyak","Genealogical adventurer/storyteller who loves solving mysteries! 6 books, 20+ TV shows, former Ancestry Chief Family Historian.","media"
1334,"media","no","media",FALSE,"Kate_Chase","Journalist, author of 20+ books, tech writer/mgr, content /online mgr for Microsoft, AOL, ZDnet, editor. #RightsMatter  #Resistance #FBR No DMs","media"
1335,"media","no","media",FALSE,"EarnieJay","I'm a voice over artist and broadcaster. Check out my internet radio station WEJR...https://t.co/Vdulb4BRz9","media"
1336,"media","no","media",FALSE,"DolmaPr","News•Reportera•Comunicadora•Productora conceptos interés al pueblo•Trabajadora en medios comunicación•Mis opiniones no representan a mi patrono.RT solo informan","media"
1341,"media","yes","media",FALSE,"MattSmithFOX13","I love talking climate/environment. Former Burrito King of WV. Current reporter/anchor at @fox13seattle. I have the confidence of a much taller man.","media"
1342,"media","yes","media",FALSE,"therockyfiles","Ind. enviro journalist; member @SEJ fundraising cmte, editorial advis board, @Oceanites advis. board;  Mizzou J School grad; website: https://t.co/qU44oYTLPy","media"
1343,"other-agg","no","media",FALSE,"privateofficer","Security and Law Enforcement Organization. 
Account maintained by our news desk.","media"
1346,"other-agg","no","media",FALSE,"Baconbitsnews","The world of news... late breaking, entertainment, political, sports & world news #BLM","media"
1347,"media","no","media",FALSE,"Zacherydtaylor","Blogging about #ChildAbuse and #Corporalpunishment causing escalating violence and #Electionreform and #MediaReform you won't hear in the news, and more,","media"
1348,"media","no","media",FALSE,"BoliNica","Alpaca Futures Analyst - South Florida Camelid Review, Contributing Editor Andean Camelid Weekly","media"
1349,"media","no","media",FALSE,"BernieRacer31","Reincarnated, COVID vaccinated journalist writing fiction as Bernie Pope. Living with the ghosts in St. Augustine.  #writingcommunity #scriptchat #screenwriting","media"
1350,"other-agg","no","media",FALSE,"JABinJax","Bridging the gap between NE Florida’s business leaders and the news they need to succeed. Tweets are my own.","media"
1351,"media","no","media",FALSE,"NaomiPitcairn","Contributing Editor at Obvious Magazine @Obviousmag, Fire, Politics, Art & Science, MFA Design and Technology, Visual Artist, Devin Nunes’ lAntifa Skunk","media"
1352,"media","no","media",FALSE,"GrahamBrink","Editor of Editorials at the Tampa Bay Times, Florida's largest newspaper. Tar Heel grad.","media"
1353,"media","no","media",FALSE,"carriepratt","Multiplatform News Adviser for the College Heights Herald https://t.co/o8XiYplDNB , Storyteller. Owner of Simply Blue Studios, https://t.co/FK6yT2uIzn WKU and OU grad!","media"
1354,"media","no","media",FALSE,"JoshRojasBN9","Investigative Reporter @ Spectrum Bay News 9. Have a story idea? Send me an email: josh.rojas@charter.com","media"
1355,"media","no","media",FALSE,"BryanJohnson__","Content Planner for Fox 13 Utah
I post actual news and some snarky comments and GIF's about lighter news 
Ask permission before using photos outside of retweet","media"
1358,"media","no","media",FALSE,"TBBJnewsroom","The Tampa Bay Business Journal provides exclusive breaking business news in its morning and afternoon editions and weekly edition.","media"
1359,"media","no","media",FALSE,"Heidi_Cuda","Emmy-winning investigative journo:white heart:Bette Dangerous/Substack @BylineTimes @RadicalizedPod:white heart:@HeidiCuda@toad.social:white heart:Ko-Fi tips:folded hands: medium-light skin tone:https://t.co/9RH6Ooy67U","media"
1362,"media","no","media",FALSE,"CherieDiez","Documentary photojournalist / narrative multimedia producer, formerly of the Tampa Bay Times","media"
1366,"other-agg","yes","media",FALSE,"BiologyMews","Fantasy Biology News from news sources all around the world.","media"
1367,"other-agg","yes","media",FALSE,"Biologyreport","All the latest breaking news about Biology","media"
1368,"media","no","media",FALSE,"GenoRadio","Tampa Bay Lightning :high voltage:️, Rays :baseball: and Bucs :american football:, fat guy food :pizza:, music :headphone: tweets and the life of a Maine kid on the radio :radio: in :palm tree: Florida. :smiling face with sunglasses:","media"
1369,"media","no","media",FALSE,"justinwest22","Producer, covering Congress for @nexstarDC | Former desk guy @fox13news and asst ND for @WECTnews | West Ham supporter #COYI","media"
1370,"tourbiz","no","media",FALSE,"jlitwinetz","Veteran, Industrial Engineer, Inns/Restaurants. Pass A Grille.  Share News Markets,  Knowledge!  Learn something new everyday!!! https://t.co/p9dvJjwXvs…","tourbiz"
1373,"other-agg","yes","media",FALSE,"WaterTrends","SCANNING International Water News and Science:
Member GWP and IWA","media"
1374,"media-acad","no","media",FALSE,"TheECCurrent","Eckerd College's official student newspaper.","media"
1375,"media","no","media",FALSE,"WTSP_Jenn","10 Tampa Bay Senior Producer, mom of twins, camper, Gator, born and raised in the Tampa Bay area.","media"
