hand.label,hand.label_simplified,expert.ind,username,description
other,other,no,PCkak,"#EarthMatters
#DemocracyMatters
#DisabledPeopleMatter
#VeteransMatter
#BLM
#LGBTQMatters"
other,other,no,VivienneCafe,"I express my opinion, and share, tweet, pray, alot.#Truth #BlackLivesMatter 
Formally BravoAddiction  #VoteBlue #StayWoke  #RealityTv"
other,other,no,Molly_Poppins_,I tried to tell you when I came it was God...
other,other,no,Spanishcountry,Human rights activist
tourbiz,tourbiz,no,Guppys1,"A place where the locals go for fresh dining in a casual and relaxing, on the beach experience"
other,other,no,InvestmentMAGE,"Cool Hunter for fun and profit.


Futurist. Tarot Reader. Science Fiction aficionado. Seeker of truth, wisdom, and profit."
other,other,no,WestchaseRemax,💁🏻‍♂️ Serving the greater #TampaBay #FL area for over 18 years. 813-476-0444 https://t.co/OuHaVqT2wq 🏠 #RemaxMarketingSpecialists
other,other,no,dianamhs70,"Abuela, winner, #HearMeRoar, plus 9 fur grandbabies,  #MeToo #NeverGiveUp #Resist NO❌DM'S PLS!!  WILL BLOCK!"
other,other,no,DevonTalton,"UF Alum,Graduate Student, & Aspiring Sports agent📝🏈🏀 Go Gators, Falcons, Hawks & Braves!"
other,other,no,veganrick,"NO ONE SHOULD BE ASHAMED OF NOT BEING A VEGAN...ONE SHOULD ONLY BE ASHAMED IF YOU HAVE SEEN THE CRIMES AGAINST ANIMALS, AND STILL YOU ARE NOT A VEGAN..."
other,other,no,debc17593354,Independent. Thinker. #BLM #RESIST #ProChoice #bluecrew #Vaccinated 💉🏳️‍🌈 #NeverForgetJanuary6th Register to Vote Vote 🇺🇸 🌊 🇺🇦NO DM NO MAGA (she/her)
other,other,no,fxithsw0rld,she/her💖💜💙♐︎ ♋︎ ♍︎
other,other,no,buckeyegirlMap,"CA Survivor at 36, BRCA 2+.15 yrs ago. CPTSD/BPD .. Somewhere Over The 🌈"
other,other,no,pete_barnett73,"Girl dad, WCHS grad coach #GradCoaching #ChainBreakers, eternal optimist,child of God w/3 unique daughters.Old and slow, but adventurous.Romans 13:10 🇺🇸 🇺🇸"
other,other,no,BifBriggs,retired teacher
other,other,no,MonicaOP,"She/Her I read, work, care and try to live ;) From GDL to the World
Ella - Yo leo, trabajo, me ocupo y trato de vivir ;)
De GDL para el Mundo"
other,other,no,jtyao,Politics and Hoops. Dem Strategist/Founder of SC Strategies. Dog dad to Stelly. he/him.
other,other,no,gates_rs,Committed to Democracy; Justice; Ethics
other,other,no,FirstNation10,"First Nation Australian. Global change in politics required ASAP...

Never let stupidity or racism rise to the top again.

#WearAMask #BLM/ALM #Resist #Oz"
other,other,no,asianmullet,VOTE BLUE 2020
other,other,no,DorcasEssVaxxed,Accountant PoliticalJunkie 🏳️‍🌈+Supporter - Mstdn - Post - Spoutible🐳
other,other,no,actionnowone,"#Resist #bluewave #blue #redtide
#cleanwater  ripped Gods babies and  children away ftom parents put them 
In cages  and tents. Reunite them back.
Not USA is!"
other,other,no,MariahFan4eva,I want to meet Mariah Carey.. Fascinated by tornadoes.
other,other,no,MarkATetreault,"Radical liberal, proud Democrat, anti-Trumper, Science Believer
Dysautonomia survivor. disABLED. #BlueCrew

I don't typically read DMs."
other,other,no,ariiadna_tellez,integra
other,other,no,prose328,"Chicago native, Gopher grad, Florida living #SkiUMah #RTB"
other,other,no,Laurie04075630,"Living life, hoping for the best."
other,other,no,Carjeff54W,Bachelor degree in Social Change and Development.  Caregiver. Resist Trump. Vote Blue Vote to save our democracy.  NO DMS
other,other,no,SMichaels3,"#LifeTimeDem, Mom, StepMom, FosterMom, Grandma :), techie by trade, Seahawks, organic gardening, miss my dog, county roads, I stand with Ukraine! NO DM's!"
other,other,no,SueAnnBaylor,African American female with a strong love for America.  Can do attitude has afforded many opportunities and opened lots of doors - knock - knock world
gov,gov,no,BernyJacques,State Representative for Florida House District 59. #KeepFloridaFree
other,other,no,Okieoriginal,life long devotion to traditional public schools
other,other,no,RobRabbMusic,"NE Ohio born, Florida guy, (musician) owner of a music production company, lifelong martial artist https://t.co/kDjqjTd9eN"
other,other,no,ed_averill,"#ClimateBrawl
#GreenParty
#IPCCsr15
#RankedChoiceVoting
#GreenNewDeal 
#HandMarkedPaperBallots 
#PublishedBallotImages
#ReimaginePolicing
born Truman"
other,other,no,healingtouch221,"Published author & speaker. Director. Adore my children, Cook, Baker, Photographer, Creator, MariEL Healer, Counselor 
 The Whisper That Became A Roar"
other,other,no,LynneJordanActs,"He armed us. Divided us. Stole the money. Sent in the Goons. During a plague. Looks like a Tyrant to me! Punch Up. Never Across. Never, Down. I have a list.🤗"
other,other,no,Debbie96141420,MAGA and a bit of a conspiracy kinda girl. Wow y’all were right!
other,other,no,TMtfromcc,"Guitarist, father, husband, humanist . . . but losing patience and concerned about the future of humanity. I follow back, but it’s a 2-way street."
other,other,no,sj1667,"Former Politico, current Wall Streeter. NYC ✈️ SFO"
media,media,no,StacyLeMelle,"Govt Girl: Young & Female in the White House @eccobooks /First Person Plural Reading Series @fppharlem /Harlem Against Violence, Homophobia, Transphobia/she,her"
other,other,no,1BatMom,"She/Her/Hers Co-Founder of @OptOutFLNetwork, a grassroots advocacy network, empowering parents with information to protect public education in Florida."
other,other,no,Stacy37136734,""""" I love ❤️ War,"""" and """" Why do we have NUCLEAR WEAPONS, if we can't use them.""""-- DONALD TRUMP"
other,other,no,win14144,"Within each of us there is an Owl, a Rabbit, an Eeyore and a Pooh. #ProudDemocrat #BlueAllTheWay http://winnsounds/post.news"
other,other,no,MedicMomma3,"Voicing my opinion on what’s right, wrong, and sometimes hilarious."
other,other,no,SMaidwell,"Mother, Wife, Medical Professional, Educated, Empathetic, Passionate and Compassionate, Strong Independent Thinker. #Resistance"
other,other,no,malizzi3,✌️💙🎸🌊🍀
other,other,no,DorrSoledad,Architect Design Project Mg ANIMAL PROTECTION ACTIVIST Innocents Animal Defender We don't give up!
other,other,no,mnboss1,I’m “Woke” and Proud. Lazy Ass MAGAt’s go away.
other,other,no,denysparks,Native Arizonan #GetVaccinated #WearAMask #LoveIsLove #ProChoice #AbortionIsHealthcare #HealthcareForAll #EndGunViolence #ClimateCrisis #VoteBlue
other,other,no,TravelwithMrsT,"MTSS/Interventionist/STEAM Coordinator who loves traveling, learning, teaching, reading, and spending time with family and friends!"
other,other,no,gailwmcdonald,"proud liberal, mom, wife, teacher"
other,other,no,Pagooters,Antifa. Black Lives Matter. Indigenous Rights. Pro-science. Sober 11/9/16. NO DMs please.
other,other,no,LingZhiTweet,"US is back—working to be better. I believe in service, science, fairness & justice. I aspire to Leslie Knope’s optimism & belief in gov. Fan acct. #Lupus #MeToo"
other,other,no,PaulChang1,Master of the Universe.
other,other,no,Sharonmagic1,"I'm a free spirit,  entrepreneur,  I'm  living my best life 🤑# FBA CUT THE CHECK I'M  FOR REPERATIONS NOW!"
other,other,no,KellyLa77283309,💋👛🌂💼🌞☮️
other,other,no,RLM751,I love my future wife and our 3 kids. I'm a firefighter and outdoorsman.
other,other,no,pursuitofpalms,"🌴 Lovers of Palm Trees 
💏 Young & Adventurous 
🛠 Tiny Home Living
🌎 Missionaries | Jesus Followers 
🌏 Ending Global Poverty w/ Fashion"
other,other,no,Azonagirl,Arts & Culture
other,other,no,tropicalmike2,"Husband, dad, grandad, papa, door knocker #VoteBlue"
other,other,no,Amanduh_Wilson,"standup comedy, podcaster, progressive brown redneck. Lover of life & curly hair. Kentucky born, Tampa Bae livin☀️🏝Instagram: Amanduh_wilson"
other,other,no,alwayesresting,"Life tells us about how ultimately, our success and failure comes down to us- our hard work, our tenacity, and our perseverance. #Nevergiveuponlife #Bluecrew"
other,other,no,Mbrums45,"FORMER USN RADIOMAN 2nd CLASS PETTY OFFICER. SERVED ONBOARD THE USS FORRESTAL, CV-59, 76 -80. FORMER SGT WITH THE NATIONAL GUARD BTRY B,1st BN,116th FA, 80-82."
other,other,no,lizzardo7,"Born and raised to resist power that is corrupt.  Retired social worker and still fighting for social justice.
No DM's please
#Resist"
other,other,no,AprilDawn351,"Spoonie, zebra, mom, witch, and proud progressive. she/her"
other,other,no,RebelMistral,"The USA = Fraud, Corruption and Lies."
other,other,no,alonsoian1,I'm bored most of the time.
media,media,no,aocwarlord,I am a political blogger my articles normally come out of fridays unless something happens that needs reporting immediately.
other-int,other-int,no-int,Gatomurr1,sóc dona
other,other,no,occupyYYC,Occupy Calgary updates. You can follow the #OccupyCalgary hashtag for a wide open discussion of radically divergent viewpoints.
other,other,no,mandyman76,"mother of 2 girls, wife of a veteran, proud member of the resistance."
media,media,no,katie_delk,"University of Florida ‘23
bylines: @WUFTNews @FreshTakeFla @GainesvilleSun @atrium_magazine @cl_tampabay @TheAlligator
story collector and herbalist"
tourbiz,tourbiz,no,UniqueSarasota,"This is U, this is UNIQUE, and your access to all things local in Sarasota. Join us in discovering where to EAT, LIVE, PLAY, STAY and so much more!"
other,other,no,RobertL_Watson,"I am an instrumentalist with autism who writes original music. I play guitar, bass and keyboards. Music is how I breathe. Music is me. Cosmic energy. Peace."
other,other,no,KimberFLA,"Hometown/State: Winston-Salem, NC. HR Professional; NC A&T Aggie. Enjoy traveling, reading and live music; Jazz, R&B, Gospel, Country. Views are my own."
other-int,other-int,no-int,Vivek_D_Mundhe,"जय जवान, जय किसान. मुंबई हि मराठी माणसाची आहे."
other,other,no,DanSkinnerArt,"MONSTER LIBERAL -photographer/ author at https://t.co/fHLWbZ7XyR. 
https://t.co/r7WIACsth9…"
other,other,no,fright_hater,"🏳️‍🌈 Curieux, ouvert, tolérant & inquiet. Je déteste tous types de dictateurs🌵 I’m Curious, open, tolerant&concerned. 🌞 I hate any kind of dictators 🏳️‍🌈"
other,other,no,ChaseStevens2,"Singer / Songwriter
New Album """"Trespassing Castles"""" Coming Soon.
Hear me on Spotify, Apple and Amazon."
other,other,no,CrayKain,"Facts/logic politics, science, economy, healthcare, environment, justice.
Materials Sci/Engr, Biomed, MechE.
#PPACT #LGBTQ #BLM #FBR  #ClimateCrisis #DemCast"
other,other,no,MomOfTwins57,"Mom of twins, grandma, lover of all things Florida, wanting better for future generations!"
other,other,no,realBlackPac,"#BlakPAC #BlackPAC The Black,Latino,Asian, Caucasian Knowledge Political Action Committee Electing Conservative GOP https://t.co/veSWtQewbK"
other,other,no,marie_vuono,Love new braunfels
other,other,no,babytwin59,"Working on my foul mouth and exuberant willingness to share raw emotional opinions. My hero, is my husband! #Integrity"
other,other,no,jaygramma,Happily married gramma...political nerd...we are all in this together..Love and peace to ALL! #Resist  No DMs🇨🇦🇺🇸
other,other,no,SusanTrevarthen,"AV-rated FAICP municipal, land use & zoning atty, member @wsh_law. Mostly cities & planning. Retweets not endorsements"
other,other,no,margueriteAnnm2,"Look up, out at the World ! Spread love, light, healing! Ask Questions. Inform! 
Statement, Fact, Motive, Why?  Please do not get abusive!"
other,other,no,jrbidinger,"Be Kind, Use your mind, smile, enjoy this life, do no harm"
other,other,no,SmithMes144,"62, white (but s/n have to note that) Retired; Mom & Nana; interests; politics, climate, human & civil rights, mental healthcare, democracy, Vets, Autism"
other,other,no,4lala,creator + wanderer + abolitionist • soapboxing about the isms • daydreaming in the 🌝 tweets like a sailor 📚 🎮 🫖 #FundAbortion #ProtectTransKids🏳️‍⚧️ 🧱 😷
other,other,no,sensationdon,ex-nyc freestyle dj-  sales assoc disabled retired
other,other,no,1ChordWonder,"I do NOT shut up!
Truth Social - @1chordwonder

Calling out #MSM #PublicOfficials #Perverts #Abusers #Greed #Apathy #LookAlikes #TunnelDwellers"
other,other,no,CherokeeNative3,"🌻Retired Paralegal standing in solidarity w/ACLU, BLM, LGBT, PPF &TheResistance! Trump is a malignant narcissist psychopath but is cognizant of his crimes!"
other,other,no,MyChristmasHams,"Lover of food and dogs. Morning person, Obama loyalist, Democrat elitist!  #TheResistance #chiefskingdom"
other,other,no,toneal115,"Daughtry Lover, Music Lover #Resistance (No DMs)
https://t.co/emrHDfKR7l"
other,other,no,resistinglies,"#TheResistance Exposing the lies, racism, fascism, nationalism, xenophobia to protect & serve democracy. #resist  #indivisible #TrumpRussia"
other,other,no,MikePoynton,"Tree-hugger, digital marketer, fitness freak. Love beaches, sunsets, puppies, snakes & ice cold beer."
other,other,no,nuestoyou,S. Seidman
acad,acad,yes,DrKellyHDunning,"Auburn prof | Conservation policy for wildlife & natural resources | My lab: @AU_Conservation | Past: MIT, Christ Church College Oxford, UF, TFA, & Fulbright"
other,other,no,raindog81,"When the going gets weird, the weird turn pro."
other,other,no,CharlenDoe,Resistance Forever #BidenHarris Mental Health Advocate LGBTQ Ally #HillaryWasRight about everything
other,other,no,LemDurTel,"Spiritual connections are more valuable than the physical. Devoid of the spiritual divine, is a body without a communicating spirit to the soul. #WeMoveTogether"
other,other,no,Bernade55907964,"Wife mom nana who loves her family, God and the 🇺🇸 USA love to travel and learn new things"
other,other,no,ageofanew,"Mestizo
Navy Veteran
Murse 

Escapee of the Hive Mind"
other,other,no,2020eScribbles,Wld b a better world if we just treated others the way we want to be treated. 💙🌳🌎🗽🌊 #ResistanceUnited #BlueCrew Sp. Basque & Gaelic. — Med. Edu.
other,other,no,JessicaSnyderFL,"Lover of people, new technology, travel, sunshine, and the outdoors. Nurse in Professional Development Specialist at Sarasota Memorial Health Care System."
other,other,no,Rob70808509,"#Christian #ProLife #GOD #MAGA Shadowbanned 5 years By Twitter Democrats. Real Christians Don't vote for PRO ABORTION Democrats! 
Never trust Evil people."
other,other,no,KeithWillWynne,Attorney who grapples with the word “snitty”. #TeamBiden #Biden2020 💥R E S I S T💥
other,other,no,JoeKnittingMama,Liberal Democrat. Vegan (for health & planet). Dog enthusiast.Protect Roe v Wade and women’s health. Gun safety & gun law reform to protect our children.
other,other,no,KimManley7,"Let’s get it right shall we✨Democracy Now & Forever💪🏾💪🏼💪🏽 Equality, Peace & Justice🌏"
other,other,no,BioWebScape,"Christ follower, author of lots of genre Living system called BioWebScape Design Project, Free Right Now political Party founder, Peace, Love, Share."
other,other,no,stevemalter,Proud dad/husband. #Agnostic #PhillySports #HealthcareIsARight #ProChoice #ClimateChangeIsReal #LoveDogs No DMs. #FlyEaglesFly #PRU
other,other,no,swoozyqyah,Jail every trump!✨RESIST✨How long must we wait for justice? Happy to live in a Blue State. Everybody welcomed-except MAGATs and morons. Dark Brandon Rules!
other,other,no,yfabb,"I have to find a place to live where my freedoms aren't being taken away by a fascist Governor & state gov. 
#BLM; 🏳️‍🌈🏳️‍⚧️ Ally; Anti fascism. Block magats"
other,other,yes,LJMoss1,Retired I am an advocate of clean waterways. Voice for LAKE JEM CLEAN WATER PROJECT headwaters of the Harris Chain. CLEAN UP OUR HARRIS CHAIN FL & AB Canal
other,other,no,reruam,Make Attorneys Get Attorneys
other,other,no,Boris_Notepad,Middle Eastern Adventurer. Photographer. Combatant of simple minded foolery. Mostly from the right. Humanist. Pro-Choice. and a Pro-Gun liberal.
other,other,no,Jeffhull71,"My lack of response is an indication that I am done listening to your pathetic lies. You didn't win the argument, you are not worth arguing with."
other,other,no,lonesquirrel,I'm somebody who is tired of corruption in all levels of gov.  I try to find info that can be of use to people.    1776🇺🇸
other,other,no,Openmind67,Just. So. Fucking. Tired. of Republicans destroying our nation with their greed and destructive policies while giving hate culture a platform. 🇺🇸#Patriot 🇺🇸
other,other,no,nayasala,Economic Refugee 🌎 “Occupy the Planet” ✊🏼BLM ❤️ FDR ✝️ RIP Democracy 1/19/22 🏫#IntelligentsiaFail 👑#LoveWins
