"","text","id","reply_settings","author_id","created_at.x","possibly_sensitive","conversation_id","lang","in_reply_to_user_id","created_at.y","protected","profile_image_url","verified","name","description","username","location","pinned_tweet_id","url","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","geo_place_id","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count"
"358","A remaining #deadfish on the #beach is a reminder of the devastation caused by the recent #redtide outbreak on #Florida's #GulfCoast. #LongboatKey #nature #NaturePhotography #wildlifephotography #photojournalism #hollyelmore #hollyelmoreimages https://t.co/q1DlAyjZT1","1038860629216518144","everyone","2680153532",2018-09-09 18:44:09,FALSE,"1038860629216518144","en",NA,"2014-07-25T18:04:42.000Z",FALSE,"https://pbs.twimg.com/profile_images/608464188504174592/2v6eLSpA_normal.jpg",FALSE,"Holly Elmore","An avid photographer who loves to share stories; passionate about soil & water health; tweets are personal; founder of @ElementalImpact, a national non-profit","HollyElmoreATL","Atlanta",NA,"https://t.co/mLItM9nj25",1,0,2,0,0,"5acc3a887617d093",3915,3324,11668,149
"359","@FLGovScott yea you’re right you should be term limited OUT! You’ve destroyed #Florida Why don’t you retire and take a swim in your #RedTide","1039219515366801408","everyone","29586347",2018-09-10 18:30:14,FALSE,"1039219515366801408","en","131546062","2009-04-08T00:11:37.000Z",FALSE,"https://pbs.twimg.com/profile_images/1570118428328951809/cbWvob4K_normal.jpg",FALSE,"Annie","One of the last sane people left in #Florida #VoteBlue","weievil","Florida, USA ","1513340403935854592",NA,0,0,0,0,0,"db1b8112ce82f28d",1201,2661,11105,0
"360","The red tide is gone! Celebrate with the recap of our #SiestaKeyBeachCleanup2018 and stay tuned for next year! We can all pitch in the keep our hometown clean and proud! #beachclub1947… https://t.co/hGu952wYll","1039263355171741696","everyone","225979130",2018-09-10 21:24:27,FALSE,"1039263355171741696","en",NA,"2010-12-13T00:25:10.000Z",FALSE,"https://pbs.twimg.com/profile_images/3083435993/80b1d4525a83a5a5b1f1a9a7b3bca241_normal.jpeg",FALSE,"The Beach Club","From its modest beginnings, The Beach Club has grown into Siesta Key's premier live music venue. Come drink, dance, and have a blast with us any time.","BeachClub47","5151 Ocean Blvd Siesta Key, FL",NA,"https://t.co/pZZeZtQnKt",0,0,2,0,0,"63fc5d2e91b3f086",946,468,1971,27
"361","He’s talking about you, Red Tide Rick. https://t.co/yl4NiXGLgK","1039458793761984513","everyone","633919575",2018-09-11 10:21:03,FALSE,"1039458793761984513","en",NA,"2012-07-12T15:59:22.000Z",FALSE,"https://pbs.twimg.com/profile_images/1486509511401783303/Tt9QFDDk_normal.jpg",FALSE,"Judy Nadler","Amateur lobbyist for social justice, civil liberties, the environment, women, human rights, & democracy. I fight fascists. #TheResistance #FBR #Indivisible","JudyNadler","Sarasota, FL",NA,"https://t.co/nH6wQ8ghEM",1,0,3,1,0,"5acc3a887617d093",4690,4583,6302,4
"362","@bullsugar @AndrewGillum This is what used to be the #1 beach in the country. Siesta Key, FL. I filmed this 20minutes ago. #RedTide #BigSugar #VoteThemAllOut #ToxicWater #RedTideRick #VoteBlue #DeadFishEverywhere https://t.co/V86I2JqOSG","1039521449529110528","everyone","570192339",2018-09-11 14:30:01,FALSE,"1039521449529110528","en","2701863841","2012-05-03T16:39:39.000Z",FALSE,"https://pbs.twimg.com/profile_images/1597086995800539138/XYsnT1RC_normal.jpg",FALSE,"🖤💚🦅🇺🇦Cinderella🇺🇦🦅💚🖤","Philly Sports fan for LIFE!","Cindi_Ferdi","Sarasota, FL",NA,NA,0,0,0,0,0,"63fc5d2e91b3f086",139,1003,2162,2
"363","@bullsugar @AndrewGillum This is Siesta Key, FL, what used to be the #1 beach in the country. RedTide rolled in again yesterday. Stop the water releases from Lake Okeechobee! #RedTide #RedTideRick #BigSugar #LakeOkeechobee #VoteBlue #VoteThemOut #StopTheWaterReleases https://t.co/ZFKELXKkUH","1039522441419206657","everyone","570192339",2018-09-11 14:33:58,FALSE,"1039522441419206657","en","2701863841","2012-05-03T16:39:39.000Z",FALSE,"https://pbs.twimg.com/profile_images/1597086995800539138/XYsnT1RC_normal.jpg",FALSE,"🖤💚🦅🇺🇦Cinderella🇺🇦🦅💚🖤","Philly Sports fan for LIFE!","Cindi_Ferdi","Sarasota, FL",NA,NA,0,0,0,0,0,"63fc5d2e91b3f086",139,1003,2162,2
"364","Council member Gates says she does not want to go to totally one side that eliminates fertilizer. “There’s a lot of steps that we need to go through before we get to this step,” she says. @FOX13News @CityofVeniceFL #RedTide #Venice","1039527506263658496","everyone","26014932",2018-09-11 14:54:05,FALSE,"1039527506263658496","en",NA,"2009-03-23T14:53:08.000Z",FALSE,"https://pbs.twimg.com/profile_images/964559428560281600/xGdD0z3r_normal.jpg",TRUE,"Kim Kuizon FOX 13","Fox 13 WTVT Reporter. Florida Girl living the dream. Wife, new mom, Gator, adventure seeker-outdoor lover & trying to juggle it all at once. Opinions are my own","kkuizon","Tampa Bay",NA,"https://t.co/C8yRkQVAYP",0,0,0,0,0,"46f560fbf4d9593e",7310,516,21126,190
"365","Mayor Holic says a large portion of this is going to be education and not legislation. “It’ll almost be impossible to enforce a ban without hiring an army of police officers,” @FOX13News @CityofVeniceFL #Venice #RedTide","1039528297196072961","everyone","26014932",2018-09-11 14:57:14,FALSE,"1039528297196072961","en",NA,"2009-03-23T14:53:08.000Z",FALSE,"https://pbs.twimg.com/profile_images/964559428560281600/xGdD0z3r_normal.jpg",TRUE,"Kim Kuizon FOX 13","Fox 13 WTVT Reporter. Florida Girl living the dream. Wife, new mom, Gator, adventure seeker-outdoor lover & trying to juggle it all at once. Opinions are my own","kkuizon","Tampa Bay",NA,"https://t.co/C8yRkQVAYP",0,0,0,0,0,"46f560fbf4d9593e",7310,516,21126,190
"366","“If people believe in that we should see a stop in fertilizer usage by 50% tomorrow,” says @CityofVeniceFL Mayor John Holic. He says they had 100s of emails on fertilizer ban. They were split @FOX13News #Venice #RedTide","1039528822302023680","everyone","26014932",2018-09-11 14:59:19,FALSE,"1039528822302023680","en",NA,"2009-03-23T14:53:08.000Z",FALSE,"https://pbs.twimg.com/profile_images/964559428560281600/xGdD0z3r_normal.jpg",TRUE,"Kim Kuizon FOX 13","Fox 13 WTVT Reporter. Florida Girl living the dream. Wife, new mom, Gator, adventure seeker-outdoor lover & trying to juggle it all at once. Opinions are my own","kkuizon","Tampa Bay",NA,"https://t.co/C8yRkQVAYP",0,0,0,0,0,"46f560fbf4d9593e",7310,516,21126,190
"367","“I am in favor of the resolution. I’m in favor of it because it’s about education and not legislation,” says @CityofVeniceFL Mayor John Holic @FOX13News #Venice #RedTide","1039529209922764800","everyone","26014932",2018-09-11 15:00:51,FALSE,"1039529209922764800","en",NA,"2009-03-23T14:53:08.000Z",FALSE,"https://pbs.twimg.com/profile_images/964559428560281600/xGdD0z3r_normal.jpg",TRUE,"Kim Kuizon FOX 13","Fox 13 WTVT Reporter. Florida Girl living the dream. Wife, new mom, Gator, adventure seeker-outdoor lover & trying to juggle it all at once. Opinions are my own","kkuizon","Tampa Bay",NA,"https://t.co/C8yRkQVAYP",0,0,0,0,0,"46f560fbf4d9593e",7310,516,21126,190
"368","True Green spokesman says “the problem with no fertilizer year round is that’s food...we’d love to work with you on less fertilizer use, no fertilizer usage sends the wrong message,” @FOX13News @CityofVeniceFL #Venice #RedTide","1039537385023987712","everyone","26014932",2018-09-11 15:33:20,FALSE,"1039537385023987712","en",NA,"2009-03-23T14:53:08.000Z",FALSE,"https://pbs.twimg.com/profile_images/964559428560281600/xGdD0z3r_normal.jpg",TRUE,"Kim Kuizon FOX 13","Fox 13 WTVT Reporter. Florida Girl living the dream. Wife, new mom, Gator, adventure seeker-outdoor lover & trying to juggle it all at once. Opinions are my own","kkuizon","Tampa Bay",NA,"https://t.co/C8yRkQVAYP",0,2,1,0,0,"46f560fbf4d9593e",7310,516,21126,190
"369","@kkuizon @FOX13News @CityofVeniceFL I remove an TruGreen advertisement from my door handle every few months. No farms in my densely filled subdivision. So I should expect them to suspend their campaign to sell me fertilizer while we're in crisis? Since they want to help and all?","1039550630757625856","everyone","207983715",2018-09-11 16:25:58,FALSE,"1039537385023987712","en","26014932","2010-10-26T12:15:33.000Z",FALSE,"https://pbs.twimg.com/profile_images/2371288315/36jtxksna6u2oqrehiej_normal.jpeg",FALSE,"Michelle","Why do you wear that stupid man suit?","CrankyBigHead","SW Florida",NA,NA,0,0,0,0,0,NA,77,754,402,4
"370","@SenBillNelson Come to #SarasotaFlorida we’ve been hit HARD from #RedTide which is fed by the #algaebloom","1039570845541257221","everyone","29586347",2018-09-11 17:46:18,FALSE,"1039562159569686528","en","20597460","2009-04-08T00:11:37.000Z",FALSE,"https://pbs.twimg.com/profile_images/1570118428328951809/cbWvob4K_normal.jpg",FALSE,"Annie","One of the last sane people left in #Florida #VoteBlue","weievil","Florida, USA ","1513340403935854592",NA,0,0,1,0,0,"e310affb43ae769d",1201,2661,11105,0
"371","@kkuizon @FOX13News @CityofVeniceFL Why is the Phosphate industry not stepping up to help with Red Tide since their products produce it ?","1039601727438311425","everyone","1038235026402537472",2018-09-11 19:49:01,FALSE,"1039537385023987712","en","26014932","2018-09-08T01:18:14.000Z",FALSE,"https://pbs.twimg.com/profile_images/1041218298250252288/2WhqtSxu_normal.jpg",FALSE,"sterling orr","","sterlingorr10","Florida, USA",NA,NA,0,0,0,0,0,NA,13,15,61,0
"372",".@FLGovScott @EPA This is Not Natural #RedTide! This is an Ongoing #ToxicTurmoil #ManMade #Pollution #Health and #WildlifeKill #Disaster in #Florida
#BigSugar 
#Mosaic
#VoteThemOut 
#VoteBlue 
#VoteBlue4BlueWater 
@AndrewGillum @SenBillNelson https://t.co/DuRgWb52VA","1039655822631100416","everyone","34493217",2018-09-11 23:23:58,FALSE,"1039655822631100416","en",NA,"2009-04-23T02:10:36.000Z",FALSE,"https://pbs.twimg.com/profile_images/1608511650411192323/cOdhqwaB_normal.jpg",FALSE,"Lynn Cathryn Walters","I'm a Mother on a Path to Change Our World for the Better🌤 Follow! #ACTIVIST #Designer #SocialMediaMaven
#Sales #Marketing
@MashaArcher Extraordinary #Jewelry","LynnCatWalters","Sarasota, FL~ Michigan","1622731451639685122","https://t.co/wYKpdauAE6",6,2,4,2,0,"5acc3a887617d093",18208,20032,434998,609
"373","@LynnCatWalters @BillyWarpinjur @FLGovScott @EPA @AndrewGillum @SenBillNelson #RedTideRick couldn’t tell truth if OUR lives depended on it.

#RickScottIsCorrupt https://t.co/fRjue4dhX7","1039658480414732288","everyone","1009193033856901125",2018-09-11 23:34:32,FALSE,"1039655822631100416","en","34493217","2018-06-19T21:55:43.000Z",FALSE,"https://pbs.twimg.com/profile_images/1009195330406113280/CXLG_2wt_normal.jpg",FALSE,"CraftivistGrrl","Postcarding Nasty Woman. Resist every day. Pride without Action is pointless. #HonorThemWithAction.","CraftivistG","Wilton Manors, FL",NA,NA,1,0,0,0,0,NA,368,361,1377,2
"374","Look how empty that beach is. It's never this empty. #RedTide https://t.co/5dCmSJqlmn","1039661491941715970","everyone","113041293",2018-09-11 23:46:30,FALSE,"1039661491941715970","en",NA,"2010-02-10T14:19:22.000Z",FALSE,"https://pbs.twimg.com/profile_images/1438982911118692357/2KJ-Bcdu_normal.jpg",FALSE,"AOL Keyword: JS","Please do not contact me regarding my vehicle's extended warranty.","realjasonstru","United States","1310678079761768456","https://t.co/qJKf5Hg2f9",0,0,0,0,0,"07d9c94618486004",546,1630,81343,17
"375","Early #morning #beachwalks were popular as the #redtide outbreak subsides. #sunrise #beach #morningwalk #LongboatKey #sarasota #GulfCoast #Florida #Floridabeaches #naturephotography #vacation #photojournalism #hollyelmore #hollyelmoreimages https://t.co/1tBAozC68X","1039685607855939584","everyone","2680153532",2018-09-12 01:22:19,FALSE,"1039685607855939584","en",NA,"2014-07-25T18:04:42.000Z",FALSE,"https://pbs.twimg.com/profile_images/608464188504174592/2v6eLSpA_normal.jpg",FALSE,"Holly Elmore","An avid photographer who loves to share stories; passionate about soil & water health; tweets are personal; founder of @ElementalImpact, a national non-profit","HollyElmoreATL","Atlanta",NA,"https://t.co/mLItM9nj25",0,0,2,0,0,"5acc3a887617d093",3915,3324,11668,149
"376","This is the #1 beach in FL, Inundated with Red Tide once again! #RedTide #SiestaKey https://t.co/jp0tINJCqn","1039850803949969408","everyone","570192339",2018-09-12 12:18:45,FALSE,"1039850803949969408","en",NA,"2012-05-03T16:39:39.000Z",FALSE,"https://pbs.twimg.com/profile_images/1597086995800539138/XYsnT1RC_normal.jpg",FALSE,"🖤💚🦅🇺🇦Cinderella🇺🇦🦅💚🖤","Philly Sports fan for LIFE!","Cindi_Ferdi","Sarasota, FL",NA,NA,0,0,0,2,0,"63fc5d2e91b3f086",139,1003,2162,2
"377","@LynnCatWalters @FLGovScott @EPA @AndrewGillum @SenBillNelson Lateresa A Jones/@lateresajones is a write-in candidate in the U.S. Senate (FL) race in the 2018 Nov General Election running against Nelson and Scott. Early vote in Oct. She qualifies as a write-in - on the mail in ballot 2, visit: https://t.co/7shgfdBzls https://t.co/gSEwx6a5bV","1040005693716287488","everyone","23882213",2018-09-12 22:34:14,FALSE,"1039655822631100416","en","34493217","2009-03-12T02:59:22.000Z",FALSE,"https://pbs.twimg.com/profile_images/1545567586120880134/0_070ZY3_normal.jpg",FALSE,"Dr.Brenda Nelson-Porter Veteran Caregiver Advocate","Former Candidate Georgia Secretary of State-Licensing Division 2022; Arbitrator; Natural Genetics Healthcare Scientist; Data Diplomacy; US Marine/GA Army Guard","ResearchCoach","Newnan, GA - Community Care",NA,"https://t.co/WRzfrEubyq",0,0,0,0,0,NA,28,190,19994,6
"378","@Laurie_David We don’t have #ClimateChange in Florida because our Governor (Red Tide Rick Scott) has forbidden the use of the term “climate change” among state workers. I guess we won’t be having hurricanes either, right?","1040216999387955200","everyone","633919575",2018-09-13 12:33:53,FALSE,"1040214282116452352","en","29753405","2012-07-12T15:59:22.000Z",FALSE,"https://pbs.twimg.com/profile_images/1486509511401783303/Tt9QFDDk_normal.jpg",FALSE,"Judy Nadler","Amateur lobbyist for social justice, civil liberties, the environment, women, human rights, & democracy. I fight fascists. #TheResistance #FBR #Indivisible","JudyNadler","Sarasota, FL",NA,"https://t.co/nH6wQ8ghEM",0,0,0,0,0,"5acc3a887617d093",4690,4583,6302,4
"379","Read more about #RedTide’s toll: https://t.co/nIVqQg0pgh https://t.co/PjXWva9WQQ","1040250910922997760","everyone","21992035",2018-09-13 14:48:38,FALSE,"1040250910922997760","en",NA,"2009-02-26T08:55:50.000Z",FALSE,"https://pbs.twimg.com/profile_images/1611079726767955980/Jq6x5xmU_normal.jpg",TRUE,"Carlos R. Munoz 📰","Digital & audience engagement editor @Globe_RI (@BostonGlobe). 
🐶 Ewok Duke. 
🐮 WI native. 
🐘 @rhodeisland@newsie.social","ReadCarlos","⚓ Cumberland, RI ",NA,"https://t.co/XWTXNo6tNp",1,0,0,0,0,"7f6bf29133462d29",3375,1856,40379,97
"380","Let's help our local businesses bounce back after this Summer's red tide! Visit thehubonsiestakey for great deals on drinks and appetizers 🍹🥑 (did we mention they have the best maragitas… https://t.co/0XTp0sE8pn","1040307120325963781","everyone","888469377649082370",2018-09-13 18:32:00,FALSE,"1040307120325963781","en",NA,"2017-07-21T18:43:01.000Z",FALSE,"https://pbs.twimg.com/profile_images/888471986002964480/Vq1rnfmB_normal.jpg",FALSE,"The Hesse Team","'Top Ten' Realtor in Southwest, FL. The Hesse Team has rapidly join the top ranks of the sales staff at Keller Williams Realty Gold, Englewood, FL.","TheHesseTeam","Englewood, FL",NA,"https://t.co/QIrPlMSW19",0,0,0,0,0,"63fc5d2e91b3f086",51,195,594,0
"381",".@EPA @FLGovScott @marcorubio  @SenBillNelson @AndrewGillum 
We all know this is much more than #RedTide and #GreenAlgae This is a
#ManMade #Pollution #WildlifeKill #Disaster in #Florida! 
What is being Done?!
#BigSugar #Mosaic are Killing our Waters, Health,Wildlife and Economy https://t.co/MzzmGF1Sgg","1040308561987993600","everyone","34493217",2018-09-13 18:37:43,FALSE,"1040308561987993600","en",NA,"2009-04-23T02:10:36.000Z",FALSE,"https://pbs.twimg.com/profile_images/1608511650411192323/cOdhqwaB_normal.jpg",FALSE,"Lynn Cathryn Walters","I'm a Mother on a Path to Change Our World for the Better🌤 Follow! #ACTIVIST #Designer #SocialMediaMaven
#Sales #Marketing
@MashaArcher Extraordinary #Jewelry","LynnCatWalters","Sarasota, FL~ Michigan","1622731451639685122","https://t.co/wYKpdauAE6",2,0,1,0,0,"5acc3a887617d093",18208,20032,434998,609
"382","#Florida #Vote for Candidates that understand what is happening to our greatest Resource the Water &amp; its #Wildlife #RedTide is a Natural Occurrence #GreenAlgae #ToxicTurmoil is an Ongoing  #ManMade @EPA rollback #Pollution #Disaster! @FLGovScott is a Culprit  #VoteBlue4BlueWater https://t.co/UbMrpnibmc","1040661828576178177","everyone","34493217",2018-09-14 18:01:29,FALSE,"1040661828576178177","en",NA,"2009-04-23T02:10:36.000Z",FALSE,"https://pbs.twimg.com/profile_images/1608511650411192323/cOdhqwaB_normal.jpg",FALSE,"Lynn Cathryn Walters","I'm a Mother on a Path to Change Our World for the Better🌤 Follow! #ACTIVIST #Designer #SocialMediaMaven
#Sales #Marketing
@MashaArcher Extraordinary #Jewelry","LynnCatWalters","Sarasota, FL~ Michigan","1622731451639685122","https://t.co/wYKpdauAE6",4,0,3,0,0,"5acc3a887617d093",18208,20032,434998,609
"383","#RedTide update: Longboat Key resident Rebecca Goldthwaite took these photos of a fish kill near Beachplace on Longboat Key. #sarasota https://t.co/hidG6Mmj7e","1040683067344650240","everyone","21992035",2018-09-14 19:25:52,FALSE,"1040683067344650240","en",NA,"2009-02-26T08:55:50.000Z",FALSE,"https://pbs.twimg.com/profile_images/1611079726767955980/Jq6x5xmU_normal.jpg",TRUE,"Carlos R. Munoz 📰","Digital & audience engagement editor @Globe_RI (@BostonGlobe). 
🐶 Ewok Duke. 
🐮 WI native. 
🐘 @rhodeisland@newsie.social","ReadCarlos","⚓ Cumberland, RI ",NA,"https://t.co/XWTXNo6tNp",7,0,1,1,0,"5acc3a887617d093",3375,1856,40379,97
"384","red tide is a bitchhhh","1040984634350288897","everyone","1532110508",2018-09-15 15:24:12,FALSE,"1040984634350288897","en",NA,"2013-06-19T21:57:06.000Z",FALSE,"https://pbs.twimg.com/profile_images/1611931574483705857/_9rY0eqc_normal.jpg",FALSE,"sarah 💫","","Sarah_Wilson__","Brandon, Florida",NA,NA,0,0,1,0,0,"06994603b8d09169",584,663,22966,3
"385","In Venice at the Battle of the Bridges rowing regatta. Took a walk to the beach and yes...the red tide is that bad. @ Venice Beach, Florida https://t.co/XRfwUvhHl8","1041009704338681857","everyone","14165802",2018-09-15 17:03:49,FALSE,"1041009704338681857","en",NA,"2008-03-17T20:55:58.000Z",FALSE,"https://pbs.twimg.com/profile_images/1035284730344824833/5ncGjQl6_normal.jpg",FALSE,"Cam Collins🦇🔊","Juxtaposing humility with drive. Find my work at https://t.co/nZTIa1xYxW and https://t.co/BEcQxtv86C","CamCollins","Florida",NA,"https://t.co/Jm0oeTwwCc",0,0,0,0,0,"46f560fbf4d9593e",639,247,3219,42
