"","text","conversation_id","created_at.x","author_id","lang","reply_settings","possibly_sensitive","id","in_reply_to_user_id","verified","created_at.y","location","name","profile_image_url","description","protected","username","url","pinned_tweet_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","geo_place_id","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","text_with_display_links"
"255","The city of Tampa is working hard to improve our storm water infrastructure problems. The proof was when Tropical Storm Elsa dumped millions of gallons of rain on our area and there was no road closures and no sewage was released in to the bay. . https   www tampabay com news st petersburg 2021 07 11 tampa st pete didnt flood or spill sewage in elsa like they used to during storms why","1414297223840555009",2021-07-11 18:55:09,"935558930658418689","en","everyone",FALSE,"1414297223840555009",NA,FALSE,"2017-11-28T17:20:05.000Z",NA,"Joseph Citro","https://pbs.twimg.com/profile_images/1380552324360372227/zumi9fbU_normal.jpg","",FALSE,"citroforcouncil",NA,NA,0,0,1,0,0,NA,111,129,375,1,"The city of Tampa is working hard to improve our storm water infrastructure problems. The proof was when Tropical Storm Elsa dumped millions of gallons of rain on our area and there was no road closures and no sewage was released in to the bay. https://t.co/WtZBirdb1o"
"256","@Kriseman And we haven't forgotten how your city - under your watch - dumped millions of gallons of sewage into Tampa and Boca Ciega Bays.  

. https   www tampabay com news environment water tampa bays sewage mess 29 million gallons spilled into the bay and rising 2292477","1415018871476695046",2021-07-13 19:13:50,"1368961860523921415","en","everyone",FALSE,"1415026704280694794","62009570",FALSE,"2021-03-08T16:28:49.000Z","Tampa, FL","LibertyWatchdog","https://pbs.twimg.com/profile_images/1368965916512448525/45SWWbHF_normal.jpg","Calling out attacks on liberty wherever I find them.",FALSE,"LibertyWatch01",NA,NA,0,1,2,0,0,NA,226,327,5150,1,"@Kriseman And we haven't forgotten how your city - under your watch - dumped millions of gallons of sewage into Tampa and Boca Ciega Bays.  

https://t.co/PlRHJ8wM7M"
"257","Maybe St Pete and Tampa mayors should stop dumping sewage and toxic waste into the bay?  . https   www fox13news com news st pete holding emergency meeting to find red tide fish kill solutions","1415653682952216579",2021-07-15 12:45:14,"1470507266","en","everyone",FALSE,"1415653682952216579",NA,FALSE,"2013-05-30T19:39:59.000Z",NA,"Hoagyn 🇺🇸#MAGA #KAG","https://pbs.twimg.com/profile_images/742068285114552320/2XpztLhy_normal.jpg","I believe that GOD, COUNTRY and FAMILY should always be our focus.",FALSE,"kevinhoagyn",NA,NA,1,0,0,0,0,NA,2144,2664,120012,41,"Maybe St Pete and Tampa mayors should stop dumping sewage and toxic waste into the bay?  https://t.co/VHZlGGcpSw"
"258","RT @kevinhoagyn: Maybe St Pete and Tampa mayors should stop dumping sewage and toxic waste into the bay?  https://t.co/VHZlGGcpSw","1415657685786243075",2021-07-15 13:01:08,"705047741911736320","en","everyone",FALSE,"1415657685786243075",NA,FALSE,"2016-03-02T15:10:55.000Z","The Land Of The Free Because Of The Brave USA","SaySomething","https://pbs.twimg.com/profile_images/1435006779310723073/yqm6uOqC_normal.jpg","#UltraMAGA
The 2020 Election...They STOLE IT..
We Let Them..
Get Out & VOTE The Midterms...
Never mind they stole that also.
#MAGA #Trump24",FALSE,"HopefulPatriots",NA,NA,1,0,0,0,0,NA,5398,5780,290453,62,"Maybe St Pete and Tampa mayors should stop dumping sewage and toxic waste into the bay?  https://t.co/VHZlGGcpSw"
"259","@JAA_813 @TB_Times Very likely.  But not the only culprit - the runoff from fertilizers and the fact that Tampa and St Pete dump raw sewage into the Bay turbocharge the K Brevis bacteria. ","1415632110992379904",2021-07-15 19:03:19,"1857157704","en","everyone",FALSE,"1415748832026038272","1165753451839741953",FALSE,"2013-09-12T11:58:10.000Z","Tampa, FL","Ranger Rick","https://pbs.twimg.com/profile_images/1280482594774269952/7F1X2RNT_normal.jpg","Clean Air, Clean Water, Pro-Public Education, Medicare-for-all. Realist over Theory, Local over Feds.",FALSE,"TampaFLPolitico",NA,NA,0,0,0,0,0,NA,221,305,20925,1,"@JAA_813 @TB_Times Very likely.  But not the only culprit - the runoff from fertilizers and the fact that Tampa and St Pete dump raw sewage into the Bay turbocharge the K Brevis bacteria"
"260","@TB_Times Always political with TBT.  How many articles were run this year on St Pete and Tampa dumping raw sewage into the bay?   Zero. ","1415632110992379904",2021-07-15 19:05:47,"1857157704","en","everyone",FALSE,"1415749451222855680","14304462",FALSE,"2013-09-12T11:58:10.000Z","Tampa, FL","Ranger Rick","https://pbs.twimg.com/profile_images/1280482594774269952/7F1X2RNT_normal.jpg","Clean Air, Clean Water, Pro-Public Education, Medicare-for-all. Realist over Theory, Local over Feds.",FALSE,"TampaFLPolitico",NA,NA,0,0,3,0,0,NA,221,305,20925,1,"@TB_Times Always political with TBT.  How many articles were run this year on St Pete and Tampa dumping raw sewage into the bay?   Zero"
"261","@Kriseman @calusawater When are you going to stop dumping raw sewage into Tampa Bay?. ","1415664192787419138",2021-07-15 22:16:19,"1857157704","en","everyone",FALSE,"1415797401336549384","62009570",FALSE,"2013-09-12T11:58:10.000Z","Tampa, FL","Ranger Rick","https://pbs.twimg.com/profile_images/1280482594774269952/7F1X2RNT_normal.jpg","Clean Air, Clean Water, Pro-Public Education, Medicare-for-all. Realist over Theory, Local over Feds.",FALSE,"TampaFLPolitico",NA,NA,0,0,1,0,0,NA,221,305,20925,1,"@Kriseman @calusawater When are you going to stop dumping raw sewage into Tampa Bay?"
"262","Also Tampa Bay:
Damn red tide be so bad this year
Also Tampa: let’s dump all this nutrient dense sewage into the bay at the exact same time of year we historically detect karenia brevis and Sahara dust 🤔. ","1416516745645498369",2021-07-17 21:54:44,"1126555916","en","everyone",FALSE,"1416516745645498369",NA,FALSE,"2013-01-28T00:02:33.000Z",NA,"Water Style Super Shark Bomb","https://pbs.twimg.com/profile_images/1460664523484971015/tfugqnoJ_normal.jpg","Save more bees 🐝 Plant more trees 🌳 Clean the seas 🌊 📸 Samiiinicole",FALSE,"SamaraiGuess","https://t.co/sXh2BPLvkH","661366466411917312",0,0,1,0,0,NA,311,266,35392,1,"Also Tampa Bay:
Damn red tide be so bad this year
Also Tampa: let’s dump all this nutrient dense sewage into the bay at the exact same time of year we historically detect karenia brevis and Sahara dust 🤔"
"263","@orlandosentinel @DavidJollyFL And try enforcing #Florida's weak environmental laws ignored by regulators that sit and watch #RedTide destroy #TampaBay, #Manatees starve and die, wetlands are drained, raw sewage is pumped into the ocean and injected into drinking water aquifers as the state is destroyed.. ","1417427266628472846",2021-07-20 12:57:35,"24960388","en","everyone",FALSE,"1417468731505233922","1429761",FALSE,"2009-03-17T21:37:42.000Z","nyc","Aaron Rubin","https://pbs.twimg.com/profile_images/708993570011803649/8eOVupmx_normal.jpg","Slava Ukraini  No justice, no peace. Fight like hell to protect democracy and survival of the planet and its astonishing creatures. There is no plan B.",FALSE,"aaron_rubin",NA,NA,0,0,2,0,0,NA,432,1552,10630,1,"@orlandosentinel @DavidJollyFL And try enforcing #Florida's weak environmental laws ignored by regulators that sit and watch #RedTide destroy #TampaBay, #Manatees starve and die, wetlands are drained, raw sewage is pumped into the ocean and injected into drinking water aquifers as the state is destroyed."
"264","Not freedom loving Florida killing Tampa Bay for the sake of deregulation like we haven’t heard every ecologist and fishing guide screaming about nutrient rich water and/or sewage being dumped into the red tide, causing these super blooms . https   twitter com G_melia96 status 1417529639845642240 photo 1","1417529639845642240",2021-07-20 16:59:37,"1466201370","en","everyone",FALSE,"1417529639845642240",NA,FALSE,"2013-05-29T02:43:02.000Z","Raleigh/Pinehurst/Raleigh","Correct Opinion Haver","https://pbs.twimg.com/profile_images/1574423703366107136/e1JFkpMj_normal.jpg","No Gods No Masters",FALSE,"G_melia96","https://t.co/mlowLp1EW7","1443993762649329664",0,0,0,0,0,NA,332,254,23832,3,"Not freedom loving Florida killing Tampa Bay for the sake of deregulation like we haven’t heard every ecologist and fishing guide screaming about nutrient rich water and/or sewage being dumped into the red tide, causing these super blooms https://t.co/vsgXFK049a"
"265","Millions of gallons of sewage spilled into Tampa Bay results in a red tide. Where are the municipal politicians? . https   twitter com calder_price status 1417538427692666881 photo 1","1417538427692666881",2021-07-20 17:34:32,"915237177839243264","en","everyone",FALSE,"1417538427692666881",NA,FALSE,"2017-10-03T15:28:42.000Z",NA,"Calder B. Price","https://pbs.twimg.com/profile_images/1134543362990755840/eOtrYjKq_normal.jpg","Writer & UNC-Chapel Hill alumna-Go Heels! Keep AMERICA great! #AmericaFirst #Patriot",FALSE,"calder_price",NA,NA,0,0,1,0,0,NA,6338,5974,53895,10,"Millions of gallons of sewage spilled into Tampa Bay results in a red tide. Where are the municipal politicians? https://t.co/QHIS7wcUyg"
"266","Red tide is TERRIBLE in the Tampa Bay area once again. It's not confirmed, but I'm guessing that the SEWAGE that Ron DeathSantis allowed to be pumped from Piney Point into our bay has something to do with this long-lasting bloom. Don't bring your tourist dollars here. . https   twitter com thurgoodhamer status 1417618740078948358 photo 1","1417618740078948358",2021-07-20 22:53:40,"1177384695467847680","en","everyone",FALSE,"1417618740078948358",NA,FALSE,"2019-09-27T00:49:25.000Z","Trenton | Houston | Tampa","now robin","https://pbs.twimg.com/profile_images/1505578795578888195/RtbQgiKr_normal.jpg","Historian and professor on weekdays. Ororo Munroe been my homie. These tweets are not my employer's tweets, obvi.",FALSE,"thurgoodhamer","https://t.co/1qb4jMCJAw","1317163393074319360",2,1,4,0,0,NA,2748,674,13267,20,"Red tide is TERRIBLE in the Tampa Bay area once again. It's not confirmed, but I'm guessing that the SEWAGE that Ron DeathSantis allowed to be pumped from Piney Point into our bay has something to do with this long-lasting bloom. Don't bring your tourist dollars here. https://t.co/SLvUudji5t"
"267","Tampa Bay Area spewed 
😣sewage 
😣wastewater
😣“Industrial reuse water”
 
Florida has an infrastructure crisis, #ClimateCrisis, and leadership problem. Welcome back from Texas Ron.

#BuildBackBetterFL 
give the GQP ""deregathons"" a pass.

#DemCastFL #ONEV1
 . https   www wfla com news pinellas county 13000 gallons of raw sewage discharged into smacks bayou in pinellas county. https   twitter com bruceritchie status 1417841385919680519","1417866029544390667",2021-07-21 15:16:18,"1161269334188183553","en","everyone",FALSE,"1417866029544390667",NA,FALSE,"2019-08-13T13:32:39.000Z","Key West, Florida","FloridaKeysDems DemCastFL Lead ☮️ OVFL💔","https://pbs.twimg.com/profile_images/1161271342190268417/CXDmrVyj_normal.png","True Blue #OneV1 Z25 #DemCast #NDLB #FL26 blog@keysdems.com https://t.co/T98HbQK4Gd… https://t.co/AroIFD6RqR
New! KeysDems@Masto.ai",FALSE,"DemsKeys","https://t.co/mdvUNArmgu","1592263868281393152",25,6,23,2,0,NA,9908,9554,64541,47,"Tampa Bay Area spewed 
😣sewage 
😣wastewater
😣“Industrial reuse water”
 
Florida has an infrastructure crisis, #ClimateCrisis, and leadership problem. Welcome back from Texas Ron.

#BuildBackBetterFL 
give the GQP ""deregathons"" a pass.

#DemCastFL #ONEV1
https://t.co/idzykpgUXT https://t.co/7JPJvCkN0y"
"268","RT @DemsKeys: Tampa Bay Area spewed 
😣sewage 
😣wastewater
😣“Industrial reuse water”
 
Florida has an infrastructure crisis, #ClimateCrisis,…","1417866487549857799",2021-07-21 15:18:07,"937146402291044352","en","everyone",FALSE,"1417866487549857799",NA,FALSE,"2017-12-03T02:28:08.000Z","Florida, USA","cutrightest","https://pbs.twimg.com/profile_images/1562880090974916608/eF7veJLJ_normal.jpg","design/make garments, copper things & live with 2 black cats- 1 insists on being called mr tibbs. we're curious, not always well behaved, +practice fierce love",FALSE,"cutrightest",NA,NA,25,0,0,0,0,NA,253,414,17149,1,"Tampa Bay Area spewed 
😣sewage 
😣wastewater
😣“Industrial reuse water”
 
Florida has an infrastructure crisis, #ClimateCrisis, and leadership problem. Welcome back from Texas Ron.

#BuildBackBetterFL 
give the GQP ""deregathons"" a pass.

#DemCastFL #ONEV1
https://t.co/idzykpgUXT https://t.co/7JPJvCkN0y"
"269","RT @DemsKeys: Tampa Bay Area spewed 
😣sewage 
😣wastewater
😣“Industrial reuse water”
 
Florida has an infrastructure crisis, #ClimateCrisis,…","1417866536849641477",2021-07-21 15:18:19,"2460279166","en","everyone",FALSE,"1417866536849641477",NA,FALSE,"2014-04-04T16:08:52.000Z","somewhere in the woods","Justice Seeker 🗽 ☮️ ~ Keep moving forward","https://pbs.twimg.com/profile_images/1614694603596218368/aboapvqS_normal.png","Spreading light & truth. 💫 #TheNationalInspirer #MorningVibe #DemCast #WomensRightsAreHumanRights 💙 I’m tizzywoman here, there, everywhere! 😎",FALSE,"tizzywoman",NA,"1434999208428331013",25,0,0,0,0,NA,47336,28920,135443,28,"Tampa Bay Area spewed 
😣sewage 
😣wastewater
😣“Industrial reuse water”
 
Florida has an infrastructure crisis, #ClimateCrisis, and leadership problem. Welcome back from Texas Ron.

#BuildBackBetterFL 
give the GQP ""deregathons"" a pass.

#DemCastFL #ONEV1
https://t.co/idzykpgUXT https://t.co/7JPJvCkN0y"
"270","@DemsKeys it amazes me how much of florida is on private septic system. no public sewer infrastructure. isnt this an environmental problem?","1417866029544390667",2021-07-21 15:19:24,"937146402291044352","en","everyone",FALSE,"1417866807780823041","1161269334188183553",FALSE,"2017-12-03T02:28:08.000Z","Florida, USA","cutrightest","https://pbs.twimg.com/profile_images/1562880090974916608/eF7veJLJ_normal.jpg","design/make garments, copper things & live with 2 black cats- 1 insists on being called mr tibbs. we're curious, not always well behaved, +practice fierce love",FALSE,"cutrightest",NA,NA,0,2,3,0,0,NA,253,414,17149,1,NA
"271","RT @DemsKeys: Tampa Bay Area spewed 
😣sewage 
😣wastewater
😣“Industrial reuse water”
 
Florida has an infrastructure crisis, #ClimateCrisis,…","1417867161641574411",2021-07-21 15:20:48,"33590010","en","everyone",FALSE,"1417867161641574411",NA,FALSE,"2009-04-20T17:26:55.000Z","Florida","FloridaDem☮️","https://pbs.twimg.com/profile_images/1522210792363503617/yXGP2fic_normal.jpg","I am a Proud Biden Democrat! No DMs 🌊 💔 
#DemVoice1",FALSE,"MarilouGeorge",NA,NA,25,0,0,0,0,NA,12184,11505,212733,256,"Tampa Bay Area spewed 
😣sewage 
😣wastewater
😣“Industrial reuse water”
 
Florida has an infrastructure crisis, #ClimateCrisis, and leadership problem. Welcome back from Texas Ron.

#BuildBackBetterFL 
give the GQP ""deregathons"" a pass.

#DemCastFL #ONEV1
https://t.co/idzykpgUXT https://t.co/7JPJvCkN0y"
"272","@cutrightest Definitely; especially as there are no state inspections or laws to have them regularly pumped out.","1417866029544390667",2021-07-21 15:22:39,"1161269334188183553","en","everyone",FALSE,"1417867627066712065","937146402291044352",FALSE,"2019-08-13T13:32:39.000Z","Key West, Florida","FloridaKeysDems DemCastFL Lead ☮️ OVFL💔","https://pbs.twimg.com/profile_images/1161271342190268417/CXDmrVyj_normal.png","True Blue #OneV1 Z25 #DemCast #NDLB #FL26 blog@keysdems.com https://t.co/T98HbQK4Gd… https://t.co/AroIFD6RqR
New! KeysDems@Masto.ai",FALSE,"DemsKeys","https://t.co/mdvUNArmgu","1592263868281393152",0,1,1,0,0,NA,9908,9554,64541,47,NA
"273","RT @DemsKeys: Tampa Bay Area spewed 
😣sewage 
😣wastewater
😣“Industrial reuse water”
 
Florida has an infrastructure crisis, #ClimateCrisis,…","1417868140529258501",2021-07-21 15:24:42,"1122540879162617856","en","everyone",FALSE,"1417868140529258501",NA,FALSE,"2019-04-28T16:39:36.000Z","Florida, USA","@Eileenvan55 💔 Eileen to the left 😷","https://pbs.twimg.com/profile_images/1575945408664174648/PlWcK-Ah_normal.jpg","Liberal AF 🚫Citizens United, I’m Antifa Pro-choice #JusticeMatters Fighting disinformation, #RadicalRacistReich women’s liberties should not be in courts 🚫DMs",FALSE,"eileenvan55","https://t.co/x0DTbWYZ6q","1371975661737418763",25,0,0,0,0,NA,14212,14167,124279,26,"Tampa Bay Area spewed 
😣sewage 
😣wastewater
😣“Industrial reuse water”
 
Florida has an infrastructure crisis, #ClimateCrisis, and leadership problem. Welcome back from Texas Ron.

#BuildBackBetterFL 
give the GQP ""deregathons"" a pass.

#DemCastFL #ONEV1
https://t.co/idzykpgUXT https://t.co/7JPJvCkN0y"
