"","text","conversation_id","author_id","possibly_sensitive","in_reply_to_user_id","lang","reply_settings","id","created_at.x","username","verified","url","created_at.y","description","name","protected","location","profile_image_url","geo_place_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","pinned_tweet_id"
"255","Red Tide is so bad in St. Pete I'm always talking about how I love it there but lol all this got me like naw no more St. Pete for me. I been home in Tampa lately and going to Orlando lol. I'm not going by any dead fish and I'm not trying to smell it either https://t.co/SWhv7vRk7z","1416599868143984642","396047154",FALSE,NA,"en","everyone","1416599868143984642",2021-07-18 03:25:02,"Aye_ItsDre",FALSE,NA,"2011-10-22T17:20:06.000Z","Please dont mention me, retweet me, quote me or anything if ur ugly. YOU'VE BEEN WARNED","Aye ' Im Andre . !",FALSE,"Chasing My Dreams","https://pbs.twimg.com/profile_images/738577956776247297/zv9yMdU3_normal.jpg","6d4de57fa00a913f",0,0,0,0,0,881,1490,45676,2,NA
"256","I *sea* what you did there, @TB_Times headline writer! #RedTide https://t.co/ZN6O1YpMGc","1416830614720888832","171698334",FALSE,NA,"en","everyone","1416830614720888832",2021-07-18 18:41:56,"jhump96",FALSE,"https://t.co/w8KLQNT3ja","2010-07-27T23:35:37.000Z","Educator. Dad. Loves college sports ( #USFTwitterHerd ), good journalism, Disney, team trivia and TV. Opinions mine.","Joe Humphrey",FALSE,"Tampa, Fla.","https://pbs.twimg.com/profile_images/1453124194611474435/gpvU3fLV_normal.jpg","9db9aa483565ef9c",0,0,1,0,0,1687,1563,20481,45,NA
"257","@_TylerBradfield @VisitTampaBay too bad red tide is making everything horrible","1416950527011794948","1223686868",FALSE,"260576318","en","everyone","1417254321280925697",2021-07-19 22:45:36,"colewilliams128",FALSE,"https://t.co/Vr9I9R6LUL","2013-02-27T05:20:56.000Z","I play the geetar in this band @channeldrive_","Colby Williams",FALSE,"Trampa Bae","https://pbs.twimg.com/profile_images/1258026343112957955/q3fPpax-_normal.jpg","dc62519fda13b4ec",0,0,0,0,0,908,518,7980,0,"820008252465364992"
"258","Florida: Come for the #RedTide, leave with #COVID19 https://t.co/gcShZB7kFa","1417287573735723008","148753152",FALSE,NA,"en","everyone","1417287573735723008",2021-07-20 00:57:44,"PBoothMedia",FALSE,"https://t.co/SsucCcGjfV","2010-05-27T14:23:42.000Z","Writes stuff. Slappas da bass. Husband, dad, brother, son. @jazztimes @jazzizmagazine @flfilmcritics @jjajazzawards @theehsociety @acmejazzgarage https://t.co/GEOIL8x8Xv","Philip Booth",FALSE,NA,"https://pbs.twimg.com/profile_images/1616277942824222721/u6-SL1D__normal.jpg","dc62519fda13b4ec",3,0,6,1,0,2108,4280,57395,73,NA
"259","@JayMo_215 Jesus Christ…and that’s on top of the red tide. 😩😔","1417656897285591046","729135326",FALSE,"25514891","en","everyone","1417658719605755904",2021-07-21 01:32:32,"heatherleigh73",FALSE,NA,"2012-07-31T20:08:12.000Z","Reds, Rays, Bengals, Burrow 😻, Bucs. Music lover. Wanderer. Dog enthusiast. USF alum. Probably somewhere enjoying a cocktail.","Heather 🫶🏼🧡🖤🐅",FALSE,"513❤️ ➡️  813☀️","https://pbs.twimg.com/profile_images/1622737254291496960/_0fh_Bvf_normal.jpg","011aeb76023deccb",0,0,0,0,0,4790,3157,209506,19,"1600578538150789120"
"260","@AllenLEllison Voter rights, protester rights, red tide, cruise industry  and the increase in Covid cases.","1417912357506981894","1270894015261618180",FALSE,"25919401","en","everyone","1417936509932646402",2021-07-21 19:56:22,"LindaLush4",FALSE,NA,"2020-06-11T01:42:16.000Z","Educator by day and pirate by weekend. Most important job is being Payton and Tatum’s Noona. I support my LEO son. No DM’s please. #Catholic #Democrat","𝕷𝖎𝖓𝖉𝖆 𝕷𝖚𝖘𝖍",FALSE,"Tampa, FL","https://pbs.twimg.com/profile_images/1463930139755139081/WEjaGmsS_normal.jpg","dc62519fda13b4ec",0,0,2,0,0,1414,2457,40917,4,NA
"261","Work with a view🌴💻

Unfortunately this wind pattern isn’t easing up on or helping with Red Tide 🐟 to see when our wind pattern shifts go to: https://t.co/zkl2nUa12s &amp; https://t.co/VpweojjqPI https://t.co/ckj82YkpQZ","1417962940439965702","1090343955751784448",FALSE,NA,"en","everyone","1417962940439965702",2021-07-21 21:41:24,"HeatherM_Media",FALSE,NA,"2019-01-29T20:20:31.000Z","☆ Dog Mum to Cali☆ EMMY & Edward R. Murrow Award Winning Bilingual Weather Anchor⛈ 📍Los Angeles born+raised♡| USC Aumna #FightOn!","Heather Melendez",FALSE,"Los Angeles, CA","https://pbs.twimg.com/profile_images/1560323902382911488/-khjuDNz_normal.jpg","dc62519fda13b4ec",2,0,9,0,0,531,190,3232,6,"1550673106624184320"
"262","😬 DeSantis said his office is committed to working with the community to fight the red tide, but argued that a state of emergency would hurt businesses by sending the message that ""Florida has problems.""","1418166854108000257","1186911",FALSE,NA,"en","everyone","1418166854108000257",2021-07-22 11:11:40,"EricStoller",TRUE,"https://t.co/w4S3CBfM2U","2007-03-14T22:31:16.000Z","VP, Marketing and Digital Content at @TerritoriumLife","Eric Stoller",FALSE,"Delft, The Netherlands","https://pbs.twimg.com/profile_images/1562406445672439808/BW7ITMEE_normal.jpg","be21e5fe37cc6077",0,4,1,0,0,22838,2845,69012,1320,"1592874537200521227"
"263","#RedTide continues to impact local beaches. Ft. De Soto did have significantly lower concentrations compared to yesterday. To report dead fish for clean up, view the respiratory forecast tool, see the County-#FWC monitoring data… https://t.co/GywBFgfBYV https://t.co/VfXXrPEHxW","1418166854108000257","1186911",FALSE,"1186911","en","everyone","1418168028278181889",2021-07-22 11:16:20,"EricStoller",TRUE,"https://t.co/w4S3CBfM2U","2007-03-14T22:31:16.000Z","VP, Marketing and Digital Content at @TerritoriumLife","Eric Stoller",FALSE,"Delft, The Netherlands","https://pbs.twimg.com/profile_images/1562406445672439808/BW7ITMEE_normal.jpg","be21e5fe37cc6077",0,1,1,0,0,22838,2845,69012,1320,"1592874537200521227"
"264","The respiratory stuff is definitely noticeable in Pinellas County. Scratchy throat and burning eyes have been the norm for over a week now. #redtide https://t.co/XEbx82bdpT","1418166854108000257","1186911",FALSE,"1186911","en","everyone","1418169825017356289",2021-07-22 11:23:29,"EricStoller",TRUE,"https://t.co/w4S3CBfM2U","2007-03-14T22:31:16.000Z","VP, Marketing and Digital Content at @TerritoriumLife","Eric Stoller",FALSE,"Delft, The Netherlands","https://pbs.twimg.com/profile_images/1562406445672439808/BW7ITMEE_normal.jpg","be21e5fe37cc6077",0,0,0,0,0,22838,2845,69012,1320,"1592874537200521227"
"265","@EricStoller Clearly, he never saw Jaws.","1418166854108000257","82289895",FALSE,"1186911","en","everyone","1418175152865652741",2021-07-22 11:44:39,"drewtorious",FALSE,NA,"2009-10-14T06:07:16.000Z","Proud Father | Professional Nerd | Gamer | Writer | Higher Ed Professional | Super Liberal | Lifelong Learner | D&D Dabbler | (he/they)","Drew Horner",FALSE,"United States","https://pbs.twimg.com/profile_images/1390013691152719876/JuEnJocx_normal.jpg",NA,0,0,1,0,0,204,1180,9925,3,"1593457209555488770"
"266","Somebody said Florida used to be great but now buildings are collapsing and having water pipe leaks.

I was like ""Florida's still great man"". A building collapse, hurricane, red tide, or whatever isn't gonna change that lol and also other areas exist in Florida besides Miami lol","1418206778773282816","396047154",FALSE,NA,"en","everyone","1418206778773282816",2021-07-22 13:50:19,"Aye_ItsDre",FALSE,NA,"2011-10-22T17:20:06.000Z","Please dont mention me, retweet me, quote me or anything if ur ugly. YOU'VE BEEN WARNED","Aye ' Im Andre . !",FALSE,"Chasing My Dreams","https://pbs.twimg.com/profile_images/738577956776247297/zv9yMdU3_normal.jpg","6d4de57fa00a913f",0,1,0,0,0,881,1490,45676,2,NA
"267","Miami, Fort Lauderdale, and the Keys gets hit by hurricanes the worse/mostly and people really think it's all of Florida when it's really not","1418206778773282816","396047154",FALSE,"396047154","en","everyone","1418206780039991302",2021-07-22 13:50:20,"Aye_ItsDre",FALSE,NA,"2011-10-22T17:20:06.000Z","Please dont mention me, retweet me, quote me or anything if ur ugly. YOU'VE BEEN WARNED","Aye ' Im Andre . !",FALSE,"Chasing My Dreams","https://pbs.twimg.com/profile_images/738577956776247297/zv9yMdU3_normal.jpg","6d4de57fa00a913f",0,0,0,0,0,881,1490,45676,2,NA
"268","@liliaballard check the red tide alerts","1417639587887960068","800570658929262592",FALSE,"41141829","en","everyone","1418325638650470402",2021-07-22 21:42:38,"chrislongview",FALSE,NA,"2016-11-21T05:24:53.000Z","Proud Montanan & Floridian. Huge nerd w/ a lab named Shelby. I raise lots of $ for stuff. Loves: Emory, Vanderbilt, Columbia, USF, beach, clearly a homo.","Florida Chris",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/1544507225846304768/gxbelS8D_normal.jpg","dc62519fda13b4ec",0,1,0,0,0,25984,2412,430931,89,"1283579763215532038"
"269","While #redtide is still laying waste to #tampabay there were some encouraging developments with regard to concentration levels this week. Find out more in my latest video y’all 🙏🏻 #redtidesucks #redtideflorida 

https://t.co/pexfAjUmHE https://t.co/sshq4hucWU","1418331974150860802","1360002869584355333",FALSE,NA,"en","everyone","1418331974150860802",2021-07-22 22:07:48,"WadeFishingExp",FALSE,"https://t.co/MVzN37qekF","2021-02-11T23:09:06.000Z","Tampa Bay’s premier wade fishing show, hosted by Matt Stevens, @stevens_mms. Tips, tactics and locations to help you catch more redfish, trout and snook.","The Wade Fishing Experience",FALSE,"Tampa, FL","https://pbs.twimg.com/profile_images/1411662349862375424/t7BMkf7A_normal.jpg","dc62519fda13b4ec",1,0,1,0,0,295,294,122,1,"1429080272264441857"
"270","Hey #annamaria @amichamber people — what’s the state of red tide on AMI beaches right now?","1418693316355493888","148753152",FALSE,NA,"en","everyone","1418693316355493888",2021-07-23 22:03:39,"PBoothMedia",FALSE,"https://t.co/SsucCcGjfV","2010-05-27T14:23:42.000Z","Writes stuff. Slappas da bass. Husband, dad, brother, son. @jazztimes @jazzizmagazine @flfilmcritics @jjajazzawards @theehsociety @acmejazzgarage https://t.co/GEOIL8x8Xv","Philip Booth",FALSE,NA,"https://pbs.twimg.com/profile_images/1616277942824222721/u6-SL1D__normal.jpg","dc62519fda13b4ec",0,1,0,0,0,2108,4280,57395,73,NA
"271","Red tide really fucked the plans up so cancelled the beach hotel got a place in downtown and we’ll just enjoy each other company 😌","1419181847146291200","1947884252",FALSE,NA,"en","everyone","1419181847146291200",2021-07-25 06:24:54,"beardedgunna",FALSE,NA,"2013-10-08T20:34:23.000Z","","E",FALSE,NA,"https://pbs.twimg.com/profile_images/1580434131288203264/NKgxZIQ3_normal.jpg","dc62519fda13b4ec",0,0,0,0,0,1036,463,45983,5,"1589623542781743104"
"272","I wanna personally thank Red Tide for ruining my summer. I was supposed to go all the time and now I can’t.","1419395153404497922","59687664",FALSE,NA,"en","everyone","1419395153404497922",2021-07-25 20:32:30,"Salinaxkensie",FALSE,NA,"2009-07-24T04:18:09.000Z","French fries, four lokos & all that shit. she/her","Salina",FALSE,"St Petersburg, FL","https://pbs.twimg.com/profile_images/1500564611409629184/3QE_xakg_normal.jpg","dc62519fda13b4ec",0,0,0,0,0,248,226,27650,2,"918172922518425602"
"273","@PBoothMedia You can always see live and up to date beach conditions, including red tide reports, right here:
https://t.co/vsAkuXob1D","1418693316355493888","343392474",FALSE,"148753152","en","everyone","1419628566342422532",2021-07-26 12:00:00,"amichamber",FALSE,"http://t.co/z6r34Esdvs","2011-07-27T14:16:23.000Z","Emerald waters, stunning sunsets, and a relaxed atmosphere makes us a must for your next destination!
Share all your local photos and videos with #MyAnnaMaria","Anna Maria Island Chamber",FALSE,"Anna Maria Island, Florida","https://pbs.twimg.com/profile_images/979536235608924162/ZHFZJwyH_normal.jpg",NA,0,1,0,0,0,2982,269,2092,41,"1451237392376074243"
"274","@RileyTermine @TB_Times So wait red tide now has a political affiliation?","1419478856625446913","1270894015261618180",FALSE,"1403351331084156933","en","everyone","1419677539476197380",2021-07-26 15:14:36,"LindaLush4",FALSE,NA,"2020-06-11T01:42:16.000Z","Educator by day and pirate by weekend. Most important job is being Payton and Tatum’s Noona. I support my LEO son. No DM’s please. #Catholic #Democrat","𝕷𝖎𝖓𝖉𝖆 𝕷𝖚𝖘𝖍",FALSE,"Tampa, FL","https://pbs.twimg.com/profile_images/1463930139755139081/WEjaGmsS_normal.jpg","dc62519fda13b4ec",0,0,0,0,0,1414,2457,40917,4,NA
"275","@SammiStitches Dead in the water, like the Red tides of Pinellas. You don't even need to cook the fish. They are dead before they hit the pan. ""Death DeSantis""","1419716891887738880","771090389046595584",FALSE,"477288141","en","everyone","1419719978723520512",2021-07-26 18:03:14,"Dontknowabtu",FALSE,NA,"2016-08-31T21:00:49.000Z","Fine Art and other National Treasures.","St. James the Greater.",FALSE,"Under ground bunker","https://pbs.twimg.com/profile_images/1363657051310862345/ypjW-kMl_normal.jpg","dc62519fda13b4ec",0,0,2,0,0,3805,4670,17553,3,"1144066266174566401"
"276","@StellaParton Put them in with the Red Tide.","1419292054623031297","771090389046595584",FALSE,"49151622","en","everyone","1419722809585119235",2021-07-26 18:14:29,"Dontknowabtu",FALSE,NA,"2016-08-31T21:00:49.000Z","Fine Art and other National Treasures.","St. James the Greater.",FALSE,"Under ground bunker","https://pbs.twimg.com/profile_images/1363657051310862345/ypjW-kMl_normal.jpg","dc62519fda13b4ec",0,0,0,0,0,3805,4670,17553,3,"1144066266174566401"
"277","Choosing hamburgers to ban since he has that Ben and Jerry's thing cleared up. Don't worry about the Red Tide and Covid cases. We've banned ice cream! #DeathSantis https://t.co/m4JZZyw4EF https://t.co/a84IpvD3Ym","1420131562226585606","1523811120",FALSE,NA,"en","everyone","1420131562226585606",2021-07-27 21:18:43,"coopgal69",FALSE,NA,"2013-06-17T03:36:33.000Z","Just a liberal girl living in a Florida World #DuranDuran #FreddieMercury  #CobraKai  #JosephQuinn #JoeKeery #StrangerThings #infp #RalphMacchio","Michelle Cooper",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/1613222181944565760/WImqECEF_normal.jpg","074d5ce471c43508",0,0,0,0,0,1149,695,26231,12,"1612956182741913602"
"278","Fishing during red tide? No, thanks. https://t.co/F6tTqz9iED","1420727903835328514","148753152",FALSE,NA,"en","everyone","1420727903835328514",2021-07-29 12:48:22,"PBoothMedia",FALSE,"https://t.co/SsucCcGjfV","2010-05-27T14:23:42.000Z","Writes stuff. Slappas da bass. Husband, dad, brother, son. @jazztimes @jazzizmagazine @flfilmcritics @jjajazzawards @theehsociety @acmejazzgarage https://t.co/GEOIL8x8Xv","Philip Booth",FALSE,NA,"https://pbs.twimg.com/profile_images/1616277942824222721/u6-SL1D__normal.jpg","dc62519fda13b4ec",0,0,1,0,0,2108,4280,57395,73,NA
"279","@KlutzCargo Hi!  I’m a reporter with Channel 10.   I’m reporting on red tide and the increase in flies.   Can I use your video?   Would you be willing to give me a call?","1419805494601035785","16977333",FALSE,"1087103908701454348","en","everyone","1420791648070549504",2021-07-29 17:01:40,"BeauWTSP",FALSE,NA,"2008-10-26T05:57:00.000Z","","-",FALSE,NA,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","dc62519fda13b4ec",1,0,1,0,0,4926,0,2924,133,NA
"280","~ red tide and women’s rights for example","1420852733813346305","164889050",FALSE,"164889050","en","everyone","1420853020586303495",2021-07-29 21:05:32,"nothinkjustvibe",FALSE,"https://t.co/cvoZfUHxTu","2010-07-10T01:09:45.000Z","☯♑️🕊💜","jamie ❂",FALSE,"south jersey - tampa","https://pbs.twimg.com/profile_images/1250982278643232768/dWO-p7qp_normal.jpg","dc62519fda13b4ec",0,0,2,0,0,545,763,28490,2,"1468402780209664012"
"281","@gomer2323 It's cloudy, hot, humid, and we're having the WORST Red Tide case we've had in AGES. Hundreds of thousands of dead fish being scooped out of the water and shoveled off the beach. We also had over 800 manatees die, but NO Climate Change, right?! 🤨❣","1420851343242104834","2768977514",FALSE,"183085737","en","everyone","1420884105558900738",2021-07-29 23:09:04,"Kaiya1212",FALSE,NA,"2014-08-26T03:10:06.000Z","Writer; animal, nature, music, travel & language lover. Despise Cancer, Trump, Intolerance, & Pain. Pick the order!😾#WritingCommunity #WritersinQuarantine #FBR","Kaiya UNLEASHED 🕊",FALSE,"Lake Heather, FL","https://pbs.twimg.com/profile_images/998061882492706818/V4LQbOXP_normal.jpg","5bf268a34de4d516",0,2,1,1,0,22288,22394,102606,18,"1426938430198620172"
"282","Yeah, come on down to the Beautiful Sunshine State, y'all! Just get VAXXED, bring MASKS, don't expect Sunshine, and try not to get too sick from the TOXIC Red Tide. 😳😷💉🌊 Cough, cough! 🕶🤢🤮 https://t.co/PPMXNO2J1e","1420888754999513092","2768977514",FALSE,NA,"en","everyone","1420888754999513092",2021-07-29 23:27:32,"Kaiya1212",FALSE,NA,"2014-08-26T03:10:06.000Z","Writer; animal, nature, music, travel & language lover. Despise Cancer, Trump, Intolerance, & Pain. Pick the order!😾#WritingCommunity #WritersinQuarantine #FBR","Kaiya UNLEASHED 🕊",FALSE,"Lake Heather, FL","https://pbs.twimg.com/profile_images/998061882492706818/V4LQbOXP_normal.jpg","5bf268a34de4d516",1,0,1,0,0,22288,22394,102606,18,"1426938430198620172"
"283","Or a special legislative session on mitigating red tide, which destroys tourism. https://t.co/xLA0urGfWk https://t.co/iURwfDInKz","1421082283717627906","148753152",FALSE,NA,"en","everyone","1421082283717627906",2021-07-30 12:16:33,"PBoothMedia",FALSE,"https://t.co/SsucCcGjfV","2010-05-27T14:23:42.000Z","Writes stuff. Slappas da bass. Husband, dad, brother, son. @jazztimes @jazzizmagazine @flfilmcritics @jjajazzawards @theehsociety @acmejazzgarage https://t.co/GEOIL8x8Xv","Philip Booth",FALSE,NA,"https://pbs.twimg.com/profile_images/1616277942824222721/u6-SL1D__normal.jpg","dc62519fda13b4ec",0,0,0,0,0,2108,4280,57395,73,NA
"284","They putting little tables and stuff out now too. I don't think they're done yet tho cause they locked it back up lol. But I'm glad though cause Red Tide had me out the beaches lol. Either way this place has still been my peace https://t.co/XrhcQqdDdH","1421138140115374082","396047154",FALSE,NA,"en","everyone","1421138140115374082",2021-07-30 15:58:30,"Aye_ItsDre",FALSE,NA,"2011-10-22T17:20:06.000Z","Please dont mention me, retweet me, quote me or anything if ur ugly. YOU'VE BEEN WARNED","Aye ' Im Andre . !",FALSE,"Chasing My Dreams","https://pbs.twimg.com/profile_images/738577956776247297/zv9yMdU3_normal.jpg","6d4de57fa00a913f",0,0,0,0,0,881,1490,45676,2,NA
