"","text","conversation_id","author_id","lang","id","created_at.x","in_reply_to_user_id","reply_settings","possibly_sensitive","protected","verified","username","created_at.y","description","url","location","name","profile_image_url","geo_place_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","pinned_tweet_id"
"257","@PDSKirk I didn't even see you do this. I am going to be on the lookout so I can get in the background next time.","1198987522891759620","139155422","en","1199035004623446018",2019-11-25 18:39:56,"3407500768","everyone",FALSE,FALSE,FALSE,"zachhowe","2010-05-01T18:30:54.000Z","Attempting Writer, podcaster @thepdsofficial @creatorscovepod, Movie/TV fan, disc-golfer, and idiot.",NA,"Plant City, FL","Zach Howe","https://pbs.twimg.com/profile_images/1050987555804581888/vLPKIpAE_normal.jpg",NA,0,1,1,0,0,55,31,203,1,NA
"258","@zachhowe I didn’t want you to see so I waited till you were out of the room lol","1198987522891759620","3407500768","en","1199070613224198145",2019-11-25 21:01:26,"139155422","everyone",FALSE,FALSE,FALSE,"PDSKirk","2015-08-07T16:48:29.000Z","Full time ag-worker, husband, and father. Part time gamer, pontificator, podcast host, and social media manager of the podcast discovery show.","https://t.co/AsHiFf19Ha","Plant City, FL","The PDS Kirk Griffin","https://pbs.twimg.com/profile_images/1353424724471111680/L0rpr7i7_normal.jpg","5a5924d17d76eb63",0,0,0,0,0,280,663,5386,9,NA
"259","We have Gaetz and guns, red tide and racism but when I see #snowstorm trending it reminds my why I moved to Florida!

#flipFLBlue
#ImpeachDonaldTrumpNOW
#GOPComplicitTraitors https://t.co/M8Lqz03Elr","1199371594784747520","42253358","en","1199371594784747520",2019-11-26 16:57:26,NA,"everyone",FALSE,FALSE,FALSE,"antiqueK","2009-05-24T18:11:25.000Z","Soul of a mermaid mouth of a sailor. 
#guncontrol #atheist",NA,"New York, USA","🌊AntiqueK🌻","https://pbs.twimg.com/profile_images/1523315831211446273/Bychq83j_normal.jpg","dc62519fda13b4ec",0,0,2,0,0,8075,8049,11061,1,"1292188081739706369"
"260","Red tide and booze puke https://t.co/1J1I1Qi5vn","1202300462659198976","262025657","en","1202300462659198976",2019-12-04 18:55:42,NA,"everyone",FALSE,FALSE,FALSE,"matteblackeye","2011-03-07T05:29:04.000Z","38 they/them non-binary Nameless, Formless on tumblr. married to @myndcryme56 (unfortunate for him)",NA,"New York","Bunny 🐰","https://pbs.twimg.com/profile_images/1618012107882078208/PBki5Rly_normal.jpg","dc62519fda13b4ec",0,0,5,0,0,1184,1183,23221,4,"1615543644173340673"
"261","@mochilovesmochi camille rose algae renew helps me with dryness a lot, not sure if it’d be too heavy for ur hair ,maybe?","1208915599272878085","564845476","en","1209094976640077825",2019-12-23 12:54:40,"988836566381596680","everyone",FALSE,FALSE,FALSE,"fkacassandra","2012-04-27T19:07:19.000Z","i just retweet bts stuff so think about it b4 u follow",NA,"she/her","cassandra ⁷ 🇵🇦","https://pbs.twimg.com/profile_images/1611576453514104832/P9fXNQ5Q_normal.jpg","76d195c1204e61b2",0,0,0,0,0,403,590,17686,13,"1514731857161641993"
"262","@edsbs Also the beaches alternate between having necrotizing fasciitis and red tide every other month","1219328781263032320","318024492","en","1219331690750971912",2020-01-20 18:51:43,"7452872","everyone",FALSE,FALSE,FALSE,"_zachferguson","2011-06-15T21:00:43.000Z","#RollTide",NA,"Tampa, FL","Zach Ferguson","https://pbs.twimg.com/profile_images/1275080361886670850/RiEhq-NI_normal.jpg","01af119d415cd7d2",0,0,6,0,0,213,129,11231,10,NA
"263","From Red Tide to #RollTide https://t.co/jyFOqy3Mc2","1229809368033628160","109240047","en","1229809368033628160",2020-02-18 16:46:16,NA,"everyone",FALSE,FALSE,FALSE,"TylerGraddy","2010-01-28T12:02:51.000Z","Jack of All Trades, Master of Fun","https://t.co/2vfPysntu5","Tampa Bay, FL | Orlando, FL","Tyler Graddy","https://pbs.twimg.com/profile_images/1324152152894382089/fUSL5VbI_normal.jpg","dc62519fda13b4ec",0,0,0,0,0,862,973,4724,11,NA
"264","@xmethuselahx @Pneumatic123 @Bayou_Bengals @GOPChairwoman @EricTrump Yep.  Need that red tide.  I like a government that tells me what to do and how to think and then, if I disagree, they add me to a Trump hit list.  Very comforting.","1232512668533239808","1548980701","en","1233113117854441477",2020-02-27 19:34:12,"102415827","everyone",FALSE,FALSE,FALSE,"floridablue97","2013-06-26T19:45:05.000Z","University of Michigan, 1980, #GoBlue University of Florida, 1982. 
Mets #LFGM, Jets, Islanders fan.",NA,"Florida, USA","Karl","https://pbs.twimg.com/profile_images/1363318934376693760/UMftG-DL_normal.jpg","70b7be4d968912d3",0,2,2,0,0,2297,4627,20022,0,NA
"265","Watching the sunset through our #algae PBRs https://t.co/ZY0NIaKaQA","1233882014568341506","3407500768","en","1233882014568341506",2020-02-29 22:29:31,NA,"everyone",FALSE,FALSE,FALSE,"PDSKirk","2015-08-07T16:48:29.000Z","Full time ag-worker, husband, and father. Part time gamer, pontificator, podcast host, and social media manager of the podcast discovery show.","https://t.co/AsHiFf19Ha","Plant City, FL","The PDS Kirk Griffin","https://pbs.twimg.com/profile_images/1353424724471111680/L0rpr7i7_normal.jpg","5a5924d17d76eb63",0,0,0,0,0,280,663,5386,9,NA
"266","@travismcelroy I grow algae as a bio fertilizer for the farmers who feed America but I also have been producing a podcast with my best friends for over 3 years where we discuss other podcast like a book club our Patreon is https://t.co/9JhDoodmGK","1239931110127271938","3407500768","en","1240075158389428225",2020-03-18 00:38:51,"19844987","everyone",FALSE,FALSE,FALSE,"PDSKirk","2015-08-07T16:48:29.000Z","Full time ag-worker, husband, and father. Part time gamer, pontificator, podcast host, and social media manager of the podcast discovery show.","https://t.co/AsHiFf19Ha","Plant City, FL","The PDS Kirk Griffin","https://pbs.twimg.com/profile_images/1353424724471111680/L0rpr7i7_normal.jpg","5a5924d17d76eb63",0,0,0,0,0,280,663,5386,9,NA
"267","@amosmagliocco Yes...cause we had the river of blood (Red Tide here in Florida).","1240508278737711104","18336824","en","1240656342257410054",2020-03-19 15:08:16,"79870762","everyone",FALSE,FALSE,FALSE,"SkyFormZ","2008-12-23T16:54:37.000Z","Tweeting about the sky & weather since Dec. 2008. Find me everywhere on the web via @skyformz (aka Jason Foster)","https://t.co/OlfYUk0IYm","Tampa, FL (formerly DC area) ","SkyFormZ","https://pbs.twimg.com/profile_images/579219081418694656/7ps7KS2b_normal.jpg","00ee737d2da1259c",0,0,0,0,0,2324,703,8586,188,"1334607022176804866"
"268","@Darren19992 @macgregor63 Where are you located? We have 2 strains of algae Chlorella and Pseudodesmos. We can ship within the US but anywhere outside isn’t possible because it’s a living organism.","1245431041977966592","3407500768","en","1245676105215942659",2020-04-02 11:35:01,"1085990150155485186","everyone",FALSE,FALSE,FALSE,"PDSKirk","2015-08-07T16:48:29.000Z","Full time ag-worker, husband, and father. Part time gamer, pontificator, podcast host, and social media manager of the podcast discovery show.","https://t.co/AsHiFf19Ha","Plant City, FL","The PDS Kirk Griffin","https://pbs.twimg.com/profile_images/1353424724471111680/L0rpr7i7_normal.jpg","5a5924d17d76eb63",0,0,0,0,0,280,663,5386,9,NA
"269","Science Twitter — why is California’s red tide so much nicer (re: harmless and apparently beautiful?!) compared to Florida’s red tide? 
Never saw anything like this in my years growing up in SoCal! https://t.co/X0DEsvCMrY","1257152977133023232","974010244111122432","en","1257152977133023232",2020-05-04 03:40:01,NA,"everyone",FALSE,FALSE,TRUE,"AdriaIrahetaTV","2018-03-14T19:51:53.000Z","Comms at @HillsboroughSch. Cycle instructor. Former reporter @BN9. OG @verified™️ I tweet all things Tampa & #GoBolts On a mission to change the world 🌎","https://t.co/HTN6t11bdA","Tampa, FL","Adria","https://pbs.twimg.com/profile_images/1612295053329702914/F-3QUCDx_normal.jpg","dc62519fda13b4ec",0,0,1,0,0,1517,1975,9960,24,NA
"270","@TheBrad_Gaming The algae phenomenal","1258075005427974150","2913894873","en","1258077585583616003",2020-05-06 16:54:05,"718583868635406337","everyone",FALSE,FALSE,FALSE,"OfficialJSharp","2014-12-10T15:40:32.000Z","Official Twitter of Recording Artist, J-Sharp","https://t.co/TLN9IoOIki","Tampa, FL","sharp","https://pbs.twimg.com/profile_images/1621438881638801408/NYipy3q-_normal.jpg","dc62519fda13b4ec",0,1,0,0,0,1217,348,6371,3,"1318668881892941824"
"271","Ditto. #KAG2020 #Redtide https://t.co/BVp71SaPoq","1271787642816991232","548145982","it","1271787642816991232",2020-06-13 12:52:57,NA,"everyone",FALSE,FALSE,FALSE,"fl_bob","2012-04-08T04:45:43.000Z","Just an Old White Man #OWM",NA,NA,"BWilliams","https://pbs.twimg.com/profile_images/1095440735149670401/tJ-UMtub_normal.jpg","6d4de57fa00a913f",0,0,0,0,0,18,99,3518,1,NA
"272","Kee it going Brother #Redtide https://t.co/odrg4krlXC","1273266508869840896","548145982","en","1273266508869840896",2020-06-17 14:49:26,NA,"everyone",FALSE,FALSE,FALSE,"fl_bob","2012-04-08T04:45:43.000Z","Just an Old White Man #OWM",NA,NA,"BWilliams","https://pbs.twimg.com/profile_images/1095440735149670401/tJ-UMtub_normal.jpg","2cce4a9792d2d92e",0,0,0,0,0,18,99,3518,1,NA
"273","@ISH_TAHR @guccimules @Dirty_McFatts @ABC Yep!!! And bad algae blooms happen every year but if you’re interested in ocean health look into the run off that caused our red tide crisis in 2018. Our governors notoriously don’t care about the health of these animals’ homes.","1281378115143512066","32929775","en","1282102169857073153",2020-07-11 23:59:12,"1000074058887778306","everyone",FALSE,FALSE,FALSE,"th1s1sallstup1d","2009-04-18T16:20:30.000Z","",NA,"Tampa, FL","KCL","https://pbs.twimg.com/profile_images/1599266408097103873/CmcBYA1W_normal.jpg","dc62519fda13b4ec",0,2,2,0,0,326,559,26136,0,NA
"274","@POTUS @realDonaldTrump #KAG2020 #Republican #RedTide https://t.co/gTPPyRDYKF","1288490600598327297","548145982","qme","1288490600598327297",2020-07-29 15:04:32,"822215679726100480","everyone",FALSE,FALSE,FALSE,"fl_bob","2012-04-08T04:45:43.000Z","Just an Old White Man #OWM",NA,NA,"BWilliams","https://pbs.twimg.com/profile_images/1095440735149670401/tJ-UMtub_normal.jpg","2cce4a9792d2d92e",0,0,0,0,0,18,99,3518,1,NA
"275","LOL #DefundThePolice but #DNC what security and #Police there. Not on my tax $. I like the #GunfreeZone sign idea. #KAG2020 #Redtide https://t.co/JyOHr5PMCi","1289550216694292486","548145982","en","1289550216694292486",2020-08-01 13:15:05,NA,"everyone",FALSE,FALSE,FALSE,"fl_bob","2012-04-08T04:45:43.000Z","Just an Old White Man #OWM",NA,NA,"BWilliams","https://pbs.twimg.com/profile_images/1095440735149670401/tJ-UMtub_normal.jpg","2cce4a9792d2d92e",0,0,0,0,0,18,99,3518,1,NA
"276","@agargmd @vegsource Hi 👋🏻...so are you suggesting that I, as a vegan eating WFPB including nuts, chia and occasional flax, don’t need the algae supplement I take daily? The Sherzai’s suggest algae supplement daily to maintain optimal levels for brain health. Just curious your thoughts🧐. Thanks!","1303416584011218947","49478723","en","1303451312999346182",2020-09-08 21:53:04,"43326045","everyone",FALSE,FALSE,FALSE,"jsosamd","2009-06-22T00:26:01.000Z","💧Founder of Botaniq Health: a boutique Lifestyle & Aesthetic Medicine Practice / #EMSculptNEO #EMFace  #vegan🌱#GoBlue〽️","https://t.co/05q6t01eH3","Tampa, FL","John P. Sosa, M.D., DipABLM","https://pbs.twimg.com/profile_images/1611451729203060737/b6OYA1Lj_normal.jpg","4b121d921ac7e762",0,1,1,0,0,303,414,4042,23,NA
"277","@critigal1 The Red Tide. 

Of Russians.","1304252896540844033","55414986","en","1304458315557146626",2020-09-11 16:34:32,"1146800610341036032","everyone",FALSE,FALSE,FALSE,"LibbyBlog","2009-07-10T00:34:22.000Z","Transportation/urban planning consultant in Florida. Author of forthcoming ""Paleo Places"" - an evolutionary approach to urban planning.",NA,NA,"Elizabeth Rodriguez","https://pbs.twimg.com/profile_images/832592330473537536/i07vfAJ0_normal.jpg","dc62519fda13b4ec",0,0,1,0,0,3968,4920,181412,188,NA
"278","@realDonaldTrump It's red tide dummy. A stinky, fish killing disease.","1317496034034057216","2818429555","en","1318756179770789889",2020-10-21 03:29:09,"25073877","everyone",FALSE,FALSE,FALSE,"kathjosmith","2014-09-18T23:55:19.000Z","#resist, MAGA hater, dog lover, vote blue no matter who!",NA,"Florida, USA","Kathy","https://pbs.twimg.com/profile_images/1298065995429552129/YshHzn2R_normal.jpg","00ee737d2da1259c",0,0,0,0,0,2949,4391,14315,3,NA
"279","@realDonaldTrump Its called #RedTide dummy...","1322063800993013761","24239829","en","1322191564018380800",2020-10-30 15:00:08,"25073877","everyone",FALSE,FALSE,FALSE,"TannerMonroe","2009-03-13T19:58:45.000Z","Digital Media &amp; Fine Art","http://t.co/QncwlZ3Isw","Tampa, FL","Tanner Monroe","https://pbs.twimg.com/profile_images/95365715/MCcomFineArts_LogoWEB_normal.jpg","9e27ffe7ca397c0a",0,0,1,0,0,765,1054,5854,13,NA
"280","@adamwithana1 Might take a few weeks to get rid of all the algae.","1323353717761081344","198116378","en","1323354191625146368",2020-11-02 20:00:00,"27990475","everyone",FALSE,FALSE,FALSE,"krismeetsworld","2010-10-03T11:53:57.000Z","stay at home dad and military spouse with an Amazon addiction",NA,"Port Washington, WI","THERE ARE TW🌎 PIPES","https://pbs.twimg.com/profile_images/1618690095392890893/IqQWxo_y_normal.jpg","dc62519fda13b4ec",0,0,2,0,0,9035,2728,81415,71,"1599431105274597379"
"281","Drove by 3 polling places is the Northern section of Tampa and NO lines could be seen. Voters walking in and out. #RedTide https://t.co/rXIBvRQq6l","1323720470642991104","548145982","en","1323720470642991104",2020-11-03 20:15:28,NA,"everyone",FALSE,FALSE,FALSE,"fl_bob","2012-04-08T04:45:43.000Z","Just an Old White Man #OWM",NA,NA,"BWilliams","https://pbs.twimg.com/profile_images/1095440735149670401/tJ-UMtub_normal.jpg","2cce4a9792d2d92e",0,0,0,0,0,18,99,3518,1,NA
"282","#Redtide #MAGA @realDonaldTrump that IS there job @AOC protect legal votes and cast out Illegal votes https://t.co/NBzx2u3bg4","1337148238684712974","548145982","en","1337148238684712974",2020-12-10 21:32:37,NA,"everyone",FALSE,FALSE,FALSE,"fl_bob","2012-04-08T04:45:43.000Z","Just an Old White Man #OWM",NA,NA,"BWilliams","https://pbs.twimg.com/profile_images/1095440735149670401/tJ-UMtub_normal.jpg","bd975a41c2c796e9",0,1,0,0,0,18,99,3518,1,NA
"283","@fl_bob @realDonaldTrump @AOC To date, NONE of the 50+ court cases have produced ANY evidence of ""illegal votes"" being counted. https://t.co/25EMB3UHUK","1337148238684712974","228439382","en","1337179362454433792",2020-12-10 23:36:18,"548145982","everyone",FALSE,FALSE,FALSE,"NormDePlume69","2010-12-19T18:36:25.000Z","",NA,NA,"Norm DePlume","https://pbs.twimg.com/profile_images/1230925755/Wolf_in_snow_normal.jpg",NA,0,0,0,0,0,818,1663,20391,6,NA
"284","@Ponderosa1415 @RexChapman Not actually into the skin , just the algae that covered this Manatee. Manatee has had the rest of the algae cleaned off.","1348814786461577216","1158512459797401602","en","1348816761525854215",2021-01-12 02:19:10,"1198195258355523584","everyone",FALSE,FALSE,FALSE,"emanboe","2019-08-05T22:57:49.000Z","Everything in moderation! 813! Tampa Bay Area sports fan. I try not to judge, but sometimes I do. Voices in my head are my own.",NA,"Tampa, FL","Emanboe","https://pbs.twimg.com/profile_images/1231043199151616000/EQkMjdx5_normal.jpg","01af119d415cd7d2",0,6,44,1,0,217,773,5442,0,NA
"285","This is the fucking worst.  I'm glad it just looks like it's written in algae but still.  Come on! https://t.co/YDjmgV3908","1348828759030427648","951658452933337088","en","1348828759030427648",2021-01-12 03:06:50,NA,"everyone",FALSE,FALSE,FALSE,"PlntBsdSprtsChk","2018-01-12T03:33:50.000Z","Because being a female sports fan that's plant based isn't always easy 😎 Wanna be writer and reformed FFA alumni.  OTTB mom. #PlantBased #MLB #Rays #BLM",NA,"Galloway, OH","PlantBasedSportsChick","https://pbs.twimg.com/profile_images/1482873677079322627/xlcxAsY0_normal.jpg","2cce4a9792d2d92e",0,0,0,0,0,1008,887,14269,4,"1145081923338952704"
"286","@MCGPublicSafety @HeraldTribune @bradentonherald @mysuncoast @abcactionnews @FOX13News @WFLA Thank you for this tweet.
This is a serious environmental disaster to residents near the area, also to our beautiful Tampa Bay, our Gulf &amp; to our marine life already that was impacted by the horrendous year of Red Tide that killed off Thousands of our marine life. Urgency","1378109595080650754","1375226404552503307","en","1378320470311862272",2021-04-03 12:16:22,"3239257906","everyone",FALSE,FALSE,FALSE,"MStoker1965","2021-03-25T23:21:55.000Z","",NA,NA,"MichelleStoker1965","https://pbs.twimg.com/profile_images/1375226696798965762/iTIs8NoU_normal.jpg","dc62519fda13b4ec",2,2,13,1,0,0,6,9,0,NA
"287","This situation has the potential to do more than just flood the area and harm drinking water supply. With some of the water having already been drained into Tampa Bay, fishermen and environmental groups worry about an algae bloom or a possible red tide. https://t.co/JHI7mP1gsJ","1378375897284292608","34216888","en","1378408822574829568",2021-04-03 18:07:27,"34216888","everyone",FALSE,FALSE,TRUE,"WFLAJustin","2009-04-22T07:40:23.000Z","@WFLA News Channel 8 Reporter jschecker@wfla.com","https://t.co/aQTGz1XGdq","Tampa, FL","Justin Schecker","https://pbs.twimg.com/profile_images/1442293459310682116/V8gJ-TY4_normal.jpg","dc62519fda13b4ec",44,4,38,2,0,6005,3292,20016,114,NA
"288","Officials say the water being discharged from the leaking pool isn’t “radioactive,” but that wastewater saturated with nitrogen &amp; phosphate can cause algal outbreaks and kill fish/marine life in #TampaBay. Here’s more from @EnvFL on the #PineyPoint crisis. https://t.co/n6DeA9GVhQ https://t.co/kDWV3dosPw","1378728101757255680","34216888","en","1378731051779043341",2021-04-04 15:27:52,"34216888","everyone",FALSE,FALSE,TRUE,"WFLAJustin","2009-04-22T07:40:23.000Z","@WFLA News Channel 8 Reporter jschecker@wfla.com","https://t.co/aQTGz1XGdq","Tampa, FL","Justin Schecker","https://pbs.twimg.com/profile_images/1442293459310682116/V8gJ-TY4_normal.jpg","dc62519fda13b4ec",6,2,9,1,0,6005,3292,20016,114,NA
