"","text","lang","author_id","possibly_sensitive","id","conversation_id","reply_settings","created_at.x","in_reply_to_user_id","username","created_at.y","protected","description","verified","location","profile_image_url","name","url","pinned_tweet_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","geo_place_id","text_with_display_links"
"177","RT @bradentonherald: ‘No evidence’ that 17-million-gallon sewage spill hurt Sarasota Bay, Longboat Key says https://t.co/PEz8cotiBv","en","2415889026",FALSE,"1298286857877323776","1298286857877323776","everyone",2020-08-25 15:51:22,NA,"Urbanmark2014","2014-03-28T13:15:12.000Z",FALSE,"A quarter century as a journalist and proud #veteran. Now the conservative voice of Manatee County at the @ManateeHerald",FALSE,"Bradenton FL","https://pbs.twimg.com/profile_images/1432729879871639553/LgEHhce2_normal.jpg","Mark Young","https://t.co/4WQP3XGHn4",NA,2,0,0,0,0,2697,2464,7276,82,NA,"‘No evidence’ that 17-million-gallon sewage spill hurt Sarasota Bay, Longboat Key says https://t.co/PEz8cotiBv"
"178","RT @bradentonherald: ‘No evidence’ that 17-million-gallon sewage spill hurt Sarasota Bay, Longboat Key says https://t.co/PEz8cotiBv","en","1697808410",FALSE,"1298299946580484099","1298299946580484099","everyone",2020-08-25 16:43:23,NA,"RCCallihan","2013-08-25T01:02:52.000Z",FALSE,"Local Gov & Politics Reporter @BradentonHerald | Tech guru, NBA stunt double & aspiring Chopped competitor | @GoUSFSP Journalism | Tips? rcallihan@bradenton.com",TRUE,NA,"https://pbs.twimg.com/profile_images/1247154115488210944/qUXaMYoU_normal.jpg","Ryan Callihan","https://t.co/lvv5hrbF92",NA,2,0,0,0,0,1383,1186,6520,30,NA,"‘No evidence’ that 17-million-gallon sewage spill hurt Sarasota Bay, Longboat Key says https://t.co/PEz8cotiBv"
"179","@bradentonherald @RCCallihan This is not the same as evidence that no harm was done, especially in the longer term","en","1240411857451651073",FALSE,"1298305113732321280","1298285071485603843","everyone",2020-08-25 17:03:55,"19344401","AlexBMcauliffe","2020-03-18T22:58:38.000Z",FALSE,"if man’s the irrelevance that interests you, stick with him! scare him to glory!",FALSE,"Seattle, WA","https://pbs.twimg.com/profile_images/1375896342048993293/yk4-JK7o_normal.png","Alex McAuliffe","https://t.co/qmZPjfGSnw","1605381056622100480",0,0,1,0,0,308,312,2520,4,NA,NA
"180","UPDATE: State says penalties coming for Longboat Key sewage spill. Town says Sarasota Bay not hurt . https   www bradenton com news local article245232440 html","en","2415889026",FALSE,"1298314720978534401","1298314720978534401","everyone",2020-08-25 17:42:05,NA,"Urbanmark2014","2014-03-28T13:15:12.000Z",FALSE,"A quarter century as a journalist and proud #veteran. Now the conservative voice of Manatee County at the @ManateeHerald",FALSE,"Bradenton FL","https://pbs.twimg.com/profile_images/1432729879871639553/LgEHhce2_normal.jpg","Mark Young","https://t.co/4WQP3XGHn4",NA,2,0,2,0,0,2697,2464,7276,82,NA,"UPDATE: State says penalties coming for Longboat Key sewage spill. Town says Sarasota Bay not hurt https://t.co/dG1PAkkM2g"
"181","RT @urbanmark2014: UPDATE: State says penalties coming for Longboat Key sewage spill. Town says Sarasota Bay not hurt https://t.co/dG1PAkkM…","en","1697808410",FALSE,"1298315703808819200","1298315703808819200","everyone",2020-08-25 17:45:59,NA,"RCCallihan","2013-08-25T01:02:52.000Z",FALSE,"Local Gov & Politics Reporter @BradentonHerald | Tech guru, NBA stunt double & aspiring Chopped competitor | @GoUSFSP Journalism | Tips? rcallihan@bradenton.com",TRUE,NA,"https://pbs.twimg.com/profile_images/1247154115488210944/qUXaMYoU_normal.jpg","Ryan Callihan","https://t.co/lvv5hrbF92",NA,2,0,0,0,0,1383,1186,6520,30,NA,"UPDATE: State says penalties coming for Longboat Key sewage spill. Town says Sarasota Bay not hurt https://t.co/dG1PAkkM2g"
"182","RT @urbanmark2014: UPDATE: State says penalties coming for Longboat Key sewage spill. Town says Sarasota Bay not hurt https://t.co/dG1PAkkM…","en","23639653",FALSE,"1298317889456545795","1298317889456545795","everyone",2020-08-25 17:54:41,NA,"jajones1","2009-03-10T19:38:12.000Z",FALSE,"Reporter @bradentonherald. Past: US Army Vietnam War vet, @USouthFlorida grad, New Smyrna Beach Observer, Clewiston News. Author: “Oh, Darling!” at https://t.co/v4UbPKKWyT.",TRUE,"Bradenton, Fla.","https://pbs.twimg.com/profile_images/1519484874448646146/_oZDh4So_normal.jpg","James A. Jones Jr.","https://t.co/it3w4zKjvp",NA,2,0,0,0,0,2155,591,16278,65,NA,"UPDATE: State says penalties coming for Longboat Key sewage spill. Town says Sarasota Bay not hurt https://t.co/dG1PAkkM2g"
"183","State says penalties coming for Longboat Key sewage spill. Town says Sarasota Bay not hurt . https   www bradenton com news local article245232440 html","en","394878948",FALSE,"1298344962975817730","1298344962975817730","everyone",2020-08-25 19:42:15,NA,"tompkinscondie","2011-10-20T19:32:36.000Z",FALSE,"Visual Lead/Photojournalist at the Bradenton Herald, a McClatchy newspaper in Florida. CrossFit nut.",TRUE,"Bradenton, Florida","https://pbs.twimg.com/profile_images/1131652772372320256/4lDDbGRR_normal.png","Tiffany Tompkins","https://t.co/XG5wZPllJ4",NA,0,0,0,0,0,2347,2806,9736,60,NA,"State says penalties coming for Longboat Key sewage spill. Town says Sarasota Bay not hurt https://t.co/FQEQs8VU9V"
"184","State says penalties coming for Longboat Key sewage spill. Town says Sarasota Bay not hurt . https   www bradenton com news local article245232440 html","en","851338572",FALSE,"1298453799548465153","1298453799548465153","everyone",2020-08-26 02:54:44,NA,"Frau_Bluchr","2012-09-28T16:22:44.000Z",FALSE,"Urban farmer, foster parent & wildlife supporter-J'aime Paris-Working thru my bucket list-Appreciate Gilgamesh, Gilbran & Dalai Lama. Tweets are my own.",FALSE,"United States Heartland","https://pbs.twimg.com/profile_images/1353065784684072972/ZmoSE772_normal.jpg","Put zee candle back!",NA,NA,0,0,0,0,0,357,422,12290,6,NA,"State says penalties coming for Longboat Key sewage spill. Town says Sarasota Bay not hurt https://t.co/qXdOP0soD6"
"185","The state’s DEP says they will be taking action against the town which will include penalties. . https   www mysuncoast com 2020 08 25 environmental consultants say longboat key sewage spill near sarasota bay had no short term impact fdep enforce penalties","en","9581122",FALSE,"1298605204447940608","1298605204447940608","everyone",2020-08-26 12:56:22,NA,"mysuncoast","2007-10-21T15:57:27.000Z",FALSE,"ABC7 is the news leader in Sarasota/Manatee counties. News tip? 941-923-6397 or news@mysuncoast.com. Share pics/vids with us thru https://t.co/w4B9r5SLV1",TRUE,"Sarasota, Florida","https://pbs.twimg.com/profile_images/1012040604619034624/Rcn4ySrr_normal.jpg","ABC7 Sarasota","http://t.co/nQUeAxZ5Ke",NA,3,0,2,0,0,67054,855,89769,690,NA,"The state’s DEP says they will be taking action against the town which will include penalties. https://t.co/trenbqkMiT"
"186","RT @mysuncoast: The state’s DEP says they will be taking action against the town which will include penalties. https://t.co/trenbqkMiT","en","30969273",FALSE,"1298605539400851457","1298605539400851457","everyone",2020-08-26 12:57:42,NA,"walkerdoug","2009-04-13T21:48:05.000Z",FALSE,"#STEELDRUMARTIST  Percussionist, Film Score, Composer, Producer & Director! Always looking for some new tunes! https://t.co/matmtL1QVj",FALSE,"Steel Drum Music","https://pbs.twimg.com/profile_images/499563876065628162/2gFatrju_normal.jpeg","Doug Walker","http://t.co/rlo50frxTm","800499712587603973",3,0,0,0,0,981,4979,204238,318,NA,"The state’s DEP says they will be taking action against the town which will include penalties. https://t.co/trenbqkMiT"
"187","RT @mysuncoast: The state’s DEP says they will be taking action against the town which will include penalties. https://t.co/trenbqkMiT","en","1235210757526220801",FALSE,"1298614015158112257","1298614015158112257","everyone",2020-08-26 13:31:22,NA,"teedoggchron","2020-03-04T14:29:34.000Z",FALSE,"swampy",FALSE,NA,"https://pbs.twimg.com/profile_images/1453134347524100114/aDA6doK4_normal.jpg","Burly Boy Stay High",NA,"1557001419219140608",3,0,0,0,0,8,165,535,0,NA,"The state’s DEP says they will be taking action against the town which will include penalties. https://t.co/trenbqkMiT"
"188","RT @mysuncoast: The state’s DEP says they will be taking action against the town which will include penalties. https://t.co/trenbqkMiT","en","3437337791",FALSE,"1298657000931438597","1298657000931438597","everyone",2020-08-26 16:22:11,NA,"LohrKrista","2015-08-23T22:54:17.000Z",FALSE,"",FALSE,"sarasota ","https://pbs.twimg.com/profile_images/1221291032224071680/zJqAENvR_normal.jpg","Krista Lohr",NA,NA,3,0,0,0,0,155,346,2981,1,NA,"The state’s DEP says they will be taking action against the town which will include penalties. https://t.co/trenbqkMiT"
"189","Longboat Key expects to face penalties following major sewage spill near Sarasota Bay | @WFLAAllyson reports:  . https   www wfla com news sarasota county longboat key expects to face penalties following major sewage spill near sarasota bay. https   twitter com WFLA status 1298752304817016833 photo 1","en","23820899",FALSE,"1298752304817016833","1298752304817016833","everyone",2020-08-26 22:40:53,NA,"WFLA","2009-03-11T20:14:10.000Z",FALSE,"WFLA News Channel 8 is a news leader in Tampa Bay.",TRUE,"Tampa, FL","https://pbs.twimg.com/profile_images/1539812844660719616/2FlxM4l8_normal.jpg","WFLA NEWS","https://t.co/qPxwyiszHG",NA,0,0,4,1,0,207035,2287,234663,1723,NA,"Longboat Key expects to face penalties following major sewage spill near Sarasota Bay | @WFLAAllyson reports: https://t.co/AhN82SXOOM https://t.co/Db1A67tBt4"
"190","Longboat Key expects to face penalties following major sewage spill near Sarasota Bay . https   www wfla com news sarasota county longboat key expects to face penalties following major sewage spill near sarasota bay","en","15610473",FALSE,"1298919316692307968","1298919316692307968","everyone",2020-08-27 09:44:32,NA,"tresbaby","2008-07-26T13:34:45.000Z",FALSE,"",FALSE,NA,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","tresbaby",NA,"948861165911859200",0,0,0,0,0,71,211,16280,1,NA,"Longboat Key expects to face penalties following major sewage spill near Sarasota Bay https://t.co/7ZAaQwf7hZ"
"191","Holmes Beach magistrate’s hearing resolves code issues . https   www islander org 2020 08 consultant no bacterial impact from lbk sewage spill 2","en","4490624535",FALSE,"1299542298515189760","1299542298515189760","everyone",2020-08-29 03:00:02,NA,"islandsunfla","2015-12-15T09:40:42.000Z",FALSE,"Once your feet hit the beaches, you chart your own course. Rentals for your dream holiday on Anna Maria Island-365 days of Beautiful Sunshine! 289-660-2331",FALSE,"Bradenton Beach, FL","https://pbs.twimg.com/profile_images/757000433940373504/JVUkka2B_normal.jpg","Anna Maria Island Condo Rentals","https://t.co/w8qynHfqGs","966880933054787584",0,0,0,0,0,1115,1055,24556,51,NA,"Holmes Beach magistrate’s hearing resolves code issues https://t.co/CUuHUDmSpN"
"192","‘Solids overload.’ Bradenton spills more than a million gallons of sewage into river . https   www bradenton com news local article245590690 html","en","19344401",FALSE,"1303684115212967941","1303684115212967941","everyone",2020-09-09 13:18:09,NA,"bradentonherald","2009-01-22T16:00:14.000Z",FALSE,"The leading source for local news, sports and information in Bradenton, Florida, Lakewood Ranch, Palmetto, Ellenton and all of Manatee County.",TRUE,"Bradenton, Florida","https://pbs.twimg.com/profile_images/1422199020395577348/BNoyXuoP_normal.jpg","Bradenton Herald","https://t.co/KwY6u39gya",NA,3,1,1,0,0,44588,1505,140219,544,NA,"‘Solids overload.’ Bradenton spills more than a million gallons of sewage into river https://t.co/oBzQBoQvwe"
"193","RT @bradentonherald: ‘Solids overload.’ Bradenton spills more than a million gallons of sewage into river https://t.co/oBzQBoQvwe","en","144834495",FALSE,"1303684510685564928","1303684510685564928","everyone",2020-09-09 13:19:43,NA,"RTShark","2010-05-17T12:32:50.000Z",FALSE,"Old punker. I watch race cars, hockey and talk Hurricane football. I detail cars for fun.

Fuck racism. Fuck transphobia. Fuck homophobia.

Nazis can fuck off.",FALSE,"Florida, USA, Planet Earth","https://pbs.twimg.com/profile_images/1384690326921744388/VEutFQxt_normal.jpg","R",NA,"748294506022313984",3,0,0,0,0,1149,1155,84188,60,NA,"‘Solids overload.’ Bradenton spills more than a million gallons of sewage into river https://t.co/oBzQBoQvwe"
"194","RT @bradentonherald: ‘Solids overload.’ Bradenton spills more than a million gallons of sewage into river https://t.co/oBzQBoQvwe","en","2415889026",FALSE,"1303684669519679488","1303684669519679488","everyone",2020-09-09 13:20:21,NA,"Urbanmark2014","2014-03-28T13:15:12.000Z",FALSE,"A quarter century as a journalist and proud #veteran. Now the conservative voice of Manatee County at the @ManateeHerald",FALSE,"Bradenton FL","https://pbs.twimg.com/profile_images/1432729879871639553/LgEHhce2_normal.jpg","Mark Young","https://t.co/4WQP3XGHn4",NA,3,0,0,0,0,2697,2464,7276,82,NA,"‘Solids overload.’ Bradenton spills more than a million gallons of sewage into river https://t.co/oBzQBoQvwe"
"195","‘Solids overload.’ Bradenton spills more than a million gallons of sewage into river . https   www bradenton com news local article245590690 html","en","2415889026",FALSE,"1303694477073276928","1303694477073276928","everyone",2020-09-09 13:59:19,NA,"Urbanmark2014","2014-03-28T13:15:12.000Z",FALSE,"A quarter century as a journalist and proud #veteran. Now the conservative voice of Manatee County at the @ManateeHerald",FALSE,"Bradenton FL","https://pbs.twimg.com/profile_images/1432729879871639553/LgEHhce2_normal.jpg","Mark Young","https://t.co/4WQP3XGHn4",NA,0,0,0,0,0,2697,2464,7276,82,NA,"‘Solids overload.’ Bradenton spills more than a million gallons of sewage into river https://t.co/G4DQsxdQKD"
"196","RT @bradentonherald: ‘Solids overload.’ Bradenton spills more than a million gallons of sewage into river https://t.co/oBzQBoQvwe","en","13058782",FALSE,"1303695185856077825","1303695185856077825","everyone",2020-09-09 14:02:08,NA,"wmnfnews","2008-02-04T18:22:04.000Z",FALSE,"WMNF Community Radio news from #Tampa, #StPete, Sarasota #Florida & beyond. Tweets by WMNF News and Public Affairs Director Seán Kinane. he/him",TRUE,"Tampa, FL USA","https://pbs.twimg.com/profile_images/1519035778059358217/mUPjQqsF_normal.jpg","Seán Kinane WMNF","https://t.co/bUWYk8x2JM","1380000214661136388",3,0,0,0,0,6627,2471,74218,358,NA,"‘Solids overload.’ Bradenton spills more than a million gallons of sewage into river https://t.co/oBzQBoQvwe"
"197","@bradentonherald @wmnfnews Now that’s a euphemism if I ever saw one","en","2232266273",FALSE,"1303695561531547656","1303684115212967941","everyone",2020-09-09 14:03:38,"19344401","bofarants","2013-12-18T21:44:00.000Z",FALSE,"minimalist. Berniecrat",FALSE,"St Petersburg, FL","https://pbs.twimg.com/profile_images/413425291478843392/61wvQkGR_normal.jpeg","bofa",NA,NA,0,0,1,0,0,207,731,17026,33,NA,NA
"198","This is not acceptable.
‘Solids overload.’ Bradenton spills more than a million gallons of sewage into river . https   www bradenton com news local article245590690 html","en","403685458",FALSE,"1303817920599019521","1303817920599019521","everyone",2020-09-09 22:09:50,NA,"catslib","2011-11-02T21:13:58.000Z",FALSE,"Ars longa, vita brevis, fatuus esse. Activist for all living things. Amateur historian and genealogist. She/her.",FALSE,NA,"https://pbs.twimg.com/profile_images/1407095746726408200/SzwjkH3G_normal.jpg","diana cowans",NA,NA,0,0,0,0,0,523,1236,25071,34,NA,"This is not acceptable.
‘Solids overload.’ Bradenton spills more than a million gallons of sewage into river https://t.co/V1vqpiCSyM"
"199","‘Solids overload.’ Bradenton spills more than a million gallons of #sewage into river . https   www bradenton com news local article245590690 html","en","174515716",FALSE,"1304014629312626690","1304014629312626690","everyone",2020-09-10 11:11:29,NA,"xperiement","2010-08-04T03:21:11.000Z",FALSE,"Science is real. Dogs are awesome. Occasionally I will tweet about something else. Born at 326 ppm CO2. RTs, followers, and mentions do not equal endorsement.",FALSE,NA,"https://pbs.twimg.com/profile_images/1095318437/eye_normal.jpg","Knowledge = Power⚓️",NA,"995476585410154496",0,0,0,1,0,174,154,13342,4,NA,"‘Solids overload.’ Bradenton spills more than a million gallons of #sewage into river https://t.co/sTiuKFujMx"
