"","text","lang","possibly_sensitive","id","created_at.x","conversation_id","author_id","reply_settings","in_reply_to_user_id","created_at.y","username","name","url","profile_image_url","protected","pinned_tweet_id","verified","description","location","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","geo_place_id","text_with_display_links"
"293","@SierraClubFL Another example of putting corporate profits &amp; political expediency before frontline communities' health &amp; environmental science, regulation! No good way to deal with this now, only to limit damage. Demand regulation, enforcement, real community input.","en",FALSE,"1378723414253309955",2021-04-04 14:57:32,"1378578427956051969","1364231618789924870","everyone","3153233060","2021-02-23T15:18:23.000Z","VelmaCa27874512","Velma Campbell",NA,"https://pbs.twimg.com/profile_images/1587216135656652800/MwI5vFHL_normal.jpg",FALSE,NA,FALSE,"",NA,0,0,1,0,0,58,294,1872,2,NA,NA
"294","Another example putting corporate profits &amp; political expediency before frontline communities' health &amp; environmental science, regulation! Demand real science, people before profits, make the polluters pay.","en",FALSE,"1378724495700099075",2021-04-04 15:01:49,"1378718894651625476","1364231618789924870","everyone","1364231618789924870","2021-02-23T15:18:23.000Z","VelmaCa27874512","Velma Campbell",NA,"https://pbs.twimg.com/profile_images/1587216135656652800/MwI5vFHL_normal.jpg",FALSE,NA,FALSE,"",NA,0,0,0,0,0,58,294,1872,2,NA,NA
"295","RT @desderamona: “DeSantis is expected to give an update on the leak at 11am Sunday from the #Manatee County Emergency Center.”

“In the ev…","en",FALSE,"1378725964994109442",2021-04-04 15:07:40,"1378725964994109442","1341883995215208448","everyone",NA,"2020-12-23T23:12:01.000Z","Nemeton18","Nemeton",NA,"https://pbs.twimg.com/profile_images/1440751325801680905/J_krVLmu_normal.jpg",FALSE,NA,FALSE,"I am open to reason. I make maps, write, teach, make public mosaic art and ranch. Blocked by Ken Paxton. No lists please","San Francisco, CA",9,0,0,0,0,1985,2345,137308,2,NA,"“DeSantis is expected to give an update on the leak at 11am Sunday from the #Manatee County Emergency Center.”

“In the event of a catastrophic failure, DeSantis ordered every county in the state to prepare for a possible influx of evacuees.”

#PineyPoint
https://t.co/VTJaDhx4Zg"
"296","RT @GreenNewsReport: Toxic legacy of decades of chemical farming driven by the corporate ag industry.
Hope @USDA is devoting immediate rese…","en",FALSE,"1378726324714438663",2021-04-04 15:09:05,"1378726324714438663","67937047","everyone",NA,"2009-08-22T17:29:25.000Z","kbplitt","Kathryn Plitt",NA,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",FALSE,NA,FALSE,"",NA,2,0,0,0,0,220,238,209953,22,NA,"Toxic legacy of decades of chemical farming driven by the corporate ag industry.
Hope @USDA is devoting immediate research $$ to find/fund/transition to solutions that solve lifecycle problems + clean up legacy pollution.
When you know better you do better
https://t.co/sQDLicCVuI"
"297","Florida residents are evacuated, after a significant leak at a large pond of wastewater was discovered on Friday at the old Piney Point phosphate mine in the Tampa Bay area north of Bradenton, Officials said the break was detected, &amp; residents were told a collapse was 'imminent', . https   twitter com KMedefer status 1378728167217717254 video 1","en",FALSE,"1378728167217717254",2021-04-04 15:16:25,"1378728167217717254","1313023513146597377","everyone",NA,"2020-10-05T07:49:59.000Z","KMedefer","@KassMedefer",NA,"https://pbs.twimg.com/profile_images/1313874620399996930/JxAcx5NQ_normal.jpg",FALSE,"1506679095370862593",FALSE,"Prof. Business Analytic & Strategy “Senior ReInfrastructure Consultant “ “Follow”@realDonaldTrump , This Acct. would “write the truth & nothing but the truth”","Hawaii, USA",2,0,3,1,0,339,406,16366,3,NA,"Florida residents are evacuated, after a significant leak at a large pond of wastewater was discovered on Friday at the old Piney Point phosphate mine in the Tampa Bay area north of Bradenton, Officials said the break was detected, &amp; residents were told a collapse was 'imminent', https://t.co/S2VSYYKGgw"
"298","RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse an…","en",FALSE,"1378729009324777477",2021-04-04 15:19:46,"1378729009324777477","966343902960775169","everyone",NA,"2018-02-21T16:08:35.000Z","FancyNancy2018","Nancy R. Jones",NA,"https://pbs.twimg.com/profile_images/1373870141033746437/Cu-c3SL0_normal.jpg",FALSE,"969385908175646720",FALSE,"MAGA Will be blocked. I don’t deal with lunatics.we must defeat the GOP in 22. #Resistance #GOPIsDead #BanAssaultWeapons Expand the supreme court. Hang traitors","California, USA",76,0,0,0,0,5514,5776,165482,12,NA,"UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. https://t.co/tOYQhbWp4q"
"299","RT @KMedefer: Florida residents are evacuated, after a significant leak at a large pond of wastewater was discovered on Friday at the old P…","en",FALSE,"1378730023708995588",2021-04-04 15:23:47,"1378730023708995588","22852908","everyone",NA,"2009-03-05T00:25:59.000Z","Jynxetta","Jynxetta",NA,"https://pbs.twimg.com/profile_images/1108239879127924737/B03hU8Hc_normal.jpg",FALSE,"1146913721580740609",FALSE,"Currently plague-free but subject to the occasional heresy. Will marry for titles or large tracts of land: chivalry a must, no poncey troubadours need apply. Ⓥ","Cleaning something, somewhere",2,0,0,0,0,2766,3318,99367,56,NA,"Florida residents are evacuated, after a significant leak at a large pond of wastewater was discovered on Friday at the old Piney Point phosphate mine in the Tampa Bay area north of Bradenton, Officials said the break was detected, &amp; residents were told a collapse was 'imminent', https://t.co/S2VSYYKGgw"
"300","#BreakingNews: Florida Gov. declares state of emergency for 3 Tampa Bay counties amid threat of acid wastewater leak. FL Dept. of Environmental Protection: ‘Water in the storage ponds at the Piney Point reservoir site is acidic but not radioactive.’👇
. https   www wfla com news local news manatee county us 41 closed evacuations underway near piney point with wastewater collapse imminent","en",FALSE,"1378732634466091009",2021-04-04 15:34:10,"1378732634466091009","939714944144232449","everyone",NA,"2017-12-10T04:34:36.000Z","jf_darwin","🎄Darwin🎄",NA,"https://pbs.twimg.com/profile_images/1590421173690458112/8PFZOIwo_normal.jpg",FALSE,"1386722976444387332",FALSE,"Journalism matters. Anchor/reporter @IHeartMedia/@24_7_News. CBS Radio alum; co-creator of AOL Local News: Can you say, “Dial-up?”🌈Ally.","Left Coast, USA🇺🇸",0,0,0,0,0,5353,5195,13907,9,NA,"#BreakingNews: Florida Gov. declares state of emergency for 3 Tampa Bay counties amid threat of acid wastewater leak. FL Dept. of Environmental Protection: ‘Water in the storage ponds at the Piney Point reservoir site is acidic but not radioactive.’👇
https://t.co/YcKwSmVu3p"
"301","RT @desderamona: “DeSantis is expected to give an update on the leak at 11am Sunday from the #Manatee County Emergency Center.”

“In the ev…","en",FALSE,"1378740376241111040",2021-04-04 16:04:56,"1378740376241111040","842751167448989697","everyone",NA,"2017-03-17T14:55:10.000Z","thebeach345","atthebeach345 🌻",NA,"https://pbs.twimg.com/profile_images/1226216709750743040/FDoymFpp_normal.jpg",FALSE,NA,FALSE,"Progressive by nature, pragmatist by necessity. Atheist. Don't come at me with your Mensa. I'll laugh. Truth hurts.     
Find me at: https://t.co/cLeqMRSLqP","fascist occupied Florida",9,0,0,0,0,7515,5792,96093,1,NA,"“DeSantis is expected to give an update on the leak at 11am Sunday from the #Manatee County Emergency Center.”

“In the event of a catastrophic failure, DeSantis ordered every county in the state to prepare for a possible influx of evacuees.”

#PineyPoint
https://t.co/VTJaDhx4Zg"
"302","RT @desderamona: “DeSantis is expected to give an update on the leak at 11am Sunday from the #Manatee County Emergency Center.”

“In the ev…","en",FALSE,"1378744624634859527",2021-04-04 16:21:49,"1378744624634859527","876558081026600963","everyone",NA,"2017-06-18T21:51:46.000Z","Norberta36","🐉",NA,"https://pbs.twimg.com/profile_images/1483270639754620929/FCT5O6Ux_normal.jpg",FALSE,"1541716266938949635",FALSE,"none","None",9,0,0,0,0,18153,20300,320380,8,NA,"“DeSantis is expected to give an update on the leak at 11am Sunday from the #Manatee County Emergency Center.”

“In the event of a catastrophic failure, DeSantis ordered every county in the state to prepare for a possible influx of evacuees.”

#PineyPoint
https://t.co/VTJaDhx4Zg"
"303","RT @desderamona: “DeSantis is expected to give an update on the leak at 11am Sunday from the #Manatee County Emergency Center.”

“In the ev…","en",FALSE,"1378749520511557641",2021-04-04 16:41:16,"1378749520511557641","134222334","everyone",NA,"2010-04-17T20:09:02.000Z","ccaspen","CC rocky mtns",NA,"https://pbs.twimg.com/profile_images/1607127001000968192/uuRz9x-Z_normal.jpg",FALSE,NA,FALSE,"Life in Aspen along with some comments on politics, climate issues and adoration of all animals.","aspen",9,0,0,0,0,1339,1545,385889,7,NA,"“DeSantis is expected to give an update on the leak at 11am Sunday from the #Manatee County Emergency Center.”

“In the event of a catastrophic failure, DeSantis ordered every county in the state to prepare for a possible influx of evacuees.”

#PineyPoint
https://t.co/VTJaDhx4Zg"
"304","Officials in Florida ordered more than 300 homes to be evacuated and closed off a highway Saturday near the large reservoir in the Tampa Bay area north of Bradenton. . https   www toledoblade com news nation 2021 04 04 Leak at wastewater pond prompts evacuations in Florida 1 stories 20210404138","en",FALSE,"1378753436498456579",2021-04-04 16:56:49,"1378753436498456579","22795270","everyone",NA,"2009-03-04T16:29:50.000Z","toledonews","The Blade","https://t.co/d6PhD9o6kb","https://pbs.twimg.com/profile_images/913044458106703872/Ke3DeIB6_normal.jpg",FALSE,NA,TRUE,"The Blade, a Pulitzer Prize-winning newspaper, has been NW Ohio and SE Michigan top news source since 1835. #BladeNews #BladeNewsSlide 📰📲","Toledo, OH",0,0,1,0,0,82168,664,168824,812,NA,"Officials in Florida ordered more than 300 homes to be evacuated and closed off a highway Saturday near the large reservoir in the Tampa Bay area north of Bradenton. https://t.co/vRURxf9tne"
"305","@BN9 Meanwhile, DeSantis is still promoting Florida tourism.","en",FALSE,"1378753945515008004",2021-04-04 16:58:51,"1378466765248868353","1963856761","everyone","17308428","2013-10-16T02:50:31.000Z","Tiffany2Martini","Tiffany Martinez",NA,"https://pbs.twimg.com/profile_images/378800000603174487/6889a045c725889cf4fcbcd683f341b6_normal.jpeg",FALSE,NA,FALSE,"",NA,0,1,1,0,0,16,99,18,1,NA,NA
"306","@TampaWoman1965 @BsAuntie @BN9 No it isn’t. It was closed in 2001 and the land owners have been working with local officials to mitigate the stacks since. Stop being dumb.","en",FALSE,"1378753964846485504",2021-04-04 16:58:55,"1378466765248868353","713354963926188034","everyone","1348672208311345153","2016-03-25T13:20:51.000Z","HighwayToTheDZ","DangerZone",NA,"https://pbs.twimg.com/profile_images/1610280764595212292/xd1cwL0s_normal.jpg",FALSE,"1616430220357107716",FALSE,"Application developer. Grown adult. GenX. Not a trump fan so try another argument. Find a hobby.","Florida Man Headquarters",0,0,0,0,0,1162,382,17854,9,NA,NA
"307","@JillayneMC @BN9 @Jen_Raz206 The local representatives voted 6-1 to fix it. Partisan stupidity like this is lame as fuck. Republicans live here to, asswipe.","en",FALSE,"1378754356678377477",2021-04-04 17:00:29,"1378466765248868353","713354963926188034","everyone","839831601248788480","2016-03-25T13:20:51.000Z","HighwayToTheDZ","DangerZone",NA,"https://pbs.twimg.com/profile_images/1610280764595212292/xd1cwL0s_normal.jpg",FALSE,"1616430220357107716",FALSE,"Application developer. Grown adult. GenX. Not a trump fan so try another argument. Find a hobby.","Florida Man Headquarters",0,0,0,0,0,1162,382,17854,9,NA,NA
"308","RT @desderamona: “DeSantis is expected to give an update on the leak at 11am Sunday from the #Manatee County Emergency Center.”

“In the ev…","en",FALSE,"1378754428711415812",2021-04-04 17:00:46,"1378754428711415812","975748578164527105","everyone",NA,"2018-03-19T14:59:24.000Z","johz71","johz71",NA,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",FALSE,NA,FALSE,"",NA,9,0,0,0,0,82,209,4094,0,NA,"“DeSantis is expected to give an update on the leak at 11am Sunday from the #Manatee County Emergency Center.”

“In the event of a catastrophic failure, DeSantis ordered every county in the state to prepare for a possible influx of evacuees.”

#PineyPoint
https://t.co/VTJaDhx4Zg"
"309","RT @WFLAJustin: ""They've left us Floridians holding the bag of their mountain of waste.""

8 On Your Side went for a boat ride to Port Manat…","en",FALSE,"1378762064030748673",2021-04-04 17:31:06,"1378762064030748673","1101605554449989633","everyone",NA,"2019-03-01T22:10:05.000Z","chavabell","Ruth ✡️🇺🇦#BLM🇺🇸NOLISTS#istandwithukraine",NA,"https://pbs.twimg.com/profile_images/1510497944579022850/l8rLOb-0_normal.jpg",FALSE,"1466451765948264452",FALSE,"I love gardening, my rescue dog, my kitty. Author and illustrator. https://t.co/Y8cLt7EU2y","Rooville",25,0,0,0,0,2107,1821,156555,10,NA,"""They've left us Floridians holding the bag of their mountain of waste.""

8 On Your Side went for a boat ride to Port Manatee to see where millions of gallons of industrial wastewater are being released into Tampa Bay from leaking Piney Point stack. https://t.co/hWZHARIslY @WFLA https://t.co/7g1mtfzt3l"
"310","Tampa Bay Evacuation Order? Bay stares down environmental disaster from Piney Point phosphate plant . https   ca news yahoo com florida emergency toxic wastewater leak 121131234 htmlTampa. https   www axios com tampa bay manatee county evacuation piney point phosphate plant","en",FALSE,"1378762199628398593",2021-04-04 17:31:39,"1378762199628398593","893888028866998273","everyone",NA,"2017-08-05T17:34:48.000Z","nickciccaglion2","nickCicc2 IMO, world betterment soldier","https://t.co/AWnnBOImK2","https://pbs.twimg.com/profile_images/1614733766349520898/g3nhIqbT_normal.jpg",FALSE,"1541423448345530369",FALSE,"😎 over 40years In the business of Asset and Property management. graduate multi-trades development and management investing in my/our better tomorrow.","Toronto, Ontario",0,0,0,0,0,347,748,29348,0,NA,"Tampa Bay Evacuation Order?https://t.co/3JXZFYWCdV Bay stares down environmental disaster from Piney Point phosphate plant https://t.co/zsN6882qD0"
"311","RT @rootsbey13: A driver came into my job from palmetto. His facility is under water rn.
Also told me 380 million gallons of contaminated w…","en",FALSE,"1378771582101954563",2021-04-04 18:08:56,"1378771582101954563","963431382683914242","everyone",NA,"2018-02-13T15:15:16.000Z","OzThBey13","🏝️Yhorman 🐝Medina Bey13™","https://t.co/b9QTeIjHZN","https://pbs.twimg.com/profile_images/1539417689352970240/-Z1i0lb9_normal.jpg",FALSE,"1354627661860102148",FALSE,"13Love🌴 🇩🇴Kiskeyan🇭🇹
Moor👑Child Of
Amma,
El Elyon Th Most Highs!
Yahshem
TLC
Thirteen Love Community Private™ Member
9.13🌈 https://t.co/UENNWBm9o3","Earth to Sirius Sun C with Yah",21,0,0,0,0,801,807,159542,0,NA,"A driver came into my job from palmetto. His facility is under water rn.
Also told me 380 million gallons of contaminated water spilled into Tampa Bay from Palmetto. 

Be careful of the beach. High levels of ammonia, nitrates and slightly radioactive 

https://t.co/7sIxo85f7q"
"312","RT @KMedefer: Florida residents are evacuated, after a significant leak at a large pond of wastewater was discovered on Friday at the old P…","en",FALSE,"1378776710133481479",2021-04-04 18:29:18,"1378776710133481479","1460288238","everyone",NA,"2013-05-26T18:19:47.000Z","Cecalli_Helper","The Ghost of Dr Carl Jensen","https://t.co/z6ZmoZtb7X","https://pbs.twimg.com/profile_images/1287739897353314304/YjqRVUcZ_normal.jpg",FALSE,"1401707108890972167",FALSE,"Calling out nuclear propaganda & nuke pushers because life is precious. aka GhostOfDrCarlJensen elsewhere. 🇺🇸 🇺🇾","Censored",2,0,0,0,0,11966,12519,368551,1076,NA,"Florida residents are evacuated, after a significant leak at a large pond of wastewater was discovered on Friday at the old Piney Point phosphate mine in the Tampa Bay area north of Bradenton, Officials said the break was detected, &amp; residents were told a collapse was 'imminent', https://t.co/S2VSYYKGgw"
"313","@Tiffany2Martini @BN9 So?","und",FALSE,"1378777242424213510",2021-04-04 18:31:25,"1378466765248868353","464004152","everyone","1963856761","2012-01-14T18:40:23.000Z","slayagram","Slat Falcon",NA,"https://pbs.twimg.com/profile_images/1604515916867375104/Lk7l3wi3_normal.jpg",FALSE,NA,FALSE,"African American,Moroccan, Arab,immigrant, Minority but NOT a victim, NOT oppressed, greatful to 🇺🇸,Metalhead,guitar player, free thinker, Go Woke Go broke.","Florida, USA",0,0,0,0,0,101,433,2101,3,NA,NA
