"","text","id","in_reply_to_user_id","possibly_sensitive","created_at.x","conversation_id","reply_settings","author_id","lang","verified","created_at.y","name","username","profile_image_url","protected","description","location","pinned_tweet_id","url","geo_place_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","text_with_display_links"
"532","RT @phil9986: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc","1522603593873997825",NA,FALSE,2022-05-06 15:46:00,"1522603593873997825","everyone","1449721374654799873","en",FALSE,"2021-10-17T12:58:20.000Z","Red white and black and green & gold 1980","phil9986","https://pbs.twimg.com/profile_images/1600228795994279939/VWy90i4N_normal.jpg",FALSE,"#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.","Warrington, England",NA,"https://t.co/yKNmyPPVye",NA,2,0,0,0,0,4628,3693,80500,0,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc"
"533","RT @phil9986: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc","1522608345944842242",NA,FALSE,2022-05-06 16:04:53,"1522608345944842242","everyone","299172520","en",FALSE,"2011-05-15T16:42:32.000Z","Chris McTigue","chris_mctigue","https://pbs.twimg.com/profile_images/724343069378809856/0eoEHfyJ_normal.jpg",FALSE,"",NA,"1565700011962388483",NA,NA,2,0,0,0,0,532,707,13836,2,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc"
"534","Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","1525444187113521154",NA,FALSE,2022-05-14 11:53:30,"1525444187113521154","everyone","606147020","en",FALSE,"2012-06-12T08:35:40.000Z","Pauline","paulinegillan","https://pbs.twimg.com/profile_images/1561297936700555267/BJ_ro2kq_normal.png",FALSE,"MUFC Legacy Fan. A Broken Plane. A Broken Dream. A Broken Heart. A Broken Team. No Word Said. A Silent Vow. We Loved You Then. Love You Now. We Love You Forever",NA,NA,NA,NA,1,0,1,0,0,1677,1639,25514,1,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/jbmfRTOS5R"
"535","Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","1525444646578622466",NA,FALSE,2022-05-14 11:55:19,"1525444646578622466","everyone","299172520","en",FALSE,"2011-05-15T16:42:32.000Z","Chris McTigue","chris_mctigue","https://pbs.twimg.com/profile_images/724343069378809856/0eoEHfyJ_normal.jpg",FALSE,"",NA,"1565700011962388483",NA,NA,0,0,0,0,0,532,707,13836,2,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiUJtpd"
"536","RT @paulinegillan: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/jbmfRT…","1525448916455546881",NA,FALSE,2022-05-14 12:12:17,"1525448916455546881","everyone","299172520","en",FALSE,"2011-05-15T16:42:32.000Z","Chris McTigue","chris_mctigue","https://pbs.twimg.com/profile_images/724343069378809856/0eoEHfyJ_normal.jpg",FALSE,"",NA,"1565700011962388483",NA,NA,1,0,0,0,0,532,707,13836,2,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/jbmfRTOS5R"
"537","RT @chris_mctigue: @lauriewhitwell https://t.co/u35GBAX7kD
#GlazersOut","1525878227511783425",NA,FALSE,2022-05-15 16:38:13,"1525878227511783425","everyone","1449721374654799873","qme",FALSE,"2021-10-17T12:58:20.000Z","Red white and black and green & gold 1980","phil9986","https://pbs.twimg.com/profile_images/1600228795994279939/VWy90i4N_normal.jpg",FALSE,"#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.","Warrington, England",NA,"https://t.co/yKNmyPPVye",NA,11,0,0,0,0,4628,3693,80500,0,"@lauriewhitwell https://t.co/u35GBAX7kD
#GlazersOut"
"538","RT @chris_mctigue: @lauriewhitwell https://t.co/u35GBAX7kD
#GlazersOut","1526471722551107585",NA,FALSE,2022-05-17 07:56:33,"1526471722551107585","everyone","826473365460377604","qme",FALSE,"2017-01-31T16:53:00.000Z","🔰Savage MUFC🔰 🔰Glazers Out🔰","Unitedologist","https://pbs.twimg.com/profile_images/1529434345576046592/57Rf_Mku_normal.jpg",FALSE,"United Through And Through
IG: @unitedologist
#ENDSARS
#PowerInUnity
#GlazersOut
🔰The Glazers & Ed Woodward are specialists in failure🔰",NA,"1176573825401667584",NA,NA,11,0,0,0,0,947,1074,78673,1,"@lauriewhitwell https://t.co/u35GBAX7kD
#GlazersOut"
"539","Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","1527999855032926211",NA,FALSE,2022-05-21 13:08:48,"1527999855032926211","everyone","606147020","en",FALSE,"2012-06-12T08:35:40.000Z","Pauline","paulinegillan","https://pbs.twimg.com/profile_images/1561297936700555267/BJ_ro2kq_normal.png",FALSE,"MUFC Legacy Fan. A Broken Plane. A Broken Dream. A Broken Heart. A Broken Team. No Word Said. A Silent Vow. We Loved You Then. Love You Now. We Love You Forever",NA,NA,NA,NA,0,0,0,0,0,1677,1639,25514,1,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/jbmfRTOS5R"
"540","Over eight days, students from @eckerdcollege and @USouthFlorida collected water and sea floor samples from the Gulf of Mexico to understand global warming and lasting effects from the 2010 BP oil spill. @JMMeszaros 
. https   wusfnews wusf usf edu environment 2022 05 27 tampa bay area student researchers return from studying the gulf of mexicos health","1530236640848883712",NA,FALSE,2022-05-27 17:17:00,"1530236640848883712","everyone","17544442","en",TRUE,"2008-11-21T20:07:08.000Z","WUSF","wusf","https://pbs.twimg.com/profile_images/882569215559028736/RMkZ8wkh_normal.jpg",FALSE,"WUSF Public Media is the Tampa Bay area’s source for news, in-depth reporting, educational programming, arts, and the finest classical music.","Tampa, FL",NA,"https://t.co/KBo4cZ3VYG",NA,2,0,2,0,0,14577,2303,37710,482,"Over eight days, students from @eckerdcollege and @USouthFlorida collected water and sea floor samples from the Gulf of Mexico to understand global warming and lasting effects from the 2010 BP oil spill. @JMMeszaros 
https://t.co/5KpD08FTNV"
"541","RT @wusf: Over eight days, students from @eckerdcollege and @USouthFlorida collected water and sea floor samples from the Gulf of Mexico to…","1530245491308601346",NA,FALSE,2022-05-27 17:52:10,"1530245491308601346","everyone","377666632","en",FALSE,"2011-09-21T22:53:34.000Z","Craig Kopp","radiocraigkopp","https://pbs.twimg.com/profile_images/1490711932650889217/kLsdYtt5_normal.jpg",FALSE,"Radio man, Podcast man, Writer man","Land O Lakes, Florida",NA,NA,NA,2,0,0,0,0,925,1376,28837,62,"Over eight days, students from @eckerdcollege and @USouthFlorida collected water and sea floor samples from the Gulf of Mexico to understand global warming and lasting effects from the 2010 BP oil spill. @JMMeszaros 
https://t.co/5KpD08FTNV"
"542","RT @wusf: Over eight days, students from @eckerdcollege and @USouthFlorida collected water and sea floor samples from the Gulf of Mexico to…","1530310069962907648",NA,FALSE,2022-05-27 22:08:47,"1530310069962907648","everyone","853887504","en",TRUE,"2012-09-30T01:22:48.000Z","Jessica Meszaros","JMMeszaros","https://pbs.twimg.com/profile_images/1346968771748114434/SuJXG2gN_normal.jpg",FALSE,"All Things Considered host and sustainability reporter for @WUSF, @NPR for the Tampa Bay area. (she/her) Retweets are not endorsements.","Tampa, FL","1523438730370973697","https://t.co/8jklgDElo5",NA,2,0,0,0,0,1004,1411,2809,55,"Over eight days, students from @eckerdcollege and @USouthFlorida collected water and sea floor samples from the Gulf of Mexico to understand global warming and lasting effects from the 2010 BP oil spill. @JMMeszaros 
https://t.co/5KpD08FTNV"
"543","Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","1531308792029257728",NA,FALSE,2022-05-30 16:17:21,"1531308792029257728","everyone","299172520","en",FALSE,"2011-05-15T16:42:32.000Z","Chris McTigue","chris_mctigue","https://pbs.twimg.com/profile_images/724343069378809856/0eoEHfyJ_normal.jpg",FALSE,"",NA,"1565700011962388483",NA,NA,6,1,6,0,0,532,707,13836,2,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiUJtpd"
"544","RT @chris_mctigue: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiU…","1531309143893622784",NA,FALSE,2022-05-30 16:18:44,"1531309143893622784","everyone","1449721374654799873","en",FALSE,"2021-10-17T12:58:20.000Z","Red white and black and green & gold 1980","phil9986","https://pbs.twimg.com/profile_images/1600228795994279939/VWy90i4N_normal.jpg",FALSE,"#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.","Warrington, England",NA,"https://t.co/yKNmyPPVye",NA,6,0,0,0,0,4628,3693,80500,0,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiUJtpd"
"545","@chris_mctigue @phil9986 #GlazersOut","1531311984377044993","299172520",FALSE,2022-05-30 16:30:02,"1531308792029257728","everyone","276026811","qme",FALSE,"2011-04-02T14:04:39.000Z","nirov","nirovLUHG","https://pbs.twimg.com/profile_images/552381075100803072/NsdUcE3Z_normal.jpeg",FALSE,"hit with the ugly spade. hard.
urology is balls.","3rd world ugly ","1558361157970415617",NA,NA,0,0,0,0,0,215,785,46651,2,NA
"546","RT @chris_mctigue: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiU…","1531312000319504386",NA,FALSE,2022-05-30 16:30:05,"1531312000319504386","everyone","276026811","en",FALSE,"2011-04-02T14:04:39.000Z","nirov","nirovLUHG","https://pbs.twimg.com/profile_images/552381075100803072/NsdUcE3Z_normal.jpeg",FALSE,"hit with the ugly spade. hard.
urology is balls.","3rd world ugly ","1558361157970415617",NA,NA,6,0,0,0,0,207,774,46427,2,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiUJtpd"
"547","RT @chris_mctigue: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiU…","1531312653934673921",NA,FALSE,2022-05-30 16:32:41,"1531312653934673921","everyone","1259919130934861827","en",FALSE,"2020-05-11T18:51:50.000Z","DanG.3.4.6","DanGreen777","https://pbs.twimg.com/profile_images/1562831015944544256/bzeJdFGD_normal.jpg",FALSE,"Manchester United Since 1987",NA,NA,NA,NA,6,0,0,0,0,423,1154,3105,3,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiUJtpd"
"548","RT @chris_mctigue: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiU…","1531350254565699585",NA,FALSE,2022-05-30 19:02:06,"1531350254565699585","everyone","1345097926712942593","en",FALSE,"2021-01-01T20:02:03.000Z","United fan","jamiear81248303","https://pbs.twimg.com/profile_images/1608180243931561986/JKXvrjkj_normal.jpg",FALSE,"",NA,"1463095720152547336",NA,NA,6,0,0,0,0,803,495,32076,1,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiUJtpd"
"549","RT @chris_mctigue: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiU…","1531355288225427463",NA,FALSE,2022-05-30 19:22:06,"1531355288225427463","everyone","409348975","en",FALSE,"2011-11-10T16:23:50.000Z","Diane Dixon","dizzydianajo1","https://pbs.twimg.com/profile_images/1561026767510507522/xat6o1fH_normal.png",FALSE,"Love All Animals  Manchester United. #GlazersSellManUtd","Barnsley England","1256396676237070343",NA,NA,6,0,0,0,0,5768,2302,236759,73,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiUJtpd"
"550","RT @chris_mctigue: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiU…","1531358325308276737",NA,FALSE,2022-05-30 19:34:10,"1531358325308276737","everyone","1215753186654543872","en",FALSE,"2020-01-10T21:52:11.000Z","Chivek","Chivek3","https://pbs.twimg.com/profile_images/1215753401285390336/GOdkAupl_normal.jpg",FALSE,"",NA,NA,NA,NA,6,0,0,0,0,82,156,6064,0,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiUJtpd"
"551","Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","1533907961701093376",NA,FALSE,2022-06-06 20:25:31,"1533907961701093376","everyone","1356621406537138177","en",FALSE,"2021-02-02T15:12:17.000Z","John","John54459612","https://pbs.twimg.com/profile_images/1399093358560264197/TCreOE4o_normal.jpg",FALSE,"",NA,"1517190367598292992",NA,NA,0,0,0,0,0,1204,1387,6481,1,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/iNYlzvutFI"
"552","Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","1536341552464769024",NA,FALSE,2022-06-13 13:35:44,"1536341552464769024","everyone","1449721374654799873","en",FALSE,"2021-10-17T12:58:20.000Z","Red white and black and green & gold 1980","phil9986","https://pbs.twimg.com/profile_images/1600228795994279939/VWy90i4N_normal.jpg",FALSE,"#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.","Warrington, England",NA,"https://t.co/yKNmyPPVye",NA,2,1,1,0,0,4628,3693,80500,0,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVLYdiC"
"553","RT @phil9986: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVLYdiC","1536342516458409988",NA,FALSE,2022-06-13 13:39:34,"1536342516458409988","everyone","1449721374654799873","en",FALSE,"2021-10-17T12:58:20.000Z","Red white and black and green & gold 1980","phil9986","https://pbs.twimg.com/profile_images/1600228795994279939/VWy90i4N_normal.jpg",FALSE,"#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.","Warrington, England",NA,"https://t.co/yKNmyPPVye",NA,2,0,0,0,0,4628,3693,80500,0,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVLYdiC"
"554","Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","1536345003810664448",NA,FALSE,2022-06-13 13:49:27,"1536345003810664448","everyone","1528856115404058625","en",FALSE,"2022-05-23T21:51:30.000Z","Glazers out","Glazerspissoff","https://pbs.twimg.com/profile_images/1558892276797022209/t67JXTI4_normal.jpg",FALSE,"We want glazers out we won’t stop till we remove the Leaches from Manchester",NA,"1570756587547160584",NA,NA,2,0,3,0,0,7003,643,11954,4,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/CH7l5uDemx"
"555","RT @Glazerspissoff: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/CH7l5…","1536345937714458627",NA,FALSE,2022-06-13 13:53:10,"1536345937714458627","everyone","1432452208256339970","en",FALSE,"2021-08-30T21:16:45.000Z","Karl fulham","karlos4509","https://pbs.twimg.com/profile_images/1535685976181329923/b4gpa8Kd_normal.jpg",FALSE,"Big Manchester United fan",NA,"1611527738124369921",NA,NA,2,0,0,0,0,651,2836,15563,0,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/CH7l5uDemx"
"556","RT @Glazerspissoff: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/CH7l5…","1536345971105247239",NA,FALSE,2022-06-13 13:53:18,"1536345971105247239","everyone","1449721374654799873","en",FALSE,"2021-10-17T12:58:20.000Z","Red white and black and green & gold 1980","phil9986","https://pbs.twimg.com/profile_images/1600228795994279939/VWy90i4N_normal.jpg",FALSE,"#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.","Warrington, England",NA,"https://t.co/yKNmyPPVye",NA,2,0,0,0,0,4628,3693,80500,0,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/CH7l5uDemx"
