"","text","id","reply_settings","created_at.x","lang","possibly_sensitive","in_reply_to_user_id","conversation_id","author_id","location","username","url","name","created_at.y","verified","pinned_tweet_id","profile_image_url","description","protected","geo_place_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count"
"386","@ComplCoastal @MosaicCompany I think you're confusing the origin of red tide with the effects of pollutants near the shoreline. Red tide begins naturally in the deep ocean and comes to shore by way of winds and currents. There, it can be exacerbated by excess land-based runoff.","1037724018143645698","everyone",2018-09-06 15:27:40,"en",FALSE,"191081656","1037400305594519554","21992035","⚓ Cumberland, RI ","ReadCarlos","https://t.co/XWTXNo6tNp","Carlos R. Munoz 📰","2009-02-26T08:55:50.000Z",TRUE,NA,"https://pbs.twimg.com/profile_images/1611079726767955980/Jq6x5xmU_normal.jpg","Digital & audience engagement editor @Globe_RI (@BostonGlobe). 
🐶 Ewok Duke. 
🐮 WI native. 
🐘 @rhodeisland@newsie.social",FALSE,NA,0,1,0,0,0,3375,1856,40381,97
"387","I really appreciate the hard work government personnel and volunteers have done to combat the #redtide on the gulf coast. Once it subsides, go to #anamariaisland using this guide.  

https://t.co/hzcLG2Oww3 https://t.co/BzoCU2ejCE","1037809541109493760","everyone",2018-09-06 21:07:30,"en",FALSE,NA,"1037809541109493760","752969132266647552","Orange City, FL","cakeandpartydiy","https://t.co/rBPEtM7I6L","Cake and Party DIY Blog - Rose Torres","2016-07-12T20:53:25.000Z",FALSE,NA,"https://pbs.twimg.com/profile_images/1055170160733118466/oQQ5TLuB_normal.jpg","Creative Lifestyle Blog - Sweets, Parties & Travel.",FALSE,"3c2aec1245cb0d0c",0,0,1,0,0,26,126,76,1
"388","@ReadCarlos @MosaicCompany Not confused at all about origin of #redtide. It is super charged by fertilizer run off/ waste/pollution/warmer water -all connected.","1038087543416410117","everyone",2018-09-07 15:32:11,"en",FALSE,"21992035","1037400305594519554","191081656","Swiss Native in Sarasota, FL","Umightwant2know",NA,"Maya N","2010-09-15T15:26:12.000Z",FALSE,NA,"https://pbs.twimg.com/profile_images/1420457009699303426/CJphqxSk_normal.jpg","""Those who can make you believe absurdities, can make you commit attrocities."" ~Voltaire",FALSE,NA,0,1,0,0,0,890,596,11104,29
"389","Bradenton Beach on Labor Day. #Labor Day #Bradentonbeach #annamariaisland #listingspecialist #realestateflorida #canadians #redtide #noredride #internationalrealtor #internationalrealtors… https://t.co/odplr3ej0c","1038098935259299840","everyone",2018-09-07 16:17:27,"en",FALSE,NA,"1038098935259299840","18660936","Sarasota, Florida","800babe","https://t.co/tIbF8uS8RH","Patricia Baker","2009-01-06T03:51:30.000Z",FALSE,NA,"https://pbs.twimg.com/profile_images/2145999684/Pat_Baker_Web_normal.jpg","Your Florida Realtor. Buying or Selling? I'm your gal!",FALSE,"224d8d4e6da92f36",0,0,1,0,0,410,567,4541,10
"390","@ComplCoastal @MosaicCompany Yes, near shore. Nobody has denied that. There is no evidence of how and where blooms naturally form in the Gulf. There are suspicions.","1038107265423814657","everyone",2018-09-07 16:50:33,"en",FALSE,"191081656","1037400305594519554","21992035","⚓ Cumberland, RI ","ReadCarlos","https://t.co/XWTXNo6tNp","Carlos R. Munoz 📰","2009-02-26T08:55:50.000Z",TRUE,NA,"https://pbs.twimg.com/profile_images/1611079726767955980/Jq6x5xmU_normal.jpg","Digital & audience engagement editor @Globe_RI (@BostonGlobe). 
🐶 Ewok Duke. 
🐮 WI native. 
🐘 @rhodeisland@newsie.social",FALSE,"7f6bf29133462d29",0,1,0,0,0,3375,1856,40381,97
"391","@ReadCarlos @MosaicCompany Main thing is that we face how polluted the water is... Lake O., the rivers, the ocean, not to mention the huge dead zone in the Gulf.","1038145366959562752","everyone",2018-09-07 19:21:57,"en",FALSE,"21992035","1037400305594519554","191081656","Swiss Native in Sarasota, FL","Umightwant2know",NA,"Maya N","2010-09-15T15:26:12.000Z",FALSE,NA,"https://pbs.twimg.com/profile_images/1420457009699303426/CJphqxSk_normal.jpg","""Those who can make you believe absurdities, can make you commit attrocities."" ~Voltaire",FALSE,NA,0,0,1,0,0,890,596,11104,29
"392","Ouch: There’s more red tide in Manatee, FWC says. Tropical Storm Gordon could be to blame https://t.co/QQoidBfxAB","1038189649997512706","everyone",2018-09-07 22:17:55,"en",FALSE,NA,"1038189649997512706","23639653","Bradenton, Fla.","jajones1","https://t.co/it3w4zKjvp","James A. Jones Jr.","2009-03-10T19:38:12.000Z",TRUE,NA,"https://pbs.twimg.com/profile_images/1519484874448646146/_oZDh4So_normal.jpg","Reporter @bradentonherald. Past: US Army Vietnam War vet, @USouthFlorida grad, New Smyrna Beach Observer, Clewiston News. Author: “Oh, Darling!” at https://t.co/v4UbPKKWyT.",FALSE,"008338532a26abed",1,0,0,0,0,2155,591,16278,65
"393","Wait for it.  How many Puerto Rican’s died from the Red Tide outbreak ?","1039640019282141184","everyone",2018-09-11 22:21:10,"en",FALSE,NA,"1039640019282141184","2964744772","Florida, USA","Cam1Eddie",NA,"@MAGA and Eddie ($hadowbanned)","2015-01-06T18:40:02.000Z",FALSE,"989355630623371264","https://pbs.twimg.com/profile_images/1558921876721868801/fEQyPrel_normal.jpg","",FALSE,"008338532a26abed",0,0,0,0,0,1610,877,27091,7
"394","Anna Maria Island red tide conditions seem to be improving. Today I didn’t smell dead fish and the color of the water seemed to be going back to normal. There were more people out enjoying the beach than I’ve seen in the past couple of weeks as well. https://t.co/GrObPs8lM6","1039643049197031431","everyone",2018-09-11 22:33:13,"en",FALSE,NA,"1039643049197031431","796015937090633729","Sarasota, FL","jackiekellytv",NA,"Jackie Kelly","2016-11-08T15:46:03.000Z",FALSE,NA,"https://pbs.twimg.com/profile_images/1202570644736618497/KERITsyp_normal.jpg","Multimedia Journalist | Previously @mysuncoast & @KVRRTV |
Rutgers University Alumni | PA native",FALSE,"07d9e8e8e5c83000",0,0,0,0,0,479,589,584,7
"395","@Redsalt08 @sunny Dis Love. Sorry . He’s a friggin arse out of respect for @sunny I won’t say what I really think of that that ????? Non human . I live in fear . Washington gave Scott $700 million to fix the lake of the spill in florida algae bloom mixed with red tide.","1039647381296500736","everyone",2018-09-11 22:50:26,"en",FALSE,"517040521","1039619417716482049","746045403519397890","Detroit MI ","NancyMaslanik",NA,"Nancy Maslanik Perkins","2016-06-23T18:21:00.000Z",FALSE,NA,"https://pbs.twimg.com/profile_images/1138579671044513793/PPnPqhcl_normal.jpg","I have a group on FB The Who Fan Page. I’m old school Analog .Married A Democrat. No work all play.Swim 2 miles a day. Plays drums and guitar. Vintage only",FALSE,"008338532a26abed",0,0,0,0,0,103,200,5749,3
"396","@Redsalt08 @sunny Where’s the $700 million. Now us SW Floridians are sick businesses are closing  etc . If Rick Scott paid to have Lake fixed . No algae bloom and red tide would’ve been gone weeks ago months ago or longer","1039648001407549441","everyone",2018-09-11 22:52:53,"en",FALSE,"517040521","1039619417716482049","746045403519397890","Detroit MI ","NancyMaslanik",NA,"Nancy Maslanik Perkins","2016-06-23T18:21:00.000Z",FALSE,NA,"https://pbs.twimg.com/profile_images/1138579671044513793/PPnPqhcl_normal.jpg","I have a group on FB The Who Fan Page. I’m old school Analog .Married A Democrat. No work all play.Swim 2 miles a day. Plays drums and guitar. Vintage only",FALSE,"008338532a26abed",0,0,0,0,0,103,200,5749,3
"397","#photooftheday anna.maria.island looking awesome tonight! Been a rough couple of weeks battling #redtide #islandlife feeling more and more normal.  #love #florida #news @abcactionnews… https://t.co/D8ipvQbPOJ","1040390139489476608","everyone",2018-09-14 00:01:53,"en",FALSE,NA,"1040390139489476608","82925465","Tampa, FL","MichaelPaluska","https://t.co/ubIaHDiqQ4","Michael Paluska","2009-10-16T17:11:30.000Z",TRUE,NA,"https://pbs.twimg.com/profile_images/1507698331249790979/ycOs_bfx_normal.jpg","Special projects Reporter at ABC Action News.",FALSE,"224d8d4e6da92f36",0,0,1,0,0,1697,1493,5504,72
"398","It's so beautiful to see so many people out enjoying the beautiful sunset on Anna Maria Island despite the red tide. 💗 @ Anna Maria Island Beach Cafe https://t.co/veAumHvgPN","1041109211109842944","everyone",2018-09-15 23:39:13,"en",FALSE,NA,"1041109211109842944","378016563","Anna Maria Island FL/UpstateNY","TammyRosenfeld",NA,"Tam 📚🧘‍♀️🪴🐾🌊","2011-09-22T14:12:16.000Z",FALSE,NA,"https://pbs.twimg.com/profile_images/1610702859812626432/NjNgiT5V_normal.jpg","blue dot in a red state | 🚫DMs | haters will be blocked | #equalrightsforall | retired nurse | mom promoted to mimi 2020 | #bluecrew  | married to @webmatt1970",FALSE,"19e150d848908604",0,2,0,0,0,1848,1456,34193,77
"399","https://t.co/PwQ0blC4M8","1041110510840803334","everyone",2018-09-15 23:44:23,"zxx",FALSE,"378016563","1041109211109842944","378016563","Anna Maria Island FL/UpstateNY","TammyRosenfeld",NA,"Tam 📚🧘‍♀️🪴🐾🌊","2011-09-22T14:12:16.000Z",FALSE,NA,"https://pbs.twimg.com/profile_images/1610702859812626432/NjNgiT5V_normal.jpg","blue dot in a red state | 🚫DMs | haters will be blocked | #equalrightsforall | retired nurse | mom promoted to mimi 2020 | #bluecrew  | married to @webmatt1970",FALSE,NA,0,0,0,0,0,1849,1456,34193,77
"400","https://t.co/56H82BRN0R","1041113092023824385","everyone",2018-09-15 23:54:38,"zxx",FALSE,"378016563","1041109211109842944","378016563","Anna Maria Island FL/UpstateNY","TammyRosenfeld",NA,"Tam 📚🧘‍♀️🪴🐾🌊","2011-09-22T14:12:16.000Z",FALSE,NA,"https://pbs.twimg.com/profile_images/1610702859812626432/NjNgiT5V_normal.jpg","blue dot in a red state | 🚫DMs | haters will be blocked | #equalrightsforall | retired nurse | mom promoted to mimi 2020 | #bluecrew  | married to @webmatt1970",FALSE,NA,0,0,0,0,0,1849,1456,34193,77
"401","Today was beautiful...a perfect beach day...if not for #redtide The smell was so bad I covered my face. As you can see there was no one on the beach but me… https://t.co/8RB7zg9pfl","1041139508534628352","everyone",2018-09-16 01:39:36,"en",FALSE,NA,"1041139508534628352","711239149","Apollo Beach, FL","UAMGLala1014",NA,"Laura Mucerino","2012-07-22T20:41:39.000Z",FALSE,NA,"https://pbs.twimg.com/profile_images/831993482579439617/qRnD2Hsb_normal.jpg","Destiny is all...Living my best life in Florida with my best friend and soul mate #bossmanfrank and doggy mom to rescue pup Simba 🐾❤️",FALSE,"06994603b8d09169",0,0,0,0,0,787,1138,3453,9
"402","No they won’t. Since the first weekend of August, #redtide has besieged #AnnaMariaIsland home to arguably the best beaches in Florida. https://t.co/kFj6OkdLe2","1041421413553504257","everyone",2018-09-16 20:19:48,"en",FALSE,NA,"1041421413553504257","349049976","Bradenton, Fla.","MRMasferrer",NA,"Marc R. Masferrer","2011-08-05T13:16:34.000Z",TRUE,NA,"https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg","",FALSE,"d096ac3f2b0da338",0,0,1,0,0,3163,1917,76767,119
"403","Redfish hatchery at Port Manatee gets $1.2 million boost because of #redtide
https://t.co/RLbAKFObuc","1041800236124045312","everyone",2018-09-17 21:25:06,"en",FALSE,NA,"1041800236124045312","265559945","Bradenton, FL","JDeleon1012","https://t.co/CRohX622QC","Jessica De Leon","2011-03-13T19:24:39.000Z",TRUE,"1612861489475457029","https://pbs.twimg.com/profile_images/1613951615102324757/ES0hXmN3_normal.jpg","Investigative multi-media journalist at @abcactionnews.

Formerly @BradentonHerald and @BHnewsguild.

Confidential tips: JessDeLeon@protonmail.com",FALSE,"008338532a26abed",0,0,0,0,0,2840,1467,31062,82
"404","They were there tell him about #RedTide https://t.co/UoeyVnei18","1041811197509730305","everyone",2018-09-17 22:08:40,"en",FALSE,NA,"1041811197509730305","349049976","Bradenton, Fla.","MRMasferrer",NA,"Marc R. Masferrer","2011-08-05T13:16:34.000Z",TRUE,NA,"https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg","",FALSE,"d096ac3f2b0da338",0,0,0,0,0,3163,1917,76767,119
"405","#annamariaisland #abandonedplaces #redtide #HolmesBeach #bradentonbeach #bradenton #visitflorida #beachlover #endlesssummer #paradise #beachtherapy #mothernature #gulfofmexico #longboatkey… https://t.co/Rjgr0hVr2H","1042100569240784896","everyone",2018-09-18 17:18:31,"und",FALSE,NA,"1042100569240784896","891427334","Anna Maria Island, FL","meghan60626","https://t.co/CIY4uBbXUi","MeghanDeLong","2012-10-19T17:22:15.000Z",FALSE,NA,"https://pbs.twimg.com/profile_images/950592361507229696/-_ve0224_normal.jpg","Whiskey and bacon had a baby and named it Meghan. Realtor, Vacation Rental Manager, and Writer. CFB, NBA, NFL, MLB, NHL, MGD.",FALSE,"3c2aec1245cb0d0c",0,0,0,0,0,128,519,479,8
"406","Anna Maria red tide free!!!! @ Anna Maria Island Beaches https://t.co/KIMpCOhvoy","1043548080262533122","everyone",2018-09-22 17:10:25,"en",FALSE,NA,"1043548080262533122","365598737","Bradenton, Florida","jccdixon33",NA,"Jack Dixon","2011-08-31T18:14:29.000Z",FALSE,NA,"https://pbs.twimg.com/profile_images/1121379161841467392/uJSbbQA0_normal.jpg","Family man, 28 years with Publix, frustrated Dolphin fan, diver and happily married to the best girl in the world! instagram jccdixon33",FALSE,"19e150d848908604",0,0,1,0,0,516,4074,9564,11
"407","Bad news for anglers: Red tide causes snook and redfish restrictions to be extended
https://t.co/wimlnUxdto","1045030927506788357","everyone",2018-09-26 19:22:43,"en",FALSE,NA,"1045030927506788357","265559945","Bradenton, FL","JDeleon1012","https://t.co/CRohX622QC","Jessica De Leon","2011-03-13T19:24:39.000Z",TRUE,"1612861489475457029","https://pbs.twimg.com/profile_images/1613951615102324757/ES0hXmN3_normal.jpg","Investigative multi-media journalist at @abcactionnews.

Formerly @BradentonHerald and @BHnewsguild.

Confidential tips: JessDeLeon@protonmail.com",FALSE,"008338532a26abed",0,0,0,0,0,2840,1467,31062,82
"408","Red tide 😪🐠🐡🐟🐬🐳🦀🦐🦑 #saveouroceans #annamariaisland #iveneverseenthis #makesmesad #togetherisbetter #feelthelove @ Anna Maria Island Beaches https://t.co/0QFHRhuyjA","1045317458289205249","everyone",2018-09-27 14:21:17,"en",FALSE,NA,"1045317458289205249","119884033","Chicago, IL","bobbipanter",NA,"Bobbi Panter","2010-03-04T21:25:07.000Z",FALSE,NA,"https://pbs.twimg.com/profile_images/884803727361703936/mnAtpWIg_normal.jpg","Entrepreneur, animal lover and activist, beloved doggies are Bebe and Cece...The Real Bobbi Panter.",FALSE,"19e150d848908604",0,0,0,0,0,921,1630,3683,19
"409","While this may be a column, here at @bradentonherald we can attest to the headline's factual basis. We've seen it. We've smelled it. And unfortunately, we've even tasted #redtide's pungent smell.","1047233596312997889","everyone",2018-10-02 21:15:20,"en",FALSE,"265559945","1047231728165826563","265559945","Bradenton, FL","JDeleon1012","https://t.co/CRohX622QC","Jessica De Leon","2011-03-13T19:24:39.000Z",TRUE,"1612861489475457029","https://pbs.twimg.com/profile_images/1613951615102324757/ES0hXmN3_normal.jpg","Investigative multi-media journalist at @abcactionnews.

Formerly @BradentonHerald and @BHnewsguild.

Confidential tips: JessDeLeon@protonmail.com",FALSE,"008338532a26abed",0,0,0,0,0,2840,1467,31062,82
"410","@tompkinscondie Red tide, red tide go away ... Don't come back another day. #imissthebeach #redtide #ami","1047503005304676352","everyone",2018-10-03 15:05:52,"en",FALSE,"394878948","1047502296588926976","265559945","Bradenton, FL","JDeleon1012","https://t.co/CRohX622QC","Jessica De Leon","2011-03-13T19:24:39.000Z",TRUE,"1612861489475457029","https://pbs.twimg.com/profile_images/1613951615102324757/ES0hXmN3_normal.jpg","Investigative multi-media journalist at @abcactionnews.

Formerly @BradentonHerald and @BHnewsguild.

Confidential tips: JessDeLeon@protonmail.com",FALSE,"008338532a26abed",0,0,0,0,0,2840,1467,31062,82
"411","Currently, on Anna Maria Island...  
It's mostly sunny with a 100% chance of people enjoying a red tide-free beach day. 💙🌴 #beachlife🌴 #annamariaisland #redtide is still out there, though.… https://t.co/Pa2DTVodWx","1047558117775564801","everyone",2018-10-03 18:44:52,"en",FALSE,NA,"1047558117775564801","378016563","Anna Maria Island FL/UpstateNY","TammyRosenfeld",NA,"Tam 📚🧘‍♀️🪴🐾🌊","2011-09-22T14:12:16.000Z",FALSE,NA,"https://pbs.twimg.com/profile_images/1610702859812626432/NjNgiT5V_normal.jpg","blue dot in a red state | 🚫DMs | haters will be blocked | #equalrightsforall | retired nurse | mom promoted to mimi 2020 | #bluecrew  | married to @webmatt1970",FALSE,"19e150d848908604",0,0,0,0,0,1848,1456,34193,77
"412","Florida has had it with Floridians &amp; anyone who wants to come here #RedTide https://t.co/rC5g1Ep4Du","1047599182348001280","everyone",2018-10-03 21:28:03,"en",FALSE,NA,"1047599182348001280","349049976","Bradenton, Fla.","MRMasferrer",NA,"Marc R. Masferrer","2011-08-05T13:16:34.000Z",TRUE,NA,"https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg","",FALSE,"008338532a26abed",0,0,2,0,0,3163,1917,76767,119
"413","LATEST: #Redtide confirmed in Miami-Dade, and some beaches have been closed
https://t.co/CkjwyJELFK","1047844486364233728","everyone",2018-10-04 13:42:48,"en",FALSE,NA,"1047844486364233728","265559945","Bradenton, FL","JDeleon1012","https://t.co/CRohX622QC","Jessica De Leon","2011-03-13T19:24:39.000Z",TRUE,"1612861489475457029","https://pbs.twimg.com/profile_images/1613951615102324757/ES0hXmN3_normal.jpg","Investigative multi-media journalist at @abcactionnews.

Formerly @BradentonHerald and @BHnewsguild.

Confidential tips: JessDeLeon@protonmail.com",FALSE,"008338532a26abed",1,0,2,0,0,2840,1467,31062,82
"414","The beach is looking so much better on Coquina Beach. I have not seen the water this clear in long time.  #redtide #ami https://t.co/sedCGdKosP","1047881581124341760","everyone",2018-10-04 16:10:12,"en",FALSE,NA,"1047881581124341760","265559945","Bradenton, FL","JDeleon1012","https://t.co/CRohX622QC","Jessica De Leon","2011-03-13T19:24:39.000Z",TRUE,"1612861489475457029","https://pbs.twimg.com/profile_images/1613951615102324757/ES0hXmN3_normal.jpg","Investigative multi-media journalist at @abcactionnews.

Formerly @BradentonHerald and @BHnewsguild.

Confidential tips: JessDeLeon@protonmail.com",FALSE,"07d9db6fd6486002",0,0,5,0,0,2840,1467,31062,82
