"","text","id","reply_settings","possibly_sensitive","created_at.x","lang","author_id","conversation_id","in_reply_to_user_id","created_at.y","name","username","location","description","protected","url","pinned_tweet_id","profile_image_url","verified","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","geo_place_id","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","text_with_display_links"
"1434","RT @MRMasferrer: #RedTide is an existential issue for #AnnaMariaIsland &amp; #Bradenton, as nothing matches our location on the water in defini…","1036356077984595971","everyone",FALSE,2018-09-02 20:51:58,"en","14514094","1036356077984595971",NA,"2008-04-24T16:41:13.000Z","🍸Terri Powers 🇺🇦🇺🇦🇺🇦","thetaoofterri","Darkansas","California liberal transplanted to the conservative south. Former college administrator, wife, mom, grandma, political junkie & cooking up a storm. she/her",FALSE,"https://t.co/hkBRcVBW5V",NA,"https://pbs.twimg.com/profile_images/1570500094369189888/AkjBvVEk_normal.jpg",FALSE,2,0,0,0,0,NA,1032,2113,41662,31,"#RedTide is an existential issue for #AnnaMariaIsland &amp; #Bradenton, as nothing matches our location on the water in defining our identity as a community. Red tide &amp; other water issues, such as climate change, challenge the essence of who we are ... https://t.co/GjIsR3LlIY"
"1435","Dead manatee washes up dead in Trailer Estates neighborhood in south Manatee County. Was it #redtide ? . https   twitter com BN9 status 1036352573777829888","1036363208251121666","everyone",FALSE,2018-09-02 21:20:18,"en","349049976","1036363208251121666",NA,"2011-08-05T13:16:34.000Z","Marc R. Masferrer","MRMasferrer","Bradenton, Fla.","",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg",TRUE,2,1,1,0,0,NA,3103,1910,76258,120,"Dead manatee washes up dead in Trailer Estates neighborhood in south Manatee County. Was it #redtide ? https://t.co/kdnOEcYe5m"
"1436","The brown water off #AnnaMariaIsland on Sunday is NOT normal #redtide #gulfofmexico . https   twitter com MRMasferrer status 1036374013998784514 photo 1","1036374013998784514","everyone",FALSE,2018-09-02 22:03:14,"en","349049976","1036374013998784514",NA,"2011-08-05T13:16:34.000Z","Marc R. Masferrer","MRMasferrer","Bradenton, Fla.","",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg",TRUE,0,0,0,0,0,NA,3103,1910,76258,120,"The brown water off #AnnaMariaIsland on Sunday is NOT normal #redtide #gulfofmexico https://t.co/jN5sryuks3"
"1437","@MRMasferrer So very sad.","1036375402388889601","everyone",FALSE,2018-09-02 22:08:45,"en","223162144","1036363208251121666","349049976","2010-12-05T15:46:43.000Z","barb neill #RestoreTheVotingRightsAct","FloridaBarb50",NA,"",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/861917087928905731/h7ZTp1s4_normal.jpg",FALSE,0,0,0,0,0,NA,159,1247,24108,0,NA
"1438","RT @MRMasferrer: Dead manatee washes up dead in Trailer Estates neighborhood in south Manatee County. Was it #redtide ? https://t.co/kdnOEc…","1036375412635590656","everyone",FALSE,2018-09-02 22:08:47,"en","223162144","1036375412635590656",NA,"2010-12-05T15:46:43.000Z","barb neill #RestoreTheVotingRightsAct","FloridaBarb50",NA,"",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/861917087928905731/h7ZTp1s4_normal.jpg",FALSE,2,0,0,0,0,NA,158,1247,24111,0,"Dead manatee washes up dead in Trailer Estates neighborhood in south Manatee County. Was it #redtide ? https://t.co/kdnOEcYe5m"
"1439","RT @MRMasferrer: Dead manatee washes up dead in Trailer Estates neighborhood in south Manatee County. Was it #redtide ? https://t.co/kdnOEc…","1036384734534946816","everyone",FALSE,2018-09-02 22:45:50,"en","39837495","1036384734534946816",NA,"2009-05-13T21:16:58.000Z","Heather Williams | #SupportLocal","promoqueen1711","Views are my own.","Head of Plus Audience and Revenue, McClatchy | Auburn fan, bargain hunter, 80’s dreamer & love spending time with my family. Views are my own.",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1467350110082379782/ej9qU86S_normal.jpg",FALSE,2,0,0,0,0,NA,334,534,1409,7,"Dead manatee washes up dead in Trailer Estates neighborhood in south Manatee County. Was it #redtide ? https://t.co/kdnOEcYe5m"
"1440","RT @MRMasferrer: If you don’t mind the water being the color of watered down coffee w/heavy cream, then #AnnaMariaIsland was for you Sunday…","1036388003005063168","everyone",FALSE,2018-09-02 22:58:49,"en","578516563","1036388003005063168",NA,"2012-05-13T00:32:41.000Z","gary","gporter812",NA,"Proud kid raised in a barn. My playgrounds were on the backside of 🐎racetracks.

It is easier to fool the people, than to convince them they have been fooled.",FALSE,NA,"1598475194154340353","https://pbs.twimg.com/profile_images/1511849726953545737/PVAmk6PV_normal.jpg",FALSE,4,0,0,0,0,NA,440,412,53384,3,"If you don’t mind the water being the color of watered down coffee w/heavy cream, then #AnnaMariaIsland was for you Sunday afternoon But know this: #redtide is still here &amp; the color of the water is NOT normal https://t.co/5BhINm0w2l"
"1441","RT @MRMasferrer: If you don’t mind the water being the color of watered down coffee w/heavy cream, then #AnnaMariaIsland was for you Sunday…","1036391432158957568","everyone",FALSE,2018-09-02 23:12:27,"en","42660725","1036391432158957568",NA,"2009-05-26T16:34:32.000Z","Patricia Farrell, Ph.D.","drpatfarrell","United States","Author,  interested in film, writing.  https://t.co/74pZGEZEB0",FALSE,"https://t.co/74pZGEZEB0","591607854404079616","https://pbs.twimg.com/profile_images/1193120866508460037/t81e5U_H_normal.jpg",FALSE,4,0,0,0,0,NA,9307,9795,608454,448,"If you don’t mind the water being the color of watered down coffee w/heavy cream, then #AnnaMariaIsland was for you Sunday afternoon But know this: #redtide is still here &amp; the color of the water is NOT normal https://t.co/5BhINm0w2l"
"1442","@angie_angers @BN9 @Andi_nole","1036406977260408832","everyone",FALSE,2018-09-03 00:14:13,"qam","2442658317","1036226303328960512","706265810","2014-03-28T18:59:08.000Z","KEWarhola","WarholaKelly",NA,"",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/716694616993562626/cACAcib0_normal.jpg",FALSE,0,0,0,0,0,NA,67,82,263,0,NA
"1443",".@ManateeGov brags on Facebook that beaches on #AnnaMariaIsland are ‘clear &amp; beautiful,’ at least at Coquina.  On Saturday morning on Holmes Beach &amp; Sunday afternoon near Sandbar the water looked like this because of #redtide . https   twitter com MRMasferrer status 1036410033570021376 photo 1","1036410033570021376","everyone",FALSE,2018-09-03 00:26:22,"en","349049976","1036410033570021376",NA,"2011-08-05T13:16:34.000Z","Marc R. Masferrer","MRMasferrer","Bradenton, Fla.","",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg",TRUE,0,1,0,0,0,NA,3103,1910,76258,120,".@ManateeGov brags on Facebook that beaches on #AnnaMariaIsland are ‘clear &amp; beautiful,’ at least at Coquina.  On Saturday morning on Holmes Beach &amp; Sunday afternoon near Sandbar the water looked like this because of #redtide https://t.co/dRdlkiKvRv"
"1444","Some Facebook users comment that @ManateeGov is painting an overly rosy picture of the #redtide situation in order to drum up tourism. Red tide conditions can vary but it is still here. My own observations are that at sunrise it doesn’t look as bad as it does in middle of the day","1036410932296142848","everyone",FALSE,2018-09-03 00:29:56,"en","349049976","1036410033570021376","349049976","2011-08-05T13:16:34.000Z","Marc R. Masferrer","MRMasferrer","Bradenton, Fla.","",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg",TRUE,1,2,0,0,0,"d096ac3f2b0da338",3118,1913,76405,119,NA
"1445","The amount of dead fish on the beach has dropped considerably but this past Saturday the water was murky &amp; I felt a tickle in my throat. The water was even uglier on Sunday in the bright light of midday — but that didn’t stop everyone from going in the water https://t.co/G3amRB3Pyy","1036411667448569856","everyone",FALSE,2018-09-03 00:32:51,"en","349049976","1036410033570021376","349049976","2011-08-05T13:16:34.000Z","Marc R. Masferrer","MRMasferrer","Bradenton, Fla.","",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg",TRUE,0,2,0,0,0,NA,3118,1913,76405,119,NA
"1446","Driving around #AnnaMariaIsland on Sunday afternoon it was clear #redtide has taken its toll. Fewer people on the beach, especially for a holiday &amp; many restaurants seemed less busy. Considering the red tide conditions, that’s not surprising. ","1036412321965531136","everyone",FALSE,2018-09-03 00:35:27,"en","349049976","1036410033570021376","349049976","2011-08-05T13:16:34.000Z","Marc R. Masferrer","MRMasferrer","Bradenton, Fla.","",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg",TRUE,0,1,0,0,0,"d096ac3f2b0da338",3103,1910,76258,120,"Driving around #AnnaMariaIsland on Sunday afternoon it was clear #redtide has taken its toll. Fewer people on the beach, especially for a holiday &amp; many restaurants seemed less busy. Considering the red tide conditions, that’s not surprising"
"1447","The bottom line is this: the brown water brought to #AnnaMariaIsland by #redtide is not normal. . https   twitter com MRMasferrer status 1036413047773044737 photo 1","1036413047773044737","everyone",FALSE,2018-09-03 00:38:20,"en","349049976","1036410033570021376","349049976","2011-08-05T13:16:34.000Z","Marc R. Masferrer","MRMasferrer","Bradenton, Fla.","",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg",TRUE,0,0,0,0,0,NA,3103,1910,76258,120,"The bottom line is this: the brown water brought to #AnnaMariaIsland by #redtide is not normal. https://t.co/baM9bBSOMt"
"1448","Remnants of the severe #redtide episode are evident along the #beach.
#deadfish #Florida #gulfcoast #longboatkey #nature #devastation #NaturePhotography #photojournalism #documenatary #macrophotography #Sarasota #hollyelmore #hollyelmoreimages . https   twitter com HollyElmoreATL status 1036429828449132544 photo 1","1036429828449132544","everyone",FALSE,2018-09-03 01:45:01,"en","2680153532","1036429828449132544",NA,"2014-07-25T18:04:42.000Z","Holly Elmore","HollyElmoreATL","Atlanta","An avid photographer who loves to share stories; passionate about soil & water health; tweets are personal; founder of @ElementalImpact, a national non-profit",FALSE,"https://t.co/mLItM9nj25",NA,"https://pbs.twimg.com/profile_images/608464188504174592/2v6eLSpA_normal.jpg",FALSE,0,0,1,0,0,"4ec01c9dbc693497",3923,3326,11681,149,"Remnants of the severe #redtide episode are evident along the #beach.
#deadfish #Florida #gulfcoast #longboatkey #nature #devastation #NaturePhotography #photojournalism #documenatary #macrophotography #Sarasota #hollyelmore #hollyelmoreimages https://t.co/kuKOFnu3tm"
"1449","@angie_angers @BN9 Yes we was there. The restaurant all the pancakes you eat.  Had shrimp and fries instead.","1036465873995935744","everyone",FALSE,2018-09-03 04:08:15,"en","775137386313478144","1036226303328960512","706265810","2016-09-12T01:02:09.000Z","My Info","MyInfo42461778",NA,"",FALSE,NA,NA,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",FALSE,0,0,0,0,0,NA,1,28,786,0,NA
"1450","@bradentonherald We r red tide refugees. In mountains of WV for awhile https://t.co/hWq4i0PeKk","1036624587109359616","everyone",FALSE,2018-09-03 14:38:55,"en","17133583","1036310989006925825","19344401","2008-11-03T16:32:15.000Z","Rick Pecora","rpecora","East Coast, USA","Civil Rights Attorney - Environmental,Voter's Right, ADA , construction law",FALSE,"http://t.co/M9433RcaZv",NA,"https://pbs.twimg.com/profile_images/63529112/Rick_Headshot_2007__2__normal.jpg",FALSE,0,0,0,0,0,NA,37,59,81,1,NA
"1451","@MRMasferrer Sad ... I’m usually enjoying the beaches today","1036631140671602688","everyone",FALSE,2018-09-03 15:04:58,"en","145455972","1036313260071575552","349049976","2010-05-19T01:12:46.000Z","tearin paper","tarynperky",NA,"wifey&mom.born & raised ohioian slowly becoming a Floridian,lover of ALL real housewives shows.Ohio sports nut.florida living.beach going #ilivewhereyouvacation",FALSE,NA,"1469805572723724293","https://pbs.twimg.com/profile_images/1610445005813841920/9aVuqTc__normal.jpg",FALSE,0,0,0,0,0,NA,999,2870,23194,5,NA
"1452","@MRMasferrer @ManateeGov The eye can be very, very deceiving.... https://t.co/tm1H6LtlLL","1036696681138581504","everyone",FALSE,2018-09-03 19:25:24,"en","191081656","1036410033570021376","349049976","2010-09-15T15:26:12.000Z","Maya N","Umightwant2know","Swiss Native in Sarasota, FL","""Those who can make you believe absurdities, can make you commit attrocities."" ~Voltaire",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1420457009699303426/CJphqxSk_normal.jpg",FALSE,0,0,0,0,0,NA,888,570,10985,29,NA
"1453","RT @angie_angers: Good Morning from Anna Maria Island! On Manatee Beach the water isn’t clear, but it looks much better. There’s a little o…","1036735973579730944","everyone",FALSE,2018-09-03 22:01:32,"en","46125484","1036735973579730944",NA,"2009-06-10T14:36:26.000Z","Patricia Hagaman","Pghsheep",NA,"Building the Kingdom one stone at a time.",FALSE,"https://t.co/cenzugfLXn",NA,"https://pbs.twimg.com/profile_images/1609337507472089089/LlaQBHuX_normal.jpg",FALSE,12,0,0,0,0,NA,1669,3,76741,54,"Good Morning from Anna Maria Island! On Manatee Beach the water isn’t clear, but it looks much better. There’s a little of the red tide throat tickle but I haven’t seen any dead fish #redtide @BN9 https://t.co/uxzQXmYNPq"
"1454","A diver's view of red tide's impact below the surface off Manatee County #RedTide @MoteMarineLab @ManateeGov @MyFWC @FLGovScott  via @10NewsWTSP. https   www wtsp com mobile article news red tide a divers view of red tides impact below the surface off manatee county 67 590507906","1036765616596836352","everyone",FALSE,2018-09-03 23:59:19,"en","260846333","1036765616596836352",NA,"2011-03-04T18:42:35.000Z","Isabel Mascareñas","IMascarenas","St. Petersburg/Tampa, Florida","Public Information Officer for Pinellas County Schools, Emmy Award winning Journalist/TV Reporter, Bilingual Cuban-born 🇨🇺🇺🇸American-raised. Opinions my own",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/3168324129/24f826fb7d326de5859a3529b083ec35_normal.jpeg",TRUE,0,0,0,1,0,NA,3788,3366,10480,151,"A diver's view of red tide's impact below the surface off Manatee County #RedTide @MoteMarineLab @ManateeGov @MyFWC @FLGovScott https://t.co/NJei4XKgbk via @10NewsWTSP"
"1455","My walk to the #beach condo's #bayside revealed remnants of the #redtide along the #boatdock. #Florida #LongboatKey #Florida #GulfCoast #deadfish #fish #Sarasota #hollyelmore #hollyelmoreimages . https   twitter com HollyElmoreATL status 1036785496410804225 photo 1","1036785496410804225","everyone",FALSE,2018-09-04 01:18:19,"en","2680153532","1036785496410804225",NA,"2014-07-25T18:04:42.000Z","Holly Elmore","HollyElmoreATL","Atlanta","An avid photographer who loves to share stories; passionate about soil & water health; tweets are personal; founder of @ElementalImpact, a national non-profit",FALSE,"https://t.co/mLItM9nj25",NA,"https://pbs.twimg.com/profile_images/608464188504174592/2v6eLSpA_normal.jpg",FALSE,0,0,2,1,0,"4ec01c9dbc693497",3923,3326,11681,149,"My walk to the #beach condo's #bayside revealed remnants of the #redtide along the #boatdock. #Florida #LongboatKey #Florida #GulfCoast #deadfish #fish #Sarasota #hollyelmore #hollyelmoreimages https://t.co/3z1V76EDUM"
"1456","RT @FRLAnews: Anna Maria Island restaurants joined together to host a long table dinner on the beach to raise awareness that they are open…","1036987201081536513","everyone",FALSE,2018-09-04 14:39:49,"en","4586807755","1036987201081536513",NA,"2015-12-17T18:38:27.000Z","Keep Florida Fishing","KeepFLFishing","Florida, USA","Our mission is to ensure Florida’s resident anglers and visitors have clean waters, abundant fisheries and access to both. But we need your help.",FALSE,"https://t.co/hA73XpiiKr","1606655620828086272","https://pbs.twimg.com/profile_images/745693858768519168/tNeyIIbK_normal.jpg",FALSE,10,0,0,0,0,NA,2212,3227,2826,39,"Anna Maria Island restaurants joined together to host a long table dinner on the beach to raise awareness that they are open for business during the #RedTide. Thanks to @VISITFLORIDA and @VisitBradenton for sponsoring this great event that benefited @MoteMarineLab. #LoveFL https://t.co/lmJc0N4veN"
"1457","#Florida tourists still wary despite #RedTide being hundreds of yards away from beach: . https   www abcactionnews com news region sarasota manatee anna maria island red tide hundreds of yards away from beach tourists still weary","1037023484956864513","everyone",FALSE,2018-09-04 17:04:00,"en","2472435879","1037023484956864513",NA,"2014-04-09T20:31:30.000Z","Sean O'Reilly","SeanWFTS","Tampa, FL","News junkie. Cat dad 🐯 Gamer. Geek. Sci-Fi nerd 🖖 Ice hockey & baseball lover. RT not endorsements.",FALSE,"https://t.co/hjOLC3xFry",NA,"https://pbs.twimg.com/profile_images/492165465288867840/6uxUmFzY_normal.jpeg",TRUE,0,0,0,0,0,NA,503,66,9072,48,"#Florida tourists still wary despite #RedTide being hundreds of yards away from beach: https://t.co/H5oi0wAArZ"
